analystId,playerId,points_proj,positionId,points_act,subscription
3,2550599,0,4,1,0
3,2550617,45.4,3,21.1,0
3,2550656,0,4,46.8,0
3,2550658,37.27,2,22,0
3,2550733,0,3,4.3,0
3,2550738,0,2,4.2,0
3,2551357,0,2,-3.8,0
3,2551359,3.41,4,5.9,0
3,2552033,211.7,1,255.98,0
3,2552374,133.1,2,90,0
3,2552375,42.83,2,30.1,0
3,2552376,28.32,2,20.4,0
3,2552379,31.99,2,123.6,0
3,2552380,44.58,2,112.3,0
3,2552382,0,2,1.5,0
3,2552383,1.25,2,0.7,0
3,2552397,35.9,4,50.9,0
3,2552401,16.4,4,8.9,0
3,2552402,3.75,4,15.3,0
3,2552403,0,4,3.7,0
3,2552408,4.92,3,1.8,0
3,2552409,110,3,67.4,0
3,2552415,34.9,3,72.4,0
3,2552418,35.2,3,19.4,0
3,2552420,5.8,3,12.9,0
3,2552424,79.27,3,28.5,0
3,2552425,33,3,27.3,0
3,2552428,2.56,3,6.8,0
3,2552429,55.95,3,25.6,0
3,2552430,92.17,3,114.4,0
3,2552431,0,3,0,0
3,2552453,149.9,2,37.6,0
3,2552458,108.9,3,74.3,0
3,2552461,114.8,2,103.3,0
3,2552463,40.8,3,34.1,0
3,2552464,8.37,2,17.7,0
3,2552466,238.1,1,177.92,0
3,2552468,54.6,4,32.8,0
3,2552469,155.7,2,71.3,0
3,2552470,14,3,1.1,0
3,2552471,157.8,2,119.9,0
3,2552475,127.6,2,186.4,0
3,2552477,0,2,1.8,0
3,2552478,0,4,18.6,0
3,2552487,131.64,3,140,0
3,2552491,85,3,78.9,0
3,2552559,2.55,4,0.4,0
3,2552576,0,1,1.24,0
3,2552578,6.95,2,2,0
3,2552582,5.52,2,33.7,0
3,2552586,10.83,4,18.9,0
3,2552600,120.9,3,31.3,0
3,2552608,5.18,3,96,0
3,2552631,39.9,2,98.7,0
3,2552633,6.94,4,11.6,0
3,2552634,0,2,5.1,0
3,2552635,79.5,2,91.4,0
3,2552636,4.87,2,10.1,0
3,2552647,13.33,2,0,0
3,2552650,2.44,3,1.5,0
3,2552651,0,3,6,0
3,2552652,50.7,3,25.9,0
3,2552654,6.06,3,2.1,0
3,2552656,12.89,3,41.9,0
3,2552657,0,3,1.8,0
3,2553318,16.6,4,8.7,0
3,2553434,0,3,17.5,0
3,2553435,76.3,2,175.8,0
3,2553439,7.82,2,9.6,0
3,2553446,4.13,2,1.5,0
3,2553446,4.13,4,1.5,0
3,2553454,0,4,0,0
3,2553457,0,1,-0.1,0
3,2553462,38.9,2,4.2,0
3,2553467,0,3,0,0
3,2553486,0,2,1.2,0
3,2553511,0,2,2.1,0
3,2553533,4.36,2,1.9,0
3,2553552,0,4,0.7,0
3,2553568,0,3,12,0
3,2553621,11.97,3,1.6,0
3,2553631,9.08,2,7.1,0
3,2553650,2.03,2,-1.5,0
3,2553652,13.08,3,0.6,0
3,2553660,0,2,13.5,0
3,2553667,0,4,2.2,0
3,2553725,0,3,8.8,0
3,2553729,0,1,1.6,0
3,2553729,0,3,1.6,0
3,2553733,20.07,2,117.6,0
3,2553743,0,2,1.1,0
3,2553762,13.18,2,22.8,0
3,2553787,0,3,1.4,0
3,2553791,2.27,4,0.7,0
3,2553829,0,3,2.5,0
3,2553830,0,4,61.4,0
3,2553840,0,4,0.6,0
3,2553876,0,3,19.2,0
3,2553878,0,3,0.9,0
3,2553895,0,3,32,0
3,2553896,0,3,11.7,0
3,2553900,0,3,6.4,0
3,2553913,0,3,15,0
3,2554138,0,3,0.8,0
4,206,4.9,3,19.2,0
4,222,68.5,3,53.1,0
4,230,5.8,2,1.4,0
4,234,199.25,2,167.7,0
4,262,43.9,2,99.2,0
4,284,48.15,2,150.7,0
4,310,268.76,1,210.94,0
4,318,28.1,3,11.4,0
4,324,66,4,71.7,0
4,382,226.22,1,145.94,0
4,768,103.8,3,67.7,0
4,925,219.45,2,78.1,0
4,927,182.5,2,91.4,0
4,949,171.4,2,144.8,0
4,1060,20.4,4,158.3,0
4,1062,107,4,61.9,0
4,1581,141.3,3,76.8,0
4,1990,102.4,3,29.8,0
4,1992,13.4,4,24.1,0
4,2346,111.7,3,113.7,0
4,2649,79.5,3,82.8,0
4,4327,106.4,2,163.1,0
4,4383,0,2,74.4,0
4,4433,22.6,2,48.5,0
4,4487,0,3,0,0
4,71217,87.7,3,86.1,0
4,71255,0,4,13.1,0
4,71265,72.8,4,45.1,0
4,71269,98.1,3,146.2,0
4,71345,135,2,133.9,0
4,71417,5.6,3,20.7,0
4,71431,12,4,12.7,0
4,71435,0,4,12.9,0
4,79555,188.6,2,54,0
4,79557,0,1,9.36,0
4,79589,60.8,4,-2.2,0
4,79607,203,2,142.7,0
4,79858,6.36,1,27.84,0
4,79860,254.56,1,275.38,0
4,80425,93.2,3,27.8,0
4,80427,4.4,3,43.4,0
4,80429,128.9,3,153.8,0
4,80670,58.6,3,19.8,0
4,80672,0,3,5.4,0
4,81284,8.44,1,-0.04,0
4,81294,121.14,1,157.64,0
4,81306,3.475,3,11.9,0
4,81831,75.6,3,64.3,0
4,89766,17.9,4,12.7,0
4,89798,0,2,1.1,0
4,163982,6.2,2,8.3,0
4,238457,14.4,4,73.9,0
4,238498,153.9,3,108.2,0
4,497095,242.24,1,177.9,0
4,497108,10.66,1,29.16,0
4,497123,12.07,1,8.82,0
4,497145,148.4,2,83.7,0
4,497149,164.75,2,116.6,0
4,497172,18.325,2,14.8,0
4,497176,34.2,2,6.7,0
4,497188,110.7,2,101.5,0
4,497190,75.4,2,56.7,0
4,497204,144.9,2,47.1,0
4,497206,50.7,2,120.3,0
4,497224,23.7,4,24.1,0
4,497226,16.4,4,6.1,0
4,497234,39.9,4,9,0
4,497236,129.9,4,72.5,0
4,497238,32.3,4,28.3,0
4,497240,162.1,4,183.6,0
4,497242,7.55,4,20.9,0
4,497246,11.9,4,22.6,0
4,497256,0,4,11.8,0
4,497258,30.8,4,3.1,0
4,497260,2.1,3,0.4,0
4,497278,194.6,3,58.1,0
4,497282,43.6,3,44.7,0
4,497284,115,3,171.7,0
4,497286,1.6,3,11.8,0
4,497302,82.3,3,51.5,0
4,497312,23.5,3,4.3,0
4,497320,73,3,19.5,0
4,497322,155.7,3,146.5,0
4,497326,141.2,3,114.3,0
4,497328,195.6,3,160.4,0
4,1037347,0,1,-0.1,0
4,1037885,4.7,3,30,0
4,2495139,76.3,4,70.8,0
4,2495143,209.74,1,235.2,0
4,2495158,70.7,3,50.7,0
4,2495159,14.4,3,75.6,0
4,2495161,81.1,2,17.4,0
4,2495172,0,2,0.2,0
4,2495186,248.88,1,102.2,0
4,2495187,41.9,4,36.5,0
4,2495189,29.2,3,27.2,0
4,2495207,201.7,2,138.4,0
4,2495223,0,3,4.1,0
4,2495234,5.9,4,12.1,0
4,2495240,166.64,1,261.2,0
4,2495258,30.9,2,24.4,0
4,2495267,91.7,4,56.6,0
4,2495288,31.2,4,23.3,0
4,2495306,5.4,3,12.9,0
4,2495314,11.3,2,20.9,0
4,2495315,0,3,0,0
4,2495328,62.4,2,88.1,0
4,2495340,6.8,2,3.4,0
4,2495341,68,3,57.4,0
4,2495347,8.4,4,13,0
4,2495353,79.9,4,75.5,0
4,2495425,0.8,1,-0.14,0
4,2495438,81.4,4,79.5,0
4,2495441,5.28,1,121.74,0
4,2495443,69.715,1,62.94,0
4,2495448,176.7,3,118.9,0
4,2495450,181.8,3,186.7,0
4,2495453,43.3,3,44.1,0
4,2495454,187.1,3,232.1,0
4,2495455,258.2,1,375.08,0
4,2495459,117.4,3,90.3,0
4,2495461,-0.15,2,50.9,0
4,2495466,177.4,2,150.4,0
4,2495469,91.45,2,83.2,0
4,2495470,23.6,2,8.8,0
4,2495471,32.8,2,5.1,0
4,2495472,2.8,2,2.2,0
4,2495473,104.9,2,99.5,0
4,2495558,73.8,3,5.3,0
4,2495560,0,2,32.9,0
4,2495573,32.5,4,49.9,0
4,2495647,186.4,3,172.4,0
4,2495651,16.3,3,0,0
4,2495663,206.95,2,67.7,0
4,2495700,115.1,4,149.4,0
4,2495748,10.58,1,-3.14,0
4,2495801,14.1,3,28.4,0
4,2495802,7.8,3,11.9,0
4,2495821,108.4,3,76,0
4,2495824,226.84,1,208.46,0
4,2495825,84.9,4,69.7,0
4,2495826,74.6,4,39.5,0
4,2495835,13.7,4,40.9,0
4,2495863,0.68,1,0.68,0
4,2495867,72.7,3,26.8,0
4,2495888,36.3,4,22.6,0
4,2495893,140.5,3,228.2,0
4,2495966,95.1,4,148.4,0
4,2495974,0,1,3.1,0
4,2495979,59.3,2,187.4,0
4,2501078,0.92,1,84.1,0
4,2501863,281.2,1,74.36,0
4,2504211,282.04,1,331.1,0
4,2504521,74.1,3,68.7,0
4,2504531,9.68,1,29.74,0
4,2504595,103.1,3,85,0
4,2504775,288.04,1,291.2,0
4,2504833,0.8,1,0.1,0
4,2505076,154.36,1,118.16,0
4,2505245,231.46,1,296.24,0
4,2505299,80.1,4,93,0
4,2505354,269.78,1,32.66,0
4,2505551,135.1,3,74.3,0
4,2505587,105.9,3,99.9,0
4,2505629,102,4,86.3,0
4,2505785,102.7,3,71.1,0
4,2505790,0,3,10.2,0
4,2505936,0,2,13,0
4,2505982,0.8,1,22.6,0
4,2505996,256.22,1,269.54,0
4,2506004,53,3,66.5,0
4,2506053,0.98,1,10.4,0
4,2506106,117.4,3,169.5,0
4,2506109,268.5,1,196.42,0
4,2506121,253.96,1,265.48,0
4,2506122,69.7,4,115.5,0
4,2506147,15,2,20.4,0
4,2506287,4.5,3,54.7,0
4,2506313,84.6,3,89.8,0
4,2506340,229.92,1,260.24,0
4,2506363,311.7,1,281.24,0
4,2506366,109.2,3,56.6,0
4,2506369,82.8,4,65.7,0
4,2506400,128.2,3,72.3,0
4,2506404,172.1,2,156.4,0
4,2506410,0,4,0,0
4,2506467,87.5,2,94.5,0
4,2506481,0.88,1,9.04,0
4,2506546,7.72,1,1.24,0
4,2506562,-1.2,1,57.84,0
4,2506581,138.62,1,268.2,0
4,2506619,22.5,4,6,0
4,2506871,60.6,2,44.7,0
4,2506874,71.45,2,4.7,0
4,2506895,0.84,1,6.42,0
4,2506897,35.4,3,0,0
4,2507029,2.5,3,1.1,0
4,2507141,0,2,14.8,0
4,2507164,223,2,227.7,0
4,2507166,56.7,3,133.9,0
4,2507182,4.5,4,1,0
4,2507183,76.8,3,137,0
4,2507218,44.5,4,57.8,0
4,2507282,0.84,1,0.36,0
4,2507405,1.6,4,0.2,0
4,2507428,50.8,2,65,0
4,2507486,15.3,4,7.8,0
4,2507596,0,2,0,0
4,2507737,9.375,2,3.2,0
4,2507763,118,3,59.3,0
4,2507779,3.3,2,37.7,0
4,2507883,61.4,4,7.7,0
4,2507902,0,3,14.1,0
4,2507999,147.3,2,170.7,0
4,2508061,212.2,3,246.4,0
4,2508096,0,2,0.4,0
4,2508097,65.1,3,24.6,0
4,2508112,41.6,4,3.3,0
4,2508115,0,3,2.2,0
4,2508123,0,1,20.8,0
4,2528181,4.3,3,42.8,0
4,2530515,7.6,3,57,0
4,2530598,0,3,8.8,0
4,2530660,78.5,3,121.4,0
4,2530690,0,2,25.6,0
4,2530700,15.7,3,63.6,0
4,2530747,111.4,3,190.9,0
4,2530763,5.7,2,23,0
4,2531049,31.35,3,21.1,0
4,2532790,15,3,129.6,0
4,2532797,43.8,2,50.7,0
4,2532820,121.54,1,275.44,0
4,2532835,3.9,4,18.4,0
4,2532838,76.3,4,67.1,0
4,2532841,119.7,3,120.9,0
4,2532842,200.42,1,82.08,0
4,2532850,0,3,2.4,0
4,2532853,58.8,4,66.9,0
4,2532864,0,2,12.6,0
4,2532865,168.1,3,142.4,0
4,2532884,76,3,105.6,0
4,2532887,79.2,3,98.5,0
4,2532888,8.14,1,40.62,0
4,2532894,0,1,6.32,0
4,2532899,115.9,2,194.3,0
4,2532900,4.5,3,38.9,0
4,2532903,17.8,3,90.2,0
4,2532917,0,1,26.06,0
4,2532923,0,3,8,0
4,2532926,1,2,-2.7,0
4,2532933,107.5,3,10.2,0
4,2532956,265.36,1,239.42,0
4,2532970,8.58,1,63.42,0
4,2532975,293.82,1,325.26,0
4,2532977,108.2,3,58.8,0
4,2532978,50.1,3,41.2,0
4,2533028,4,4,7.9,0
4,2533030,0,2,25.2,0
4,2533031,306.8,1,115.84,0
4,2533034,188.8,2,183.9,0
4,2533037,6.95,2,56.3,0
4,2533039,173.4,3,104.7,0
4,2533040,48.8,3,39.4,0
4,2533046,89.8,4,17,0
4,2533349,0,1,14.18,0
4,2533353,6.4,4,2.6,0
4,2533436,1.5,1,109.78,0
4,2533437,79.6,2,136.4,0
4,2533457,167.5,2,86.6,0
4,2533460,0,2,28.2,0
4,2533533,121,3,127.7,0
4,2533545,0,2,1.8,0
4,2534241,37.275,4,20.1,0
4,2534436,0,3,8.1,0
4,2534437,15.45,2,9.9,0
4,2534571,25.1,2,3.4,0
4,2534770,30.8,2,57.5,0
4,2534796,4.85,2,13.2,0
4,2534820,0,4,36.6,0
4,2534870,0,1,7.96,0
4,2534871,2.8,2,3.2,0
4,2535535,0,4,0.2,0
4,2535634,4,3,41.3,0
4,2535698,80.3,3,80.6,0
4,2535708,69.7,2,28.2,0
4,2535869,52,3,0.8,0
4,2535876,2.4,3,23.5,0
4,2535890,15.85,2,27.2,0
4,2535966,0,3,8.9,0
4,2535988,0,3,0.5,0
4,2536031,0,3,0,0
4,2536044,0,2,25.4,0
4,2536071,1.6,4,13,0
4,2536532,6.3,2,1.3,0
4,2537933,86.6,4,34.3,0
4,2539197,0,4,2.6,0
4,2539202,4.775,4,15,0
4,2539205,104.7,3,102,0
4,2539214,0,3,16.5,0
4,2539217,142.8,2,58.7,0
4,2539228,19,1,34.84,0
4,2539250,34.4,3,45.4,0
4,2539256,40,3,14.1,0
4,2539260,68.7,2,46,0
4,2539265,10.575,2,12.8,0
4,2539283,0,4,16.7,0
4,2539287,0,1,17.02,0
4,2539289,0.9,2,11.6,0
4,2539291,89.9,3,104.9,0
4,2539303,0,2,28.5,0
4,2539315,15.3,2,6.2,0
4,2539322,96.225,2,25.9,0
4,2539335,81.1,1,19,0
4,2539336,72.7,3,80.3,0
4,2539663,0,2,44.6,0
4,2539961,0.8,1,6.72,0
4,2539964,1.6,3,2.4,0
4,2539980,0,2,18.8,0
4,2539995,51.7,4,34,0
4,2540005,39.8,3,11.2,0
4,2540011,11.9,2,57.6,0
4,2540020,37,2,98,0
4,2540037,9.2,2,23.2,0
4,2540145,36.9,3,13,0
4,2540148,84.7,4,139.5,0
4,2540151,38.9,3,32.4,0
4,2540154,139.8,3,96.5,0
4,2540156,141.05,2,132.2,0
4,2540157,30.1,3,24.2,0
4,2540158,89.8,4,94.3,0
4,2540160,85,4,155.2,0
4,2540165,138.4,3,218.1,0
4,2540168,232.8,2,118.6,0
4,2540169,66.1,3,70.2,0
4,2540171,113.8,2,64.1,0
4,2540175,210.8,2,87.2,0
4,2540177,38.7,3,52.4,0
4,2540178,79.35,2,15.6,0
4,2540200,36.1,4,15.7,0
4,2540202,81,3,62,0
4,2540203,31.2,4,4.4,0
4,2540204,0,2,76.8,0
4,2540209,0,2,-0.3,0
4,2540211,38.5,4,9.4,0
4,2540215,7.1,4,50.6,0
4,2540225,4.35,2,5.8,0
4,2540230,23.1,2,56.4,0
4,2540232,18.9,4,13.2,0
4,2540258,117.2,4,111.5,0
4,2540259,15.675,4,0.2,0
4,2540261,32.7,3,7.6,0
4,2540263,0.76,1,-2.96,0
4,2540269,223.8,2,114.3,0
4,2540273,19.5,2,21.4,0
4,2540279,0,3,27.9,0
4,2540928,34,4,49.1,0
4,2541147,117,3,12.7,0
4,2541161,163.6,2,162.8,0
4,2541187,2,4,13.4,0
4,2541199,18.2,4,27.3,0
4,2541316,17,4,37.1,0
4,2541388,4.4,3,25.8,0
4,2541429,0,3,0.88,0
4,2541512,0,4,0.4,0
4,2541768,18.2,4,19.7,0
4,2541778,0,2,10.7,0
4,2541785,0,3,14.4,0
4,2541828,0,3,0,0
4,2541834,58.7,4,24,0
4,2541905,0,3,14.8,0
4,2541910,0,2,0.1,0
4,2541940,0,3,30.4,0
4,2541944,8.1,3,8.8,0
4,2541966,22.95,3,20.4,0
4,2542022,39.8,2,53.5,0
4,2542065,0.8,1,7.68,0
4,2543457,134.3,3,158.7,0
4,2543462,9.84,1,87,0
4,2543465,230.62,1,186.44,0
4,2543466,78.2,4,83.7,0
4,2543468,161.5,3,135.6,0
4,2543475,52.6,3,25.1,0
4,2543477,204.68,1,291.12,0
4,2543488,133.4,3,145.7,0
4,2543491,5.6,3,4,0
4,2543495,121.7,3,54.3,0
4,2543496,189.3,3,223,0
4,2543497,0.64,1,52.26,0
4,2543498,157.3,3,167.8,0
4,2543499,206.02,1,253.28,0
4,2543500,145.9,3,144.7,0
4,2543502,91.8,2,32.5,0
4,2543509,132.8,3,224,0
4,2543551,5.2,2,32.8,0
4,2543565,81.8,2,32.4,0
4,2543572,94.2,3,109.5,0
4,2543583,136.8,2,241.4,0
4,2543590,96.1,3,11.9,0
4,2543596,31.2,2,0,0
4,2543600,75.65,2,95.7,0
4,2543603,201.9,2,150.3,0
4,2543605,0.76,1,33.2,0
4,2543614,48.3,3,109.3,0
4,2543619,0,3,0,0
4,2543628,14.7,4,15.3,0
4,2543638,53.8,3,20,0
4,2543641,15.4,3,14.4,0
4,2543646,14.4,3,15.3,0
4,2543664,16.3,2,19.2,0
4,2543682,111.65,2,45.2,0
4,2543683,81.4,4,57.8,0
4,2543689,7.4,3,0,0
4,2543695,2.4,2,3.3,0
4,2543704,89,2,13.6,0
4,2543715,54.5,2,62.4,0
4,2543721,20.9,4,19.7,0
4,2543743,185.15,2,70.3,0
4,2543746,25.8,3,49.2,0
4,2543750,13.2,3,7.9,0
4,2543759,4.5,3,38.8,0
4,2543770,88.8,2,127,0
4,2543773,21.7,2,82.6,0
4,2543774,0,3,11.1,0
4,2543794,46.1,4,65.2,0
4,2543801,0.76,1,-0.26,0
4,2543847,118.7,3,139.3,0
4,2550163,28,3,3.5,0
4,2550183,0,3,36.3,0
4,2550189,166.05,2,118.8,0
4,2550206,4.7,4,9.9,0
4,2550216,0,3,1.1,0
4,2550243,0.8,4,16.2,0
4,2550256,51.3,3,113.4,0
4,2550263,36,2,9.9,0
4,2550268,14.25,2,111.8,0
4,2550272,43.7,3,57.1,0
4,2550284,2,4,5.4,0
4,2550313,76.1,4,100.1,0
4,2550328,100.4,3,57.4,0
4,2550353,84,3,160.1,0
4,2550355,0.8,4,0.6,0
4,2550407,0,2,7.7,0
4,2550454,0,4,0.1,0
4,2550474,18.5,2,84.4,0
4,2550481,0,2,24.4,0
4,2550512,46.2,2,23.1,0
4,2550617,47.9,3,21.1,0
4,2550658,32.9,2,22,0
4,2550738,0,2,4.2,0
4,2551357,-1.5,2,-3.8,0
4,2551359,0,4,5.9,0
4,2552033,208.82,1,255.98,0
4,2552374,122.1,2,90,0
4,2552375,42.575,2,30.1,0
4,2552376,22.525,2,20.4,0
4,2552379,30.875,2,123.6,0
4,2552380,43.7,2,112.3,0
4,2552397,41.7,4,50.9,0
4,2552401,20.3,4,8.9,0
4,2552402,2.5,4,15.3,0
4,2552403,0,4,3.7,0
4,2552409,107.3,3,67.4,0
4,2552415,34.7,3,72.4,0
4,2552418,31.775,3,19.4,0
4,2552424,79.6,3,28.5,0
4,2552425,33.75,3,27.3,0
4,2552429,64.7,3,25.6,0
4,2552430,78.6,3,114.4,0
4,2552453,137.9,2,37.6,0
4,2552458,115.2,3,74.3,0
4,2552461,129.4,2,103.3,0
4,2552463,46.8,3,34.1,0
4,2552464,5.4,2,17.7,0
4,2552466,213.82,1,177.92,0
4,2552468,58.7,4,32.8,0
4,2552469,162.45,2,71.3,0
4,2552470,23.5,3,1.1,0
4,2552471,152.3,2,119.9,0
4,2552475,127.7,2,186.4,0
4,2552478,7.1,4,18.6,0
4,2552487,133.5,3,140,0
4,2552491,81.2,3,78.9,0
4,2552559,1.9,4,0.4,0
4,2552576,0,1,1.24,0
4,2552582,3.8,2,33.7,0
4,2552586,14,4,18.9,0
4,2552600,120.7,3,31.3,0
4,2552608,7.8,3,96,0
4,2552631,40.65,2,98.7,0
4,2552633,4.7,4,11.6,0
4,2552634,0,2,5.1,0
4,2552635,76,2,91.4,0
4,2552636,3,2,10.1,0
4,2552647,7.5,2,0,0
4,2552652,50.225,3,25.9,0
4,2553318,18.075,4,8.7,0
4,2553434,57.6,3,17.5,0
4,2553435,83.9,2,175.8,0
4,2553439,6.25,2,9.6,0
4,2553446,3,4,1.5,0
4,2553454,0,4,0,0
4,2553462,58.6,2,4.2,0
4,2553533,0,2,1.9,0
4,2553552,0,4,0.7,0
4,2553568,0,3,12,0
4,2553631,6.05,2,7.1,0
4,2553650,0,2,-1.5,0
4,2553652,18.7,3,0.6,0
4,2553733,19.2,2,117.6,0
4,2553762,14.8,2,22.8,0
4,2553791,0,4,0.7,0
5,206,8.5,3,19.2,0
5,222,49.2,3,53.1,0
5,230,0,2,1.4,0
5,234,209.2,2,167.7,0
5,262,31.2,2,99.2,0
5,284,98.2,2,150.7,0
5,310,263.42,1,210.94,0
5,318,-0.3,3,11.4,0
5,324,68.4,4,71.7,0
5,382,226.4,1,145.94,0
5,768,72.6,3,67.7,0
5,925,243.5,2,78.1,0
5,927,191,2,91.4,0
5,949,168.1,2,144.8,0
5,1060,-0.3,4,158.3,0
5,1062,116.1,4,61.9,0
5,1581,126,3,76.8,0
5,1990,75.1,3,29.8,0
5,2346,90.1,3,113.7,0
5,2649,85.2,3,82.8,0
5,4327,95.6,2,163.1,0
5,4383,0,2,74.4,0
5,4433,48.1,2,48.5,0
5,71217,85.5,3,86.1,0
5,71255,0,4,13.1,0
5,71265,69.3,4,45.1,0
5,71269,89.4,3,146.2,0
5,71345,103.8,2,133.9,0
5,71417,0.6,3,20.7,0
5,71431,0,4,12.7,0
5,71435,0,4,12.9,0
5,79555,124,2,54,0
5,79557,0,1,9.36,0
5,79589,0,4,-2.2,0
5,79607,197.4,2,142.7,0
5,79858,29.26,1,27.84,0
5,79860,237.72,1,275.38,0
5,80425,96.7,3,27.8,0
5,80427,-0.3,3,43.4,0
5,80429,139.7,3,153.8,0
5,80670,-1.8,3,19.8,0
5,80672,0,3,5.4,0
5,81284,7,1,-0.04,0
5,81294,71.4,1,157.64,0
5,81831,65,3,64.3,0
5,89766,20.9,4,12.7,0
5,89798,0,2,1.1,0
5,238498,147.1,3,108.2,0
5,497095,231.4,1,177.9,0
5,497108,24.44,1,29.16,0
5,497123,18.13,1,8.82,0
5,497145,115.5,2,83.7,0
5,497149,136.6,2,116.6,0
5,497172,18.9,2,14.8,0
5,497176,75.5,2,6.7,0
5,497188,104.6,2,101.5,0
5,497190,79.1,2,56.7,0
5,497204,139,2,47.1,0
5,497206,39.4,2,120.3,0
5,497224,18.1,4,24.1,0
5,497226,-0.3,4,6.1,0
5,497234,63,4,9,0
5,497236,139.5,4,72.5,0
5,497238,46.2,4,28.3,0
5,497240,172.4,4,183.6,0
5,497242,11.65,4,20.9,0
5,497246,0,4,22.6,0
5,497256,0,4,11.8,0
5,497258,40.4,4,3.1,0
5,497260,0,3,0.4,0
5,497278,213.2,3,58.1,0
5,497282,50.2,3,44.7,0
5,497284,115.7,3,171.7,0
5,497286,0,3,11.8,0
5,497302,119.4,3,51.5,0
5,497312,36.9,3,4.3,0
5,497320,83.4,3,19.5,0
5,497322,184,3,146.5,0
5,497326,126.9,3,114.3,0
5,497328,221.2,3,160.4,0
5,1037347,0,1,-0.1,0
5,1037885,3.6,3,30,0
5,2495139,71.2,4,70.8,0
5,2495143,191.38,1,235.2,0
5,2495158,47.9,3,50.7,0
5,2495159,25.4,3,75.6,0
5,2495161,86.4,2,17.4,0
5,2495172,0,2,0.2,0
5,2495186,247.62,1,102.2,0
5,2495187,55,4,36.5,0
5,2495189,44,3,27.2,0
5,2495207,195.4,2,138.4,0
5,2495223,0,3,4.1,0
5,2495240,213.88,1,261.2,0
5,2495258,39.8,2,24.4,0
5,2495267,98.4,4,56.6,0
5,2495288,-0.3,4,23.3,0
5,2495306,17.2,3,12.9,0
5,2495314,0,2,20.9,0
5,2495315,0,3,0,0
5,2495328,26.1,2,88.1,0
5,2495340,0,2,3.4,0
5,2495341,92.6,3,57.4,0
5,2495347,0,4,13,0
5,2495353,112.8,4,75.5,0
5,2495425,0,1,-0.14,0
5,2495438,91.3,4,79.5,0
5,2495441,9.2,1,121.74,0
5,2495443,71.255,1,62.94,0
5,2495448,203.2,3,118.9,0
5,2495450,200.9,3,186.7,0
5,2495453,62.4,3,44.1,0
5,2495454,219,3,232.1,0
5,2495455,270,1,375.08,0
5,2495459,114,3,90.3,0
5,2495461,0,2,50.9,0
5,2495466,193.7,2,150.4,0
5,2495467,0,2,24,0
5,2495469,0,2,83.2,0
5,2495470,58.6,2,8.8,0
5,2495471,76.9,2,5.1,0
5,2495472,46.9,2,2.2,0
5,2495473,112.3,2,99.5,0
5,2495558,102.4,3,5.3,0
5,2495560,0,2,32.9,0
5,2495573,20.5,4,49.9,0
5,2495647,215.9,3,172.4,0
5,2495651,28,3,0,0
5,2495663,213.9,2,67.7,0
5,2495700,135.5,4,149.4,0
5,2495748,19.7,1,-3.14,0
5,2495801,39,3,28.4,0
5,2495802,20.4,3,11.9,0
5,2495821,117.2,3,76,0
5,2495824,212.92,1,208.46,0
5,2495825,75.9,4,69.7,0
5,2495826,95.2,4,39.5,0
5,2495835,42,4,40.9,0
5,2495863,10.36,1,0.68,0
5,2495867,70.8,3,26.8,0
5,2495888,46.2,4,22.6,0
5,2495893,126.9,3,228.2,0
5,2495966,92.9,4,148.4,0
5,2495974,13.2,1,3.1,0
5,2495979,80.8,2,187.4,0
5,2501078,13.4,1,84.1,0
5,2501863,270.92,1,74.36,0
5,2504211,265.12,1,331.1,0
5,2504531,13.2,1,29.74,0
5,2504595,114,3,85,0
5,2504775,278.9,1,291.2,0
5,2504833,21.76,1,0.1,0
5,2505076,157.7,1,118.16,0
5,2505245,231.82,1,296.24,0
5,2505299,87.9,4,93,0
5,2505354,271,1,32.66,0
5,2505551,137.3,3,74.3,0
5,2505587,110.3,3,99.9,0
5,2505629,100.8,4,86.3,0
5,2505785,92.5,3,71.1,0
5,2505936,0,2,13,0
5,2505982,12,1,22.6,0
5,2505996,248.98,1,269.54,0
5,2506004,47.7,3,66.5,0
5,2506053,12.4,1,10.4,0
5,2506106,111.9,3,169.5,0
5,2506109,268.88,1,196.42,0
5,2506121,256.14,1,265.48,0
5,2506122,15.7,4,115.5,0
5,2506147,11.4,2,20.4,0
5,2506287,21.8,3,54.7,0
5,2506313,59.9,3,89.8,0
5,2506340,212.82,1,260.24,0
5,2506363,335.64,1,281.24,0
5,2506366,117,3,56.6,0
5,2506369,89.8,4,65.7,0
5,2506400,121.7,3,72.3,0
5,2506404,193.6,2,156.4,0
5,2506410,0,4,0,0
5,2506467,88.3,2,94.5,0
5,2506481,7.76,1,9.04,0
5,2506546,23.18,1,1.24,0
5,2506562,54.78,1,57.84,0
5,2506581,174.36,1,268.2,0
5,2506619,27.8,4,6,0
5,2506871,85.9,2,44.7,0
5,2506874,75,2,4.7,0
5,2506895,4.84,1,6.42,0
5,2506897,51.9,3,0,0
5,2507141,0,2,14.8,0
5,2507164,244.6,2,227.7,0
5,2507166,23.3,3,133.9,0
5,2507182,0,4,1,0
5,2507183,55.1,3,137,0
5,2507218,39.9,4,57.8,0
5,2507282,8.44,1,0.36,0
5,2507405,0,4,0.2,0
5,2507428,35.6,2,65,0
5,2507486,-0.3,4,7.8,0
5,2507596,0,2,0,0
5,2507763,113.6,3,59.3,0
5,2507779,40.1,2,37.7,0
5,2507883,42.9,4,7.7,0
