"name","player","pos","team","projections","vor","simulation","sdPick","sdPts","risk","avgCost","inflatedCost","bidUpTo","bidUpToSim"
"STEPFANTAYLOR","Stepfan Taylor","RB","ARI",76.9290311367991,-46.241107506389,3.36729582998647,31.6,28.6310958555273,9.63749765118763,1,1,1,1
"MARKINGRAM","Mark Ingram","RB","NO",76.8078116214257,-46.3623270217624,3.36729582998647,20.5,28.5762195539497,7.95924260526013,1,1,1,1
"DEXTERMCCLUSTER","Dexter McCluster","RB","TEN",76.4170140401697,-46.7531246030184,0.693147180559945,31.2,21.6611067872125,8.66760930286001,1,1,1,1
"CJANDERSON","C.J. Anderson","RB","DEN",74.8138471602571,-48.356291482931,0,17.69235,11.8002804900077,5.34708879826943,1,1,1,1
"JOHNNYMANZIEL","Johnny Manziel","QB","CLE",199.095704722901,-48.5116619369267,7.28756064030972,14.54455,42.2188757108206,8.84318944376065,2,3,1,1
"BRENTCELEK","Brent Celek","TE","PHI",72.9474704700987,-49.5599406153549,0,NA,13.1195217095896,4.72290124548805,0.6,1,1,1
"CHRISGIVENS","Chris Givens","WR","STL",93.2998194030429,-50.8572469987954,0,35.4,18.4055230331822,8.87502129027053,1,1,1,1
"AUSTINSEFERIANJENKINS","Austin Seferian-Jenkins","TE","RIA",71.5126183786086,-50.994792706845,0,16.9,15.4361887335912,5.70233183512954,1,1,1,1
"DANARIOALEXANDER","Danario Alexander","WR","SDC",93.125,-51.0320664018383,NA,NA,NA,NA,1,1,1,1
"JORDANMATTHEWS","Jordan Matthews","WR","PHI",93.1032572969993,-51.053809104839,4.53259949315326,20.1456,26.2466118136499,7.60184577873702,0.55,1,1,1
"CHRISTINEMICHAEL","Christine Michael","RB","SEA",71.4884365599369,-51.6817020832512,3.95124371858143,16.4978,31.9505548643274,7.79710772414463,0.95,1,1,1
"ADRIENROBINSON","Adrien Robinson","TE","NYG",70.429394919352,-52.0780161661017,0.693147180559945,8.5,18.2193331300128,4.80095526991121,1,1,1,1
"JEREMYKERLEY","Jeremy Kerley","WR","NYJ",92.0174632883316,-52.1396031135066,0,NA,8.59221481092872,3.54116345411553,1,1,1,1
"LEVINETOILOLO","Levine Toilolo","TE","ATL",70.0977423661264,-52.4096687193273,0,9.4,13.6316724050838,4.33770349054743,1,1,1,1
"DONNIEAVERY","Donnie Avery","WR","KC",91.5118968385596,-52.6451695632787,0,NA,4.60884608143741,2.50140682396444,1,1,1,1
"AHMADBRADSHAW","Ahmad Bradshaw","RB","IND",70.293813565931,-52.8763250772571,0.693147180559945,14.8152,23.0300840880505,6.37956362323072,1,1,1,1
"MARCELREECE","Marcel Reece","RB","OAK",70.2077955679184,-52.9623430752697,0,4.2,8.76008871831094,2.91904787861886,1,1,1,1
"ANDREBROWN","Andre Brown","RB","HOU",70.0604394078986,-53.1096992352895,0,11.05,13.2886946445895,4.54134641881944,1,1,1,1
"ALLENROBINSON","Allen Robinson","WR","JAC",90.6371783509287,-53.5198880509096,0,17.9,15.0189680418352,5.79842835493213,1,1,1,1
"KNILEDAVIS","Knile Davis","RB","KC",68.8569735558585,-54.3131650873296,0,14.8,10.928176801932,4.79782843543193,1,1,1,1
"JERMAINEGRESHAM","Jermaine Gresham","TE","CIN",67.774804000232,-54.7326070852217,0,9.1,15.1145572531855,4.4860734150374,1,1,1,1
"MIKEWILLIAMS","Mike Williams","WR","BUF",89.396875,-54.7601914018383,0,17.9,12.2591482558872,5.43823813462731,1,1,1,1
"DONALDBROWN","Donald Brown","RB","SD",67.4249391824903,-55.7451994606978,0,15.1,10.9827379520822,4.85011400868014,1,1,1,1
"ZACHMILLER","Zach Miller","TE","SEA",66.6336700336616,-55.8737410517921,0,NA,10.7294132975583,4.09902451276419,0.5,1,1,1
"LANCEDUNBAR","Lance Dunbar","RB","DAL",66.847026126257,-56.3231125169311,0,21,11.3081176150381,5.78081866343677,1,1,1,1
"EJMANUEL","E.J. Manuel","QB","BUF",191.240430833872,-56.3669358259556,0,15,17.7401089201842,5.71697863545907,1,1,1,1
"MILESAUSTIN","Miles Austin","WR","CLE",87.7806986400351,-56.3763677618031,2.56494935746154,21.6,22.5168270411264,7.33402162005581,0.5,1,1,1
"MALCOMFLOYD","Malcom Floyd","WR","SD",87.3956415371246,-56.7614248647136,3.87120101090789,16.7,26.6137954291164,7.13103636877327,1,1,1,1
"JAMESSTARKS","James Starks","RB","GB",66.2438754859463,-56.9262631572418,0,22.7,17.4205633699086,6.83450072273626,1,1,1,1
"CHARLESSIMS","Charles Sims","RB","TB",66.1278299792171,-57.042308663971,2.07944154167984,22.1,29.20955613567,8.28277904441073,1,1,1,1
"LANCEMOORE","Lance Moore","WR","PIT",85.8317716125137,-58.3252947893245,0,40.8,12.1299307674903,8.86894395253444,1,1,1,1
"TRAVISKELCE","Travis Kelce","TE","KC",64.0108716961664,-58.4965393892873,4.71849887129509,17.5,28.613597619838,7.51247413825193,1,1,1,1
"ANDREROBERTS","Andre Roberts","WR","WAS",85.0784863738728,-59.0785800279654,0,NA,10.7891106178455,4.11460697293448,1,1,1,1
"KENNYBRITT","Kenny Britt","WR","STL",84.4612259470563,-59.695840454782,3.36729582998647,33.5,26.3119523505105,9.62086402170181,1,1,1,1
"JERMICHAELFINLEY","Jermichael Finley","TE","FA",62.625,-59.8824110854537,0,NA,9.50550827152341,3.77955537698636,0.6,1,1,1
"BRANDONPETTIGREW","Brandon Pettigrew","TE","DET",61.1531578163482,-61.3542532691055,0,NA,10.6650285898083,4.08221852986138,1,1,1,1
"ANDREWQUARLESS","Andrew Quarless","TE","GB",61.0789817957649,-61.4284292896888,1.38629436111989,0,20.8102609665409,3.85943720176669,1,1,1,1
"BRANDONLAFELL","Brandon LaFell","WR","NE",81.250335663206,-62.9067307386323,2.94443897916644,28.9,25.9888712446583,8.88617295341652,0.5,1,1,1
"OWENDANIELS","Owen Daniels","TE","BAL",59.3434278602951,-63.1639832251586,0,11.8,12.2347416588918,4.51670436021032,0,1,1,1
"KADEEMCAREY","Ka'Deem Carey","RB","CHI",59.8752083221698,-63.2949303210183,0,12.8,22.2775881533116,5.97796752001426,1,1,1,1
"TEDGINN","Ted Ginn","WR","ARI",80.5752773878928,-63.5817890139455,0,NA,12.0693373248005,4.44877744447475,1,1,1,1
"STEVEJOHNSON","Steve Johnson","WR","SF",80.4747264483988,-63.6823399534394,0,25.3,15.8832727788283,7.02529270087358,1,1,1,1
"JAMESWHITE","James White","RB","NE",59.0622616249127,-64.1078770182754,1.79175946922805,8.5,29.7976201510568,6.31206326837413,1,1,1,1
"ROBHOUSLER","Rob Housler","TE","ARI",57.5002283646939,-65.0071827207597,0,NA,15.171399902448,5.25849162141577,1,1,1,1
"SANTONIOHOLMES","Santonio Holmes","WR","NYJ",78.625,-65.5320664018383,0,NA,2.81458256229943,2.03306017645231,1,1,1,1
"JEROMESIMPSON","Jerome Simpson","WR","MIN",77.7217353243226,-66.4353310775157,0,NA,15.6091089727796,5.37274439058198,1,1,1,1
"CARLOSHYDE","Carlos Hyde","RB","SF",56.4866071428571,-66.683531500331,0,18.0891,23.2813772335929,6.90524256160693,2.3,3,1,1
"BRANDONBOSTICK","Brandon Bostick","TE","GB",55.4199652523649,-67.0874458330888,0,NA,20.469858939426,6.64151897524685,1,1,1,1
"EDDIEROYAL","Eddie Royal","WR","SD",76.7674645513836,-67.3896018504547,0,NA,18.092945892569,6.0210865554548,0,1,1,1
"STEVIEJOHNSON","Stevie Johnson","WR","SF",76.4625,-67.6945664018382,0,NA,1.14904851942814,1.59831506962939,1.05,2,1,1
"BILALPOWELL","Bilal Powell","RB","NYJ",54.5824775308351,-68.587661112353,0,6.2,12.9185721400777,3.76287864280866,1,1,1,1
"DALLASCLARK","Dallas Clark","TE","BAL",53.75,-68.7574110854537,NA,NA,NA,NA,1,1,1,1
"JOSHMCCOWN","Josh McCown","QB","TB",178.830428064145,-68.7769385956824,4.20469261939097,18.7804,32.9960515733106,8.27720079162096,1,2,1,1
"TRAVARISCADET","Travaris Cadet","RB","NO",54.2996954181785,-68.8704432250096,0.693147180559945,NA,29.0648769995677,8.88502883365804,1,1,1,1
"ANTHONYFASANO","Anthony Fasano","TE","KC",53.4961427525338,-69.0112683329199,0,NA,13.8271160009874,4.90760065593702,1,1,1,1
"JEFFCUMBERLAND","Jeff Cumberland","TE","NYJ",52.8466322330093,-69.6607788524444,0,NA,20.2633217864552,6.58760772857162,1,1,1,1
"BRANDONGIBSON","Brandon Gibson","WR","MIA",74.3188533018834,-69.8382130999549,0,NA,14.3637398963335,5.0476726128595,1,1,1,1
"JORDANTODMAN","Jordan Todman","RB","JAC",52.7967296072626,-70.3734090359255,0,18.5,19.8920260406023,6.5247513482287,1,1,1,1
"RONNIEBROWN","Ronnie Brown","RB","SD",52,-71.1701386431881,NA,NA,NA,NA,1,1,1,1
"JAKELOCKER","Jake Locker","QB","TEN",176.372003420567,-71.2353632392608,5.4971682252932,18.2,38.8281118475114,8.95097735969418,1,1,1,1
"RYANGRIFFIN","Ryan Griffin","TE","HOU",51.1903470643301,-71.3170640211236,0,NA,19.3481386378639,6.34872255093157,1,1,1,1
"BRANDONBOLDEN","Brandon Bolden","RB","NE",51.3901038614275,-71.7800347817606,0,15,16.1998936697348,5.51596171645555,1,1,1,1
"SIDNEYRICE","Sidney Rice","WR","SEA",72.3438835795392,-71.8131828222991,0,NA,10.4950709891341,4.03785544069084,0,1,1,1
"VICKBALLARD","Vick Ballard","RB","IND",51.2998939954934,-71.8702446476946,0,13.1,20.7459161213547,5.82323027161772,1,1,1,1
"LANCEKENDRICKS","Lance Kendricks","TE","STL",50.0416532246062,-72.4657578608474,0,NA,8.48767795591547,3.51387677907326,1,1,1,1
"RONNIEHILLMAN","Ronnie Hillman","RB","DEN",50.6888971972476,-72.4812414459405,0,NA,15.7494618069895,5.40937991188079,1,1,1,1
"ANDREWILLIAMS","Andre Williams","RB","NYG",50.6609893840915,-72.5091492590966,1.38629436111989,30.4,30.7527502671799,9.73374078408592,1,1,1,1
"MICHAELBUSH","Michael Bush","RB","CHI",50.425,-72.7451386431881,NA,NA,NA,NA,1,1,1,1
"CJFIEDOROWICZ","C.J. Fiedorowicz","TE","HOU",49.2797486697192,-73.2276624157344,0,NA,16.1912732893113,5.52470351087878,1,1,1,1
"GAVINESCOBAR","Gavin Escobar","TE","DAL",48.6435434174753,-73.8638676679784,0,NA,16.7207650654807,5.6629138103187,1,1,1,1
"LUKEWILLSON","Luke Willson","TE","SEA",48.4375,-74.0699110854537,0,NA,17.2165309368641,5.79232082402475,1,1,1,1
"KENDALLHUNTER","Kendall Hunter","RB","SF",48.6586986760323,-74.5114399671558,0,17.1,15.2134914573029,5.70337690224783,1,1,1,1
"BRANDONMYERS","Brandon Myers","TE","TB",46.8749488952637,-75.63246219019,0,NA,15.2476938146943,5.27840619786733,1,1,1,1
"MOHAMEDSANU","Mohamed Sanu","WR","CIN",68.3474902354823,-75.8095761663559,0,NA,11.2320895524513,4.23023530552232,1,1,1,1
"EARLBENNETT","Earl Bennett","WR","CLE",68.19375,-75.9633164018383,0,NA,18.9965608181235,6.25695214404389,1,1,1,1
"JERICKMCKINNON","Jerick McKinnon","RB","MIN",46.5413091016261,-76.628829541562,0,0.5,24.0785551138154,4.36126400247848,1,1,1,1
"KENBRELLTHOMPKINS","Kenbrell Thompkins","WR","NE",67.38125,-76.7758164018383,0,46.1,22.4427750298769,11.012805479942,1,1,1,1
"BENJARVUSGREENELLIS","BenJarvus Green-Ellis","RB","CIN",46.1656662137761,-77.004472429412,0,13.6,17.8962517274668,5.52658869190224,1,1,1,1
"LATAVIUSMURRAY","Latavius Murray","RB","OAK",46.1437367343174,-77.0264019088707,0,20.2,19.5731075607154,6.73906175276557,1,1,1,1
"BENWATSON","Ben Watson","TE","NO",44.9375,-77.5699110854537,0,NA,2.03293199591132,1.8290302675849,1,1,1,1
"ACESANDERS","Ace Sanders","WR","JAC",65.9373645517529,-78.2197018500853,0,NA,19.7977580773277,6.46608421764501,1,1,1,1
"GREGLITTLE","Greg Little","WR","OAK",65.2812548467144,-78.8758115551239,0,NA,17.1790137058203,5.78252790944119,1,1,1,1
"AUSTINPETTIS","Austin Pettis","WR","STL",65.2500031783102,-78.9070632235281,0,NA,12.7971198338402,4.63874647332203,1,1,1,1
"MARTAVISBRYANT","Martavis Bryant","WR","PIT",65.0167619434348,-79.1403044584034,0,NA,16.2509035920937,5.54026847784176,1,1,1,1
"COLEBEASLEY","Cole Beasley","WR","DAL",64.7109051277357,-79.4461612741026,0,NA,12.8312984916626,4.64766793866803,1,1,1,1
"FOZZYWHITTAKER","Fozzy Whittaker","RB",NA,43.375,-79.7951386431881,NA,NA,NA,NA,1,1,1,1
"BENJAMINWATSON","Benjamin Watson","TE","NO",42.55,-79.9574110854537,0,NA,8.52063671329789,3.52247982057836,1,1,1,1
"DANIELTHOMAS","Daniel Thomas","RB","MIA",43.0124944604151,-80.157644182773,0,11,11.9010798267076,4.35271827574963,1,1,1,1
"NATEBURLESON","Nate Burleson","WR","CLE",63.9377409903999,-80.2193254114384,1.79175946922805,23,26.9579746930954,8.12441416949085,1,1,1,1
"CHRISPOLK","Chris Polk","RB","PHI",42.5540290422513,-80.6161096009368,0,30.9,11.2606689836715,7.26506035009506,1,1,1,1
"ROBERTTURBIN","Robert Turbin","RB","SEA",42.4824426274797,-80.6876960157084,0,NA,16.0144051469239,5.47853660136113,1,1,1,1
"JERRELJERNIGAN","Jerrel Jernigan","WR","NYG",63.1637871972991,-80.9932792045391,0,17,23.5121568859297,6.77139929813823,1,1,1,1
"JOHNCARLSON","John Carlson","TE","ARI",41.4626831377588,-81.0447279476949,0,NA,16.4709069586853,5.59769473551546,1,1,1,1
"JERMAINEKEARSE","Jermaine Kearse","WR","SEA",63.1047547041902,-81.052311697648,0.693147180559945,19.5,26.5949668528607,7.55011598683923,1,1,1,1
"MIKEJAMES","Mike James","RB","TB",42.0608954989574,-81.1092431442307,0,NA,16.0054407567228,5.47619667634295,1,1,1,1
"JACOBYJONES","Jacoby Jones","WR","BAL",63.0348319500267,-81.1222344518116,0,NA,11.2471804270903,4.23417439276889,1,1,1,1
"EDDICKSON","Ed Dickson","TE","CAR",40.640625,-81.8667860854537,0,NA,16.9560625746579,5.72433221314285,1,1,1,1
"TIMWRIGHT","Tim Wright","TE","TB",40.5174510642246,-81.9899600212291,0,13.1,8.36406935946851,4.20724790361962,0.5,1,1,1
"JOSEPHFAURIA","Joseph Fauria","TE","DET",40.0750574078332,-82.4323536776204,0,NA,23.698774251882,7.4843448174709,0.5,1,1,1
"MARQUESSWILSON","Marquess Wilson","WR","CHI",61.4186815709515,-82.7383848308867,0,NA,16.0776211250815,5.49503751726536,1,1,1,1
"MARLONBROWN","Marlon Brown","WR","BAL",61.2283847307627,-82.9286816710755,1.09861228866811,10.8,27.7536857570788,6.39156736046071,1,1,1,1
"DAVANTEADAMS","Davante Adams","WR","GB",60.7588860051221,-83.3981803967161,0,20,25.32414893992,7.4595331739662,1,1,1,1
"MATTASIATA","Matt Asiata","RB","MIN",39.54875,-83.6213886431881,0,NA,16.115688646028,5.50497407096787,1,1,1,1
"DRIARCHER","Dri Archer","RB","PIT",39.1755272106842,-83.9946114325039,0,NA,14.0950786328657,4.97754545443519,1,1,1,1
"DAVIDAUSBERRY","David Ausberry","TE","OAK",37.1554381651404,-85.3519729203133,1.38629436111989,NA,28.1328202090844,8.64173922293046,1,1,1,1
"KRISDURHAM","Kris Durham","WR","DET",58.0140122427471,-86.1430541590912,0,NA,23.6050563023204,7.45988214126936,1,1,1,1
"BRIANQUICK","Brian Quick","WR","STL",57.0996296951109,-87.0574367067273,0,NA,18.5968953422083,6.15262968317082,1,1,1,1
"BRYCEBROWN","Bryce Brown","RB","BUF",36.0697826928867,-87.1003559503014,0,2.9,10.546839441739,2.95652709402247,1,1,1,1
"JONATHANDWYER","Jonathan Dwyer","RB","ARI",36.0634960108607,-87.1066426323274,0,NA,16.3464977374742,5.56522088702426,1,1,1,1
"MARCUSLATTIMORE","Marcus Lattimore","RB","SF",36.0030642081676,-87.1670744350205,0,12.6,20.8811425450835,5.76560451277235,1,1,1,1
"CLAYHARBOR","Clay Harbor","TE","JAC",34.919140134053,-87.5882709514007,0,NA,9.95786435436836,3.8976313745321,1,1,1,1
"TONYMOEAKI","Tony Moeaki","TE","BUF",34.3309250406593,-88.1764860447944,0,NA,17.4892329228347,5.86350270981631,1,1,1,1
"DUJUANHARRIS","DuJuan Harris","RB","GB",34.9048134886998,-88.2653251544883,0,NA,7.60327763067788,3.28302667095611,1,1,1,1
"AJJENKINS","A.J. Jenkins","WR","KC",55.8560411931995,-88.3010252086387,0,NA,11.6945862525806,4.35095825211328,1,1,1,1
"MARQUISEGOODWIN","Marquise Goodwin","WR","BUF",55.5829434311381,-88.5741229707001,0,NA,16.8190066007394,5.688557252987,1,1,1,1
"JASONAVANT","Jason Avant","WR","CAR",55.4861301022247,-88.6709362996135,0,NA,19.0493390604082,6.27072855568685,1,1,1,1
"STEPHENHILL","Stephen Hill","WR","NYJ",55.4438352400647,-88.7132311617736,0,NA,16.5790085964652,5.62591190601733,1,1,1,1
"ISAIAHCROWELL","Isaiah Crowell","RB","CLE",34.3550302737094,-88.8151083694787,0,26.7,12.904653521114,6.84731496344542,1,1,1,1
"WILLISMCGAHEE","Willis McGahee","RB","CLE",33.875,-89.2951386431881,NA,NA,NA,NA,1,1,1,1
"MIKELLESHOURE","Mikel Leshoure","RB","DET",33.8403197656008,-89.3298188775873,0,NA,20.5909495693294,6.67312659026854,1,1,1,1
"AUSTINCOLLIE","Austin Collie","WR","NE",54.375,-89.7820664018383,NA,NA,NA,NA,1,1,1,1
"DAVIDNELSON","David Nelson","WR","NYJ",54.2129429771351,-89.9441234247031,1.79175946922805,NA,29.8514656256607,9.09034769684198,1,1,1,1
"BENNYCUNNINGHAM","Benny Cunningham","RB","STL",33.034375,-90.1357636431881,0,NA,18.222839610833,6.05499199177056,1,1,1,1
"ANDREHOLMES","Andre Holmes","WR","OAK",53.9746848624742,-90.1823815393641,0,NA,20.3844252228673,6.6192186864052,1,1,1,1
"JUNIORHEMINGWAY","Junior Hemingway","WR","KC",53.7939063966965,-90.3631600051417,0,NA,14.5307637527453,5.09126992304867,1,1,1,1
"ROBERTMEACHEM","Robert Meachem","WR","NO",52.4375,-91.7195664018383,0,NA,10.4223150019561,4.01886434918294,1,1,1,1
"JARVISLANDRY","Jarvis Landry","WR","MIA",52.325,-91.8320664018382,0,NA,25.4008919626851,7.92863915607989,1,1,1,1
"LARODSTEPHENSHOWLING","LaRod Stephens-Howling","RB","PIT",31.225,-91.9451386431881,NA,NA,NA,NA,1,1,1,1
"BOBBYRAINEY","Bobby Rainey","RB","TB",30.8503396251322,-92.3197990180559,0,NA,11.1303767705128,4.20368578260001,1,1,1,1
"LORENZOTALIAFERRO","Lorenzo Taliaferro","RB","BAL",30.7246519573355,-92.4454866858526,0,NA,11.6510435870212,4.3395925518017,1,1,1,1
"JIMDRAY","Jim Dray","TE","CLE",29.403125,-93.1042860854537,0,NA,12.7594878913693,4.62892361625136,1,1,1,1
"TIQUANUNDERWOOD","Tiquan Underwood","WR","CAR",50.9996405571919,-93.1574258446463,0,NA,21.052377460187,6.79357055150762,1,1,1,1
"DEVINSTREET","Devin Street","WR","DAL",50.875,-93.2820664018383,0,NA,18.6042493465875,6.15454925811622,1,1,1,1
"JACOBTAMME","Jacob Tamme","TE","DEN",28.89375,-93.6136610854537,0,NA,15.0389438036441,5.22391734112993,1,1,1,1
"MICHAELHOOMANAWANUI","Michael Hoomanawanui","TE","NE",28.421875,-94.0855360854537,0,NA,10.8555159510039,4.13194038847235,1,1,1,1
"ALFREDBLUE","Alfred Blue","RB","HOU",28.6521925187713,-94.5179461244168,0,NA,9.88926817312586,3.87972609407893,1,1,1,1
"PEYTONHILLIS","Peyton Hillis","RB","NYG",28.4158841846951,-94.754254458493,0,NA,22.5784796466627,7.19192053475881,1,1,1,1
"JOSEPHRANDLE","Joseph Randle","RB","DAL",28.2961242140874,-94.8740144291006,0,NA,5.34708623925218,2.69410555482728,1,1,1,1
"LACHESEASTRUNK","Lache Seastrunk","RB","WAS",28.1486772459783,-95.0214613972097,0,NA,15.8597733078061,5.43817391066549,1,1,1,1
"DARRELYOUNG","Darrel Young","RB","WAS",27.61875,-95.5513886431881,0,NA,10.9488108182274,4.15629262983944,1,1,1,1
"DEANTHONYTHOMAS","De'Anthony Thomas","RB","KC",27.3111480256449,-95.8589906175432,0,NA,14.7732614499659,5.15456775099384,1,1,1,1
"TROYNIKLAS","Troy Niklas","TE","ARI",26.475,-96.0324110854537,0,NA,23.744602018143,7.49630698493536,1,1,1,1
"VINCENTBROWN","Vincent Brown","WR","SD",47.4739536169622,-96.683112784876,0,0.5,23.3016679800988,4.25987073424041,1,1,1,1
"JOHNKUHN","John Kuhn","RB","GB",26.3051871910012,-96.8649514521869,0,NA,12.5443142498903,4.57275803491685,1,1,1,1
"JACKIEBATTLE","Jackie Battle","RB","TEN",26.1817559884636,-96.9883826547245,0,NA,17.5963992972758,5.89147575371991,1,1,1,1
"PAULRICHARDSON","Paul Richardson","WR","SEA",47.1248820127035,-97.0321843891347,0,NA,18.1744505017804,6.04236125121371,1,1,1,1
"RYANBROYLES","Ryan Broyles","WR","DET",47.10557143172,-97.0514949701183,0,NA,29.7061195996156,9.05240883039268,1,1,1,1
"JOEMORGAN","Joe Morgan","WR","NO",46.96875,-97.1883164018383,0,NA,12.8895548798242,4.66287428032333,1,1,1,1
"CHRISOGBONNAYA","Chris Ogbonnaya","RB","CLE",25.9120209941736,-97.2581176490145,0,NA,17.5376054539816,5.87612912313444,1,1,1,1
"LOGANPAULSEN","Logan Paulsen","TE","WAS",25.2,-97.3074110854537,0,NA,10.5944241427586,4.06378904293125,1,1,1,1
"LAVONBRAZILL","LaVon Brazill","WR","IND",46.1296736948258,-98.0273927070124,0,NA,22.6976389190594,7.22302401825035,1,1,1,1
"MARIOMANNINGHAM","Mario Manningham","WR","NYG",45.75,-98.4070664018383,1.6094379124341,NA,33.8438509924624,10.1324578897842,1,1,1,1
"JUSTINFORSETT","Justin Forsett","RB","BAL",24.6702726996067,-98.4998659435814,0,NA,18.193855919765,6.0474265397623,1,1,1,1
"ANTHONYDIXON","Anthony Dixon","RB","BUF",24.384375,-98.7857636431881,0,NA,10.0714860238778,3.92728940827793,1,1,1,1
"MARIONGRICE","Marion Grice","RB","SD",24.2957128590098,-98.8744257841783,0,NA,23.7396468662306,7.49501356913477,1,1,1,1
"MIKEGOODSON","Mike Goodson","RB","NYJ",24.1875,-98.9826386431881,0,NA,11.7556502372264,4.36689744509553,1,1,1,1
"KEVINOGLETREE","Kevin Ogletree","WR","DET",45.14375,-99.0133164018383,0,NA,6.68289561118532,3.04278446090054,1,1,1,1
"CODYLATIMER","Cody Latimer","WR","DEN",45.1141869224834,-99.0428794793549,0,28.9,29.8022042219715,9.38385952418014,1,1,1,1
"MIKEBROWN","Mike Brown","WR","JAC",45,-99.1570664018383,0,NA,9.94728292047632,3.8948693615745,1,1,1,1
"SHAQEVANS","Shaq Evans","WR","NYJ",44.8562822803265,-99.3007841215117,0,NA,26.0812472541735,8.10622852156999,1,1,1,1
"ANTHONYSHERMAN","Anthony Sherman","RB","KC",23.7019620928174,-99.4681765503707,0,NA,1.44859989875282,1.67650530354316,1,1,1,1
"JOHNATHANFRANKLIN","Johnathan Franklin","RB","GB",23.2383084228285,-99.9318302203596,0,6.5,8.49518069260449,3.23073666000235,1,1,1,1
"KESHAWNMARTIN","Keshawn Martin","WR","HOU",44.187342910263,-99.9697234915752,0,NA,13.1340544165412,4.72669463732123,1,1,1,1
"JEDCOLLINS","Jed Collins","RB","DET",23.1382750203296,-100.031863622858,0,NA,7.70738562867894,3.31020140383281,1,1,1,1
"ANDRECALDWELL","Andre Caldwell","WR","DEN",43.9806587575324,-100.176407644306,0,0,13.305374853795,2.87995781833877,1,1,1,1
"LOUISMURPHY","Louis Murphy","WR","TB",43.8250868690877,-100.331979532751,0,NA,16.1754598079931,5.5205758056215,1,1,1,1
"SANTANAMOSS","Santana Moss","WR","WAS",43.5921223481842,-100.564944053654,0,NA,12.0697100645238,4.44887473865588,1,1,1,1
"DARRIUSHEYWARDBEY","Darrius Heyward-Bey","WR","PIT",43.53125,-100.625816401838,0,NA,16.9814727472816,5.73096488946607,1,1,1,1
"ANTHONYMCCOY","Anthony McCoy","TE","SEA",21.8625,-100.644911085454,NA,NA,NA,NA,1,1,1,1
"JARIUSWRIGHT","Jarius Wright","WR","MIN",43.0872165422665,-101.069849859572,0,NA,28.100919717833,8.63341241475974,1,1,1,1
"ARRELIOUSBENN","Arrelious Benn","WR","PHI",43.025,-101.132066401838,0,NA,8.44992603517924,3.50402260474192,1,1,1,1
"KELLENDAVIS","Kellen Davis","TE","NYG",21.19375,-101.313661085454,0,NA,9.89959226853982,3.88242093540193,1,1,1,1
"SEANMCGRATH","Sean McGrath","TE","KC",21.125,-101.382411085454,0,NA,10.4298250225016,4.02082464816226,1,1,1,1
"DIONSIMS","Dion Sims","TE","MIA",20.93125,-101.576161085454,0,NA,4.32196425251297,2.42652365247051,1,1,1,1
"BRANDONLLOYD","Brandon Lloyd","WR","SF",42.5250868690877,-101.631979532751,0,NA,11.8492857555494,4.3913386047284,1,1,1,1
"MATTSCHAUB","Matt Schaub","QB","OAK",145.793797446946,-101.813569212881,0,5.5,27.6836942298944,5.58452333179974,1,1,1,1
"JAREDABBREDERIS","Jared Abbrederis","WR","GB",42.33125,-101.825816401838,0,NA,8.54715321759239,3.52940127651702,1,1,1,1
"DENNISJOHNSON","Dennis Johnson","RB","HOU",21.0057432100331,-102.164395433155,0,NA,11.3070868000897,4.2498114208083,1,1,1,1
"STEDMANBAILEY","Stedman Bailey","WR","STL",41.70625,-102.450816401838,0,NA,12.009484099383,4.43315428925365,1,1,1,1
"ROBERTHERRON","Robert Herron","WR","TB",41.4754323282745,-102.681634073564,0,NA,17.7645178304957,5.93535880132044,1,1,1,1
"VANCEMCDONALD","Vance McDonald","TE","SF",19.66875,-102.838661085454,0,NA,16.8749212961128,5.70315235557113,1,1,1,1
"BRUCEMILLER","Bruce Miller","RB","SF",20.1357750203296,-103.034363622858,0,NA,8.13713206413455,3.42237573061321,1,1,1,1
"FRANKSUMMERS","Frank Summers","RB","BUF",19.9758647955505,-103.194273847638,0,NA,6.08193135956827,2.88591809789567,1,1,1,1
"GARYBARNIDGE","Gary Barnidge","TE","CLE",19.140625,-103.366786085454,0,NA,6.32411369778406,2.94913360943018,1,1,1,1
"JONBALDWIN","Jon Baldwin","WR","SF",40.73125,-103.425816401838,0,NA,5.80012571702833,2.8123599351588,1,1,1,1
"THEORIDDICK","Theo Riddick","RB","DET",19.366351816014,-103.803786827174,0,NA,3.88589063686392,2.31269777696263,1,1,1,1
"TJGRAHAM","T.J. Graham","WR","BUF",39.8526066899893,-104.304459711849,0,NA,15.8742921430112,5.44196368163366,1,1,1,1
"JOELDREESSEN","Joel Dreessen","TE","DEN",18.19375,-104.313661085454,0,NA,0.592201929243732,1.45296449491742,1,1,1,1
"JALENSAUNDERS","Jalen Saunders","WR","NYJ",39.484375,-104.672691401838,0,NA,17.0553155661952,5.75023967062957,1,1,1,1
"JEFFJANIS","Jeff Janis","WR","GB",39.41875,-104.738316401838,0,NA,7.7163027496982,3.31252899043884,1,1,1,1
"DONTEMONCRIEF","Donte Moncrief","WR","IND",39.3128056345263,-104.844260767312,0,NA,26.811182077167,8.2967593569824,1,1,1,1
"DARYLRICHARDSON","Daryl Richardson","RB","NYJ",18.3125004321337,-104.857638211054,0,NA,14.179253366862,4.99951711804641,1,1,1,1
