"player","position","positionRank","team","teams","aav","teams10","aavImputeZeros","aavPercent","aavImputeZerosPercent","aavFitted","aavPercentFitted","aavPercentToAAVFitted","predictedAAV","predictedAAVPercent","predictedAAVPercentToAAV"
"C.J. Anderson","RB",6,"DEN",6,31,44,31,2.58333333333333,2.58333333333333,30.4302430809813,2.53392210277432,30.4070652332918,30.3365790534938,2.5122490870335,30.146989044402
"C.J. Anderson","RB",6,"DEN",4,21,44,21,2.625,2.625,21.0820571226496,2.65618421731928,21.2494737385542,20.9353613555997,2.63003672181586,21.0402937745269
"C.J. Anderson","RB",6,"DEN",20,45,44,45,1.125,1.125,45.6660804676525,1.14286321468627,45.7145285874509,45.9436386171018,1.15251155728362,46.100462291345
"C.J. Spiller","RB",31,"NO",10,8,8,8,0.4,0.4,7.84284242741228,0.381785422396878,7.63570844793755,7.28812705982949,0.361074790677739,7.22149581355477
"C.J. Spiller","RB",31,"NO",18,19,8,19,0.527777777777778,0.527777777777778,17.8055988422859,0.470051528334783,16.9218550200522,16.3493407581287,0.454312121517864,16.3552363746431
"C.J. Spiller","RB",31,"NO",12,12,8,12,0.5,0.5,11.1310110652953,0.453759548826098,10.8902291718263,10.3509100185689,0.434291723332514,10.4230013599803
"C.J. Spiller","RB",31,"NO",20,18,8,18,0.45,0.45,18.0058922072062,0.420048496654956,16.8019398661982,16.3242484439054,0.405551896063592,16.2220758425437
"C.J. Spiller","RB",31,"NO",4,NA,8,0,NA,0,0,-0.0804284119929389,0,0,0,0
"C.J. Spiller","RB",31,"NO",16,16,8,16,0.5,0.5,16.4007682272893,0.49455966927197,15.825909416703,15.1698958222757,0.477577456229496,15.2824785993439
"C.J. Spiller","RB",31,"NO",8,5,8,5,0.3125,0.3125,4.50365235768132,0.270984675132687,4.33575480212299,4.17432266924213,0.249031237187993,3.98449979500789
"C.J. Spiller","RB",31,"NO",6,NA,8,0,NA,0,1.40181981065953,0.118024374510439,1.41629249412527,1.29787580136394,0.0948281303401903,1.13793756408228
"C.J. Spiller","RB",31,"NO",14,14,8,14,0.5,0.5,14.0797793167734,0.490239986943442,13.7267196344164,13.0742925909034,0.472014967675413,13.2164190949116
"Cairo Santos","K",17,"KC",12,NA,0,0,NA,0,0.0528109277984184,0.00228475393921691,0.0548340945412059,0.0696576151129696,0.00294210659475426,0.0706105582741022
"Cairo Santos","K",17,"KC",18,1,0,1,0.0277777777777778,0.0277777777777778,0.616918247061587,0.0173143089508655,0.623315122231158,0.642056932966962,0.0177325200052543,0.638370720189156
"Cairo Santos","K",17,"KC",8,NA,0,0,NA,0,0,-0.00142425822921154,0,0,0,0
"Cairo Santos","K",17,"KC",14,NA,0,0,NA,0,0.167008754320955,0.00598614374936384,0.167612024982188,0.18661944116578,0.00656378253785168,0.183785911059847
"Cairo Santos","K",17,"KC",20,1,0,1,0.025,0.025,0.981096396291621,0.0250337315939573,1.00134926375829,1.00899908172727,0.0253722287812966,1.01488915125187
"Cairo Santos","K",17,"KC",10,NA,0,0,NA,0,0,-0.000169938845018765,0,0.00755608028407329,0.000567127677568093,0.0113425535513619
"Cairo Santos","K",17,"KC",6,NA,0,0,NA,0,0,-0.00152452783923014,0,0,0,0
"Cairo Santos","K",17,"KC",4,NA,0,0,NA,0,0.00229011888779646,-0.000517071300942924,0,0.00808080808124936,0.000459136822792458,0.00367309458233967
"Cairo Santos","K",17,"KC",16,NA,0,0,NA,0,0.350300113573357,0.0109805542112906,0.3513777347613,0.372674799948457,0.011478479132729,0.367311332247326
"Caleb Sturgis","K",20,"MIA",20,1,0,1,0.025,0.025,1.0046973807208,0.0260485281480571,1.04194112592228,1.01487603305867,0.0263531782470877,1.05412712988351
"Caleb Sturgis","K",20,"MIA",18,NA,0,0,NA,0,0.319231941591868,0.0076240388721845,0.274465399398642,0.326170798899032,0.00765483113969229,0.275573921028922
"Caleb Sturgis","K",20,"MIA",16,NA,0,0,NA,0,0,-0.00253475776301376,0,0,0,0
"Caleb Sturgis","K",20,"MIA",12,NA,0,0,NA,0,0,-0.00579810547541333,0,0,0,0
"Caleb Sturgis","K",20,"MIA",10,NA,0,0,NA,0,0,-0.00277407273463018,0,0,0,0
"Caleb Sturgis","K",20,"MIA",6,NA,0,0,NA,0,0.0703511525469581,0.00290686548586505,0.0348823858303806,0.0578512396699114,0.00129451076423571,0.0155341291708286
"Caleb Sturgis","K",20,"MIA",8,NA,0,0,NA,0,0.0168555527150492,0.000772820282798513,0.0123651245247762,0.00759543486870423,0,0
"Caleb Sturgis","K",20,"MIA",14,NA,0,0,NA,0,0,-0.00636356984854374,0,0,0,0
"Caleb Sturgis","K",20,"MIA",4,NA,0,0,NA,0,0,0.00169235478356195,0.0135388382684956,0,0,0
"Calvin Johnson","WR",7,"DET",4,25,37,25,3.125,3.125,25.00744224073,3.10553383140772,24.8442706512617,24.8535959978814,3.04876891888366,24.3901513510692
"Calvin Johnson","WR",7,"DET",16,42,37,42,1.3125,1.3125,41.0374081429387,1.27943260535075,40.9418433712241,41.0780718837493,1.27997692610939,40.9592616355005
"Calvin Johnson","WR",7,"DET",14,41,37,41,1.46428571428571,1.46428571428571,40.8105036364754,1.4563907123202,40.7789399449655,40.8187490466761,1.44738349419839,40.5267378375548
"Calvin Johnson","WR",7,"DET",10,37,37,37,1.85,1.85,38.0182538384172,1.92984059727976,38.5968119455952,37.9616625873982,1.90173030139705,38.034606027941
"Calvin Johnson","WR",7,"DET",6,33,37,33,2.75,2.75,30.7852674656185,2.6367505898833,31.6410070785996,30.6638395533798,2.58953721623969,31.0744465948762
"Calvin Johnson","WR",7,"DET",12,38,37,38,1.58333333333333,1.58333333333333,39.8702596446967,1.66948928231572,40.0677427755772,39.8460867242875,1.65093052531346,39.622332607523
"Calvin Johnson","WR",7,"DET",18,41,37,41,1.13888888888889,1.13888888888889,40.7493954932705,1.1275026794649,40.5900964607363,40.8224775646909,1.13759853910399,40.9535474077435
"Calvin Johnson","WR",7,"DET",20,40,37,40,1,1,40.1448880166557,0.989488652720189,39.5795461088076,40.250388418686,1.00913605123973,40.3654420495891
"Calvin Johnson","WR",7,"DET",8,36,37,36,2.25,2.25,35.0560638884527,2.2485569391548,35.9769110264769,34.9670543068238,2.21089510439164,35.3743216702663
"Cam Newton","QB",5,"CAR",4,1,15,1,0.125,0.125,3.70612273152783,0.396648656874567,3.17318925499654,3.92150248232632,0.551315399785478,4.41052319828383
"Cam Newton","QB",5,"CAR",10,15,15,15,0.75,0.75,14.5653898007776,0.677040500163958,13.5408100032792,15.0586368772965,0.758824203132768,15.1764840626554
"Cam Newton","QB",5,"CAR",14,22,15,22,0.785714285714286,0.785714285714286,20.7671925818146,0.743949811840406,20.8305947315314,21.4456845421471,0.777144821514482,21.7600550024055
"Cam Newton","QB",5,"CAR",6,6,15,6,0.5,0.5,8.34271133718305,0.542130428068194,6.50556513681833,8.65071352988834,0.672502824331738,8.07003389198085
"Cam Newton","QB",5,"CAR",12,19,15,19,0.791666666666667,0.791666666666667,17.365416453036,0.708489961056897,17.0037590653655,17.9512859714617,0.76597931737834,18.3835036170802
"Cam Newton","QB",5,"CAR",18,30,15,30,0.833333333333333,0.833333333333333,31.8038668575708,0.91094300306073,32.7939481101863,32.667603701717,0.895549319440073,32.2397754998426
"Cam Newton","QB",5,"CAR",20,40,15,40,1,1,40.6527017988675,1.08449750348834,43.3799001395336,41.6090610849204,1.04480947322032,41.7923789288126
"Cam Newton","QB",5,"CAR",16,25,15,25,0.78125,0.78125,25.377686584273,0.804430632509883,25.7417802403162,26.1488009865123,0.813331295536592,26.026601457171
"Cam Newton","QB",5,"CAR",8,12,15,12,0.75,0.75,11.7601442278798,0.628590849166192,10.0574535866591,12.1607688624919,0.734668898782369,11.7547023805179
"Cameron Artis-Payne","RB",85,"CAR",20,1,0,1,0.025,0.025,1.16127250562539,0.0281884577697454,1.12753831078981,0.95683824747374,0.0224935345990795,0.899741383963182
"Cameron Artis-Payne","RB",85,"CAR",18,NA,0,0,NA,0,0.165376955384208,-0.00311506279607133,0,0,0,0
"Cameron Artis-Payne","RB",85,"CAR",10,NA,0,0,NA,0,0.0638429362535772,0.000012999305582264,0.00025998611164528,0.00675019159831436,0,0
"Cameron Artis-Payne","RB",85,"CAR",16,NA,0,0,NA,0,0,-0.0165803874645268,0,0,0,0
"Cameron Artis-Payne","RB",85,"CAR",6,NA,0,0,NA,0,0.253768722685123,0.00852657652318413,0.10231891827821,0.255612583428413,0.0104595606211181,0.125514727453417
"Cameron Artis-Payne","RB",85,"CAR",8,NA,0,0,NA,0,0.2630657222496,0.00786064361787652,0.125770297886024,0.235441280293614,0.00870392667743908,0.139262826839025
"Cameron Artis-Payne","RB",85,"CAR",14,NA,0,0,NA,0,0,-0.0172114976964901,0,0,0,0
"Cameron Artis-Payne","RB",85,"CAR",4,NA,0,0,NA,0,0,-0.00299318343936593,0,0,0.0000295016969394171,0.000236013575515337
"Cameron Artis-Payne","RB",85,"CAR",12,NA,0,0,NA,0,0,-0.0100123749528295,0,0,0,0
"Carlos Hyde","RB",17,"SF",12,24,21,24,1,1,23.7033260478761,0.985496296776158,23.6519111226278,24.128474914988,1.0146808674228,24.3523408181471
"Carlos Hyde","RB",17,"SF",20,28,21,28,0.7,0.7,28.2562892425811,0.735852370036402,29.4340948014561,28.9722067711037,0.724808907712674,28.992356308507
"Carlos Hyde","RB",17,"SF",10,21,21,21,1.05,1.05,19.5994961899105,0.959041973079189,19.1808394615838,19.9519528916698,0.998283551968418,19.9656710393684
"Carlos Hyde","RB",17,"SF",14,26,21,26,0.928571428571429,0.928571428571429,26.8610753786313,0.96538387607079,27.0307485299821,27.3589164110959,0.984511438474836,27.5663202772954
"Carlos Hyde","RB",17,"SF",8,14,21,14,0.875,0.875,14.7897409012398,0.875000282730307,14.0000045236849,15.0695054376464,0.924298869862127,14.788781917794
"Carlos Hyde","RB",17,"SF",18,30,21,30,0.833333333333333,0.833333333333333,29.3777120724894,0.82954129045133,29.8634864562479,30.0209374356593,0.828554836370193,29.827974109327
"Carlos Hyde","RB",17,"SF",6,7,21,7,0.583333333333333,0.583333333333333,9.51421527836954,0.722350603479916,8.66820724175899,9.72128764942345,0.781706198854327,9.38047438625193
"Carlos Hyde","RB",17,"SF",16,28,21,28,0.875,0.875,28.8325890856708,0.909725333212657,29.111210662805,29.4031222834881,0.918795887374111,29.4014683959716
"Carlos Hyde","RB",17,"SF",4,4,21,4,0.5,0.5,4.01307441780492,0.490072313078448,3.92057850462758,4.14745462350615,0.559484916695451,4.47587933356361
"Carolina Panthers","DST",4,"CAR",16,2,2,2,0.0625,0.0625,1.93216727825755,0.0570932538153425,1.82698412209096,1.86821548506299,0.0562702750322547,1.80064880103215
"Carolina Panthers","DST",4,"CAR",6,1,2,1,0.0833333333333333,0.0833333333333333,1.38491763851769,0.112763467702991,1.35316161243589,1.37005413294329,0.107121945319767,1.28546334383721
"Carolina Panthers","DST",4,"CAR",18,2,2,2,0.0555555555555556,0.0555555555555556,1.93250059043898,0.0485982779306854,1.74953800550467,1.85873113972039,0.0487390078676248,1.75460428323449
"Carolina Panthers","DST",4,"CAR",20,2,2,2,0.05,0.05,2.0515933232324,0.050156765448814,2.00627061795256,1.96800621498978,0.0512612041057805,2.05044816423122
"Carolina Panthers","DST",4,"CAR",12,2,2,2,0.0833333333333333,0.0833333333333333,2.02183898567204,0.0885171253270245,2.12441100784859,1.97752250752554,0.0857667291038824,2.05840149849318
"Carolina Panthers","DST",4,"CAR",8,2,2,2,0.125,0.125,1.7887285853588,0.112975439051874,1.80760702482999,1.76404742226037,0.108297625388678,1.73276200621884
"Carolina Panthers","DST",4,"CAR",4,1,2,1,0.125,0.125,0.700956217200738,0.099015254057905,0.79212203246324,0.695910369150368,0.0924100229546543,0.739280183637234
"Carolina Panthers","DST",4,"CAR",14,2,2,2,0.0714285714285714,0.0714285714285714,1.98410840417344,0.0717100754862884,2.00788211361607,1.92997426850291,0.0699233879831735,1.95785486352886
"Carolina Panthers","DST",4,"CAR",10,2,2,2,0.1,0.1,1.97887404023871,0.103582785721052,2.07165571442105,1.94437521961625,0.0998686807778832,1.99737361555766
"Carson Palmer","QB",18,"ARI",4,NA,0,0,NA,0,0,0.0107989637064355,0.0863917096514838,0,0.00317096675809111,0.0253677340647289
"Carson Palmer","QB",18,"ARI",10,NA,0,0,NA,0,0.395803031166892,0.0150803877363008,0.301607754726017,0.1451135281654,0.00704614022922317,0.140922804584463
"Carson Palmer","QB",18,"ARI",12,2,0,2,0.0833333333333333,0.0833333333333333,1.06984712579982,0.0473912955970059,1.13739109432814,0.733361359734314,0.0392216312370172,0.941319149688412
"Carson Palmer","QB",18,"ARI",18,13,0,13,0.361111111111111,0.361111111111111,14.069704442429,0.378502148004951,13.6260773281782,13.4758298871715,0.369926233086229,13.3173443911043
"Carson Palmer","QB",18,"ARI",8,NA,0,0,NA,0,0.401054045446398,0.00495073595685519,0.079211775309683,0.236160805508915,0,0
"Carson Palmer","QB",18,"ARI",6,NA,0,0,NA,0,0.395404730712833,0.00689328102484249,0.0827193722981099,0.316307753839359,0,0
"Carson Palmer","QB",18,"ARI",20,24,0,24,0.6,0.6,24.3628833519674,0.600628672528966,24.0251469011586,23.6832125336458,0.591917340757333,23.6766936302933
"Carson Palmer","QB",18,"ARI",14,6,0,6,0.214285714285714,0.214285714285714,3.11338176727082,0.111992518772798,3.13579052563835,2.69109973814131,0.103687437559898,2.90324825167715
"Carson Palmer","QB",18,"ARI",16,7,0,7,0.21875,0.21875,7.21660239350535,0.218993116497504,7.00777972792012,6.70852410131183,0.210552618431693,6.73768378981417
"Cecil Shorts","WR",81,"HOU",16,2,0,2,0.0625,0.0625,1.5722712194498,0.0627677521355346,2.00856806833711,2.23758977453437,0.0721658299897485,2.30930655967195
"Cecil Shorts","WR",81,"HOU",18,2,0,2,0.0555555555555556,0.0555555555555556,2.65549028061662,0.0885298351118536,3.18707406402673,3.44856261875239,0.0989559198137286,3.56241311329423
"Cecil Shorts","WR",81,"HOU",20,4,0,4,0.1,0.1,3.97457925407231,0.11092794111816,4.43711764472638,4.89540537525927,0.122382032667696,4.89528130670783
"Cecil Shorts","WR",81,"HOU",6,NA,0,0,NA,0,0,-0.00626595438662379,0,0,0,0
"Cecil Shorts","WR",81,"HOU",10,NA,0,0,NA,0,0,-0.00320625492503662,0,0.0682206994775143,0.00310780238619401,0.0621560477238803
"Cecil Shorts","WR",81,"HOU",8,NA,0,0,NA,0,0,-0.0109281420929411,0,0,0,0
"Cecil Shorts","WR",81,"HOU",4,NA,0,0,NA,0,0.296872920154003,0.0139299185627622,0.111439348502098,0.195668776931414,0.0171599553310096,0.137279642648076
"Cecil Shorts","WR",81,"HOU",14,NA,0,0,NA,0,0.729755068958238,0.0367913025580486,1.03015647162536,1.26731984099162,0.0451613735646015,1.26451845980884
"Cecil Shorts","WR",81,"HOU",12,NA,0,0,NA,0,0.132774827528302,0.0137500967482422,0.330002321957813,0.542585816510488,0.0210921609071339,0.506211861771215
"Chandler Catanzaro","K",12,"ARI",12,1,0,1,0.0416666666666667,0.0416666666666667,0.528761053015593,0.0198741602720026,0.476979846528062,0.515676242949797,0.0188270954234683,0.451850290163239
"Chandler Catanzaro","K",12,"ARI",16,1,0,1,0.03125,0.03125,1.10102884100786,0.0357123931372951,1.14279658039344,1.0885784249429,0.0352389832323249,1.1276474634344
"Chandler Catanzaro","K",12,"ARI",18,1,0,1,0.0277777777777778,0.0277777777777778,1.18066704214474,0.0347152505477137,1.24974901971769,1.16853382308019,0.0345286681145256,1.24303205212292
"Chandler Catanzaro","K",12,"ARI",8,NA,0,0,NA,0,0,0.000943573232077682,0.0150971717132429,0,0,0
"Chandler Catanzaro","K",12,"ARI",14,1,0,1,0.0357142857142857,0.0357142857142857,0.85582152884739,0.0297311462178259,0.832472094099124,0.84305391578201,0.0289709088410736,0.811185447550061
"Chandler Catanzaro","K",12,"ARI",6,NA,0,0,NA,0,0,-0.00192472689663042,0,0,0,0
"Chandler Catanzaro","K",12,"ARI",10,NA,0,0,NA,0,0.203563360864753,0.00924408578252091,0.184881715650418,0.190161353798543,0.00791019346220458,0.158203869244092
"Chandler Catanzaro","K",12,"ARI",4,NA,0,0,NA,0,0.0763064600205963,0.00374183587909275,0.029934687032742,0.0619528619531427,0.0015474611434303,0.0123796891474424
"Chandler Catanzaro","K",12,"ARI",20,1,0,1,0.025,0.025,1.01102018490575,0.0236370679663838,0.945482718655352,0.999204162841615,0.0237373130049777,0.949492520199107
"Charles Clay","TE",16,"BUF",6,NA,1,0,NA,0,0,-0.0119887476672496,0,0,0,0
"Charles Clay","TE",16,"BUF",16,4,1,4,0.125,0.125,4.19948465454623,0.132254474136587,4.23214317237079,4.48069892265287,0.136137061926854,4.35638598165933
"Charles Clay","TE",16,"BUF",18,6,1,6,0.166666666666667,0.166666666666667,5.58815405365013,0.149792989893719,5.39254763617388,5.94272519463312,0.161970567917962,5.83094044504662
"Charles Clay","TE",16,"BUF",14,2,1,2,0.0714285714285714,0.0714285714285714,2.90888906439458,0.114416220021458,3.20365416060084,3.11674645962487,0.11000381757775,3.08010689217699
"Charles Clay","TE",16,"BUF",12,2,1,2,0.0833333333333333,0.0833333333333333,1.75519219235381,0.093675499165922,2.24821197998213,1.88969271470775,0.0809681064882373,1.9432345557177
"Charles Clay","TE",16,"BUF",4,NA,1,0,NA,0,0,-0.0703666193085328,0,0,0,0
"Charles Clay","TE",16,"BUF",10,1,1,1,0.05,0.05,0.777218947582561,0.0674295831875668,1.34859166375134,0.838362597060148,0.0464272002759063,0.928544005518125
"Charles Clay","TE",16,"BUF",20,7,1,7,0.175,0.175,7.03607235254765,0.169634495675267,6.78537982701067,7.46400036640699,0.190107063933485,7.60428255733941
"Charles Clay","TE",16,"BUF",8,NA,1,0,NA,0,0.0137942392394257,0.0330757437039797,0.529211899263676,0.00158101584066306,0.00377837055834344,0.0604539289334951
