"projectionId","playerId","rec","recYds","recTds","rushAtt","rushYds","rushTds","fumbles","twoPts","rec100","rec150","rec200","returnYds","regTds","returnTds","dataScrapeId","analystId","rush40","rec40"
81146,2543457,64,950,7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
81147,2539291,36,464,2,2,13,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
81148,2553432,52,685,4,2,12,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
81149,2506366,81,941,7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
81150,497336,12,145,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
81151,2539205,41,631,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
81152,2550272,24,337,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
81153,2540177,26,278,2,1,6,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
81154,2540169,34,394,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
81155,2532978,33,480,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
81156,2532977,52,671,4,4,22,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
81157,2543774,1,10,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81158,2543495,50,620,7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81159,2552600,65,945,5,5,40,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81160,2530660,31,380,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81161,2540154,84,980,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81162,2649,20,160,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81163,2495801,2,20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81164,2539336,26,250,2,11,80,2,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81165,2495802,12,110,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81166,2540157,40,560,3,1,5,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81167,2530747,64,820,3,1,5,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81168,2535698,46,500,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81169,2543496,97,1395,12,5,30,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81170,2552421,15,160,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81171,2543471,70,1005,8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81172,2532790,3,40,0,2,10,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81173,2505587,85,1085,6,1,5,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81174,2495558,54,660,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81175,71217,45,690,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81176,2508061,117,1525,11,4,25,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81177,2550546,20,270,2,3,20,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81178,2541966,20,230,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81179,2543847,56,830,6,3,20,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81180,2540005,24,255,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81181,497278,90,1300,14,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81182,2543572,53,955,8,3,15,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81183,2550182,1,10,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81184,2541388,1,10,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81185,206,2,20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81186,2552616,4,40,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81187,2552470,25,350,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81188,2495448,88,1220,10,8,30,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81189,2550328,2,25,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81190,2495821,60,830,7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81191,2552652,38,525,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81192,2543498,86,1000,6,10,90,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81193,2552487,80,1020,7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81194,497282,10,125,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81195,2506004,20,225,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81196,71269,57,610,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81197,2552415,8,85,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81198,2507855,55,635,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81199,497284,70,910,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81200,2552608,2,25,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81201,2539256,17,235,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81202,2552424,23,380,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81203,222,36,440,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81204,238498,89,960,5,4,20,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81205,2543646,12,160,1,4,20,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81206,2543468,75,1165,11,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81207,2506106,72,870,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81208,2505785,45,755,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81209,2532841,55,870,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81210,2540261,18,205,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81211,2552458,45,630,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81212,2550617,30,450,2,2,10,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81213,2346,76,900,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81214,81288,15,200,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81215,2507166,3,35,0,1,10,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81216,2535634,6,90,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81217,2553526,1,10,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81218,2543759,10,115,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81219,2495450,94,1330,10,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81220,2553527,1,15,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81221,2552491,40,700,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81222,2552425,26,290,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81223,2495158,15,180,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81224,2552418,38,440,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81225,2495159,11,125,1,2,15,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81226,81831,50,685,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81227,80425,58,695,4,12,70,1,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81228,2508097,48,580,2,4,15,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81229,2532862,2,15,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81230,2543777,7,70,0,1,5,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81231,2506897,10,105,1,4,20,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81232,80427,2,20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81233,2532865,78,1200,7,2,15,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81234,2530515,8,105,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81235,2495453,18,270,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81236,2540165,80,1250,7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81237,2543746,35,525,3,5,25,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81238,2540151,20,340,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81239,2550353,32,465,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81240,2530700,8,90,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81241,1581,58,1030,7,3,20,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81242,2506400,71,1100,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81243,2543750,12,160,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81244,2533039,90,1270,8,4,30,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81245,2495867,40,410,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81246,2505551,90,1140,7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81247,2495647,88,1420,10,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81248,2541147,60,910,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81249,2536031,1,10,0,6,25,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81250,768,65,790,6,1,5,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81251,2495651,1,10,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81252,2507183,22,250,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81253,2495454,94,1430,10,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81254,2532884,45,650,7,2,10,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81255,2532887,34,480,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81256,2495189,30,330,1,4,15,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81257,497302,69,900,6,1,5,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81258,2543488,88,845,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81259,2543590,39,540,4,2,15,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81260,2543475,50,610,4,2,10,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81261,2495306,5,85,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81262,2552430,40,525,3,2,10,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81263,80429,69,900,4,1,5,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81264,2495893,78,950,7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81265,2531049,24,380,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81266,2543500,77,1045,10,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81267,2532903,5,50,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81268,2552431,2,25,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81269,2552428,3,40,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81270,2541096,4,40,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81271,2543614,33,430,4,3,20,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81272,2552429,1,10,0,2,10,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81273,2495315,6,75,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81274,2506287,2,20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81275,832,6,75,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81276,80670,26,310,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81277,2552656,8,100,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81278,1032,90,1380,10,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81279,80672,1,10,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81280,2543689,1,10,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81281,2552409,50,665,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81282,2540145,23,260,2,5,70,1,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81283,2539250,18,235,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81284,2552597,44,830,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81285,2532930,1,10,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81286,2532933,52,790,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81287,2533533,57,790,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81288,497320,35,420,1,2,10,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81289,2543509,77,910,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81290,2530598,8,80,0,1,5,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81291,1990,56,660,5,3,10,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81292,2540267,10,100,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81293,497322,78,1020,8,4,20,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81294,2533040,33,290,2,2,15,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81295,2495341,42,490,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81296,2552627,1,10,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81297,2553434,20,375,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81298,2504595,60,830,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81299,2495459,54,900,6,1,10,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81300,2540202,60,810,5,2,10,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81301,2543641,10,150,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81302,2535869,35,465,2,1,5,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81303,2552463,45,540,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81304,497326,86,1140,5,4,30,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81305,497328,100,1415,12,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81306,2532960,45,585,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81307,2552408,2,25,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81308,2507763,67,910,7,2,10,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81309,2550413,1,10,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81310,2506313,24,345,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81311,2543457,74,1030,7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81312,2539291,43,530,4,2,10,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81313,2553432,57,760,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81314,2506366,80,930,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81315,2539205,45,750,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81316,2550272,36,460,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81317,2540177,20,260,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81318,2540169,28,340,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81319,2532978,36,490,2,2,10,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81320,2550162,8,100,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81321,2532977,69,790,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
81322,2543774,5,50,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
81323,2543495,55,600,6,3,30,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
81324,2552600,62,850,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
81325,2530660,27,280,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
81326,2540154,88,1140,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
81327,2649,32,305,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
81328,2495801,20,235,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
81329,2539336,22,225,2,25,200,1,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
81330,2495802,3,35,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
81331,2540157,23,375,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
81332,2530747,60,750,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
81333,2535698,44,495,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
81334,2543496,103,1390,12,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
81335,2535964,1,10,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
81336,2552421,14,150,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
81337,2543471,80,1120,8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
81338,2532790,12,165,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
81339,2535966,5,60,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
81340,2505587,72,955,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
81341,2495558,61,820,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
81342,2540181,3,40,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
81343,2532799,6,105,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
81344,71217,45,675,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
81345,2508061,116,1520,10,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
81346,2550546,9,130,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
81347,2552479,1,10,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
81348,2541966,10,125,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
81349,2543847,57,800,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
81350,2540005,17,205,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
81351,2532807,5,75,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
81352,497278,95,1375,13,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
81353,2543572,46,720,7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
81354,2550182,2,20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
81355,206,10,120,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
81356,2552616,12,120,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
81357,2552651,2,25,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
81358,2552470,18,240,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
81359,2495448,95,1340,10,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
81360,2495821,65,880,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
81361,2552652,20,245,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
81362,2543498,88,1150,7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
81363,2552487,70,900,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
81364,497282,16,180,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
81365,2506004,31,350,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
81366,71269,63,875,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
81367,2552415,3,50,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
81368,2507855,63,800,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
81369,497284,70,900,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
81370,2552608,8,110,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
81371,2539256,3,35,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
81372,2552424,15,190,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
81373,222,26,330,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
81374,238498,100,1050,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
81375,2543646,5,60,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
81376,2543468,77,1200,9,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
81377,2506106,75,950,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
81378,2505785,52,750,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
81379,2532841,60,900,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
81380,2540261,15,200,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
81381,2552458,28,400,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
81382,2550617,12,210,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
81383,2346,65,750,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
81384,2507166,1,20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
81385,2535634,27,300,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
81386,2539964,1,25,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
81387,2543759,5,45,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
81388,2495450,89,1350,9,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
81389,2552491,48,720,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
81390,2541828,2,20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
81391,2495158,2,25,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
81392,2552418,24,350,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
81393,2495159,4,50,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
81394,81831,57,640,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
81395,80425,47,490,4,10,45,1,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
81396,2508097,38,485,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
81397,2532862,6,65,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
81398,2543777,2,20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
81399,2506897,30,400,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
81400,80427,3,65,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
81401,2532865,90,1400,8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
81402,2530515,14,170,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
81403,2495453,34,450,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
81404,2540165,86,1250,8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
81405,2543746,21,240,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
81406,2540151,23,400,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
81407,2550353,32,360,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
