"projectionId","playerId","rec","recYds","recTds","rushAtt","rushYds","rushTds","fumbles","twoPts","rec100","rec150","rec200","returnYds","regTds","returnTds","dataScrapeId","analystId","rush40","rec40"
41572,2495888,18,203,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
41573,2540215,12,144,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
41574,2506369,57,616,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
41575,497256,9,82,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
41576,89766,15,137,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
41577,2543628,23,251,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
41578,2495700,81,932,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
41579,2507828,12,98,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
41580,2495211,26,286,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
41581,71431,7,67,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
41582,497254,27,257,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
41583,497258,23,258,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
41584,2540160,45,477,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
41585,2539995,46,446,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
41586,2534752,4,41,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
41587,2550313,32,362,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
41588,2495724,10,100,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
41589,2495438,57,570,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
41590,2543683,50,515,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
41591,2540200,11,125,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
41592,2507182,4,44,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
41593,1992,2,22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
41594,324,24,192,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
41595,2495353,58,667,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
41596,2540203,26,224,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
41597,2552397,36,371,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
41598,2495966,59,738,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
41599,2506122,23,221,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
41600,2539645,4,44,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
41601,2541199,12,154,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
41602,2552468,37,359,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
41603,2505629,63,712,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
41604,2541768,19,190,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA
41605,2533046,45,572,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41606,2543481,47,430,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41607,2553465,2,22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41608,2553292,3,28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41609,2552478,5,52,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41610,1062,88,912,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41611,2552402,1,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41612,2495267,53,673,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41613,2534241,4,41,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41614,71247,7,89,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41615,2507218,26,281,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41616,2495573,20,204,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41617,2552462,8,80,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41618,2495139,49,532,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41619,71265,34,402,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41620,2507883,24,257,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41621,2495825,38,399,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41622,2507486,2,22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41623,2495826,33,312,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41624,2552580,5,49,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41625,497224,11,127,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41626,2537933,51,493,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41627,2553191,4,29,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41628,2543466,37,353,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41629,2540148,53,553,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41630,2532835,7,84,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41631,2540158,65,749,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41632,2540211,9,102,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41633,2495835,9,83,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41634,2539327,7,83,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41635,2506619,15,164,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41636,2540928,9,95,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41637,2543721,9,82,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41638,2532838,36,476,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41639,2534244,2,27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41640,2505299,43,505,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41641,2543794,24,257,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41642,2499255,1,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41643,2539202,4,39,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41644,497234,20,211,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41645,497236,69,748,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41646,2540259,4,58,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41647,2532853,45,529,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41648,2495288,25,249,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41649,2541316,5,46,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41650,497240,89,1177,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41651,2533028,2,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41652,2533353,5,39,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41653,2541187,8,73,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41654,2536071,7,94,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41655,2541834,38,459,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41656,2508112,31,370,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41657,2552633,8,77,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41658,2540258,74,913,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41659,2495187,24,218,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41660,2552396,3,35,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41661,2552586,8,78,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41662,2495888,11,124,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41663,2540215,3,38,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41664,2506369,51,571,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41665,497256,7,82,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41666,89766,9,87,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41667,2543628,37,396,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41668,2552403,4,44,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41669,2553318,14,145,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41670,2495700,88,1025,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41671,79625,11,93,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41672,2507828,9,71,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41673,2495211,23,298,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41674,71431,10,85,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41675,497254,16,142,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41676,2552401,10,111,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41677,497258,21,227,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41678,2540160,56,542,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41679,2539995,31,278,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41680,2534752,2,24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41681,2550313,27,312,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41682,2495438,45,454,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41683,2543683,43,435,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41684,2540200,22,250,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41685,2495347,6,44,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41686,2507182,6,69,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41687,1992,4,41,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41688,2495234,1,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41689,2553454,1,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41690,324,31,263,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41691,2552660,11,117,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41692,2495353,45,492,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41693,2534742,3,26,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41694,2540203,19,157,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41695,2552559,4,39,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41696,2552397,26,266,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41697,2495966,57,739,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41698,2506122,17,137,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41699,2541199,15,197,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41700,2552468,37,391,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41701,2505629,66,726,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41702,2541768,3,28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
41703,2533046,47,605,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41704,2543481,48,510,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41705,1060,5,50,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41706,2552478,2,25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41707,1062,70,780,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41708,2552402,2,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41709,2495267,50,575,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41710,2534241,1,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41711,71247,1,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41712,2507218,25,310,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41713,2534820,2,25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41714,2495573,20,220,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41715,2495139,56,620,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41716,71265,50,585,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41717,2507883,19,200,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41718,2495825,50,550,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41719,2495826,44,540,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41720,497224,16,170,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41721,2537933,55,570,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41722,2540232,7,55,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41723,497226,4,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41724,2553191,2,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41725,2543466,51,565,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41726,2540148,56,615,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41727,2532835,4,35,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41728,2540158,65,810,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41729,2540211,19,215,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41730,2495835,10,100,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41731,2539327,5,45,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41732,2506619,10,115,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41733,2540928,14,140,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41734,2543721,15,153,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41735,2532838,42,560,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41736,2534244,2,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41737,2505299,48,545,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41738,2543794,38,415,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41739,497234,22,230,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41740,497236,70,910,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41741,2540259,1,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41742,2532853,34,415,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41743,2495288,36,365,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41744,497238,13,130,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41745,2541316,10,105,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41746,497240,82,1140,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41747,2533028,2,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41748,497242,5,45,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41749,2533353,4,30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41750,2541187,7,75,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41751,2536071,2,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41752,2541834,58,720,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41753,497246,1,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41754,2508112,44,485,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41755,2552633,5,50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41756,79589,1,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41757,2540258,72,900,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41758,2495187,28,285,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41759,2552586,20,200,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41760,2495888,20,220,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41761,2540215,10,110,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41762,2506369,64,670,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41763,238457,2,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41764,497256,9,90,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41765,89766,7,60,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41766,2543628,26,275,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41767,2552403,8,90,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41768,2553318,1,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41769,2495700,76,870,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41770,2507828,7,60,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41771,2495211,50,580,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41772,71431,10,80,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41773,71435,2,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41774,497254,4,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41775,2552401,12,130,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41776,497258,22,245,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41777,2540160,40,390,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41778,2539995,26,260,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41779,2534752,1,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41780,2550313,33,380,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41781,2495724,2,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41782,2495438,52,505,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41783,2543683,50,530,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41784,2540200,30,315,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41785,2507182,1,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41786,1992,1,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41787,2495234,2,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41788,324,43,400,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41789,2495353,56,635,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41790,2540203,23,230,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41791,2552397,30,330,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41792,2495966,68,820,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41793,2506122,30,320,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41794,2539645,4,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41795,2541199,11,135,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41796,2552468,36,400,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41797,2505629,64,710,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41798,2541768,11,110,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
41799,2533046,49,625,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41800,2543481,53,575,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41801,2553465,1,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41802,2553292,12,115,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41803,1060,11,105,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41804,2552478,1,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41805,1062,76,850,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41806,2543728,1,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41807,2536342,2,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41808,2552402,1,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41809,2550284,1,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41810,2495267,50,600,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41811,2534241,7,65,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41812,71247,7,100,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41813,2507218,29,325,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41814,2495573,23,220,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41815,2533047,1,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41816,2552462,13,110,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41817,2495139,49,475,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41818,71265,45,550,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41819,2507883,12,115,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41820,2551359,1,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
