playerId,player,playername,position,team,playerposition,playerteam,vor,points,actualPoints,overallECR,overallRank,positionRank,cost,salary,dropoff,adp,adpdiff,auctionValue,upper,lower,risk,sleeper,
"2533031","null","Andrew Luck","QB","IND","QB","IND","64.8018","322.5589","115.84","20","1","1","null","null","14.1487","11.125","10.125","39.85","338.31","304.86","5.208","null",
"2506363","null","Aaron Rodgers","QB","GB","QB","GB","60.7594","318.5166","281.24","25","2","2","null","null","27.5955","13.0083","11.0083","42.3","337.6817","295.2267","5.4328","null",
"2532975","null","Russell Wilson","QB","SEA","QB","SEA","40.5467","298.3039","325.26","42","3","3","null","null","16.9113","36.5967","33.5967","25.225","318.605","285.48","3.9654","null",
"2501863","null","Peyton Manning","QB","DEN","QB","DEN","25.7811","283.5382","74.36","46","4","4","null","null","9.4705","31.8767","27.8767","22.525","300.7633","271.1833","3.3761","null",
"2540175","null","LeVeon Bell","RB","PIT","RB","PIT","23.3727","236.5816","87.2","2","5","16","null","null","2.3697","4.0883","-0.9117","52.1","269.9","210.14","9.3374","null",
"2540168","null","Eddie Lacy","RB","GB","RB","GB","22.5405","235.7495","118.6","4","6","18","null","null","4.1427","3.605","-2.395","52.775","244.3","221.6","7.6162","null",
"2504775","null","Drew Brees","QB","NO","QB","NO","21.4897","279.2469","291.2","53","7","5","null","null","12.0361","37.5833","30.5833","20.475","301.24","243.14","3.2313","null",
"925","null","Jamaal Charles","RB","KC","RB","KC","19.4655","232.6744","78.1","3","8","20","null","null","3.5368","4.4033","-3.5967","52.5","251.6533","218.0533","6.2992","null",
"2508061","null","Antonio Brown","WR","PIT","WR","PIT","18.2144","222.1377","246.4","6","9","28","null","null","14.2551","8.0717","-0.9283","50.5","239.325","206.9","5.2159","null",
"2507164","null","Adrian Peterson","RB","MIN","RB","MIN","17.3301","230.5391","227.7","1","10","21","null","null","9.202","2.8267","-7.1733","53.275","244.6","216.3","5.2686","null",
"2495663","null","Marshawn Lynch","RB","SEA","RB","SEA","14.5271","227.7361","67.7","5","11","23","null","null","14.5271","5.3567","-5.6433","52.175","255.397","206.9","4.4984","null",
"310","null","Matt Ryan","QB","ATL","QB","ATL","11.1314","268.8886","210.94","67","12","6","null","null","3.7173","59.19","47.19","12.3","287.5533","253.7333","3.6242","null",
"2506109","null","Ben Roethlisberger","QB","PIT","QB","PIT","7.7758","265.533","196.42","59","13","7","null","null","2.4676","49.7083","36.7083","14.4","278.825","255.485","4.1592","null",
"2495455","null","Cam Newton","QB","CAR","QB","CAR","7.0525","264.8097","375.08","84","14","8","null","null","4.8128","87.3583","73.3583","9.225","280.7","252.72","6.7533","null",
"497328","null","Demaryius Thomas","WR","DEN","WR","DEN","5.4786","209.4018","160.4","11","15","32","null","null","5.4786","13.4233","-1.5767","45.1","222.6917","195.7917","5.5371","18",
"2505354","null","Tony Romo","QB","DAL","QB","DAL","3.5639","261.3211","32.66","69","16","9","null","null","3.0477","62.4833","46.4833","10.375","271.7083","248.4483","3.3089","13",
"497278","null","Dez Bryant","WR","DAL","WR","DAL","2.44","206.3632","58.1","7","17","36","null","null","5.0579","11.355","-5.645","47.2","219.15","191.7","5.3866","14",
"2540269","null","C.J. Anderson","RB","DEN","RB","DEN","1.7291","214.938","114.3","9","18","29","null","null","7.4923","12.1167","-5.8833","42.675","233.5667","201.8","5.8033","15",
"2504211","null","Tom Brady","QB","NE","QB","NE","0.9154","258.6726","331.1","70","19","10","null","null","1.3731","61.025","42.025","11.125","283.5","205.7167","3.7444","10",
"2532956","null","Ryan Tannehill","QB","MIA","QB","MIA","0.1169","257.8741","239.42","72","20","11","null","null","6.136","86.99","66.99","7.5","277.78","241.795","3.6767","17",
"200","null","Red Bryant","DL","BUF","DL","BUF","null","0","4","null","1479","1479","null","null","0","null","null","0","0","0","null","null",
"208","null","Antoine Cason","DB","FA","DB","FA","null","0","null","null","1479","1479","null","null","0","170","-486","0","0","0","null","null",
"216","null","Fred Davis","TE","FA","TE","FA","null","0","null","null","1479","1479","null","null","0","160.495","-496.505","0.25","0","0","-0.9135","null",
"218","null","Glenn Dorsey","DL","SF","DL","SF","null","40.8","17","null","706","692","null","null","0.4975","null","null","1","45.44","36.16","2.6372","null",
"224","null","Jo-Lonn Dunbar","LB","FA","LB","FA","null","0","8","null","1479","1479","null","null","0","277","-382","0","0","0","null","null",
"240","null","Quentin Groves","LB","BUF","LB","BUF","null","0","null","null","1479","1479","null","null","0","75","-585","1","0","0","null","null",
"270","null","Kendall Langford","DL","IND","DL","IND","null","29.825","47.5","null","707","813","null","null","0.55","223","-438","0","32.845","26.805","3.199","null",
"276","null","Chris Long","DL","STL","DL","STL","null","44.675","22","null","708","655","null","null","0.625","168.77","-493.23","1","50.215","39.135","3.1653","null",
"280","null","Dwight Lowery","DB","IND","DB","IND","null","71.445","94","null","1182","440","null","null","0.4917","170","-493","0.5","74.481","68.409","3.6006","null",
"302","null","Keith Rivers","LB","DAL","LB","DAL","null","1.05","null","null","948","1438","null","null","0.15","null","null","0","1.05","1.05","null","null",
"306","null","Dominique Rodgers-Cromartie","DB","NYG","DB","NYG","null","63.35","93","null","1183","502","null","null","0.24","215","-450","0.5","67.582","59.694","3.7171","null",
"324","null","Jacob Tamme","TE","ATL","TE","ATL","null","52.0461","71.7","264","506","598","null","null","2.061","162.4567","-503.5433","0.5","67.28","40.38","3.3345","null",
"330","null","Philip Wheeler","LB","FA","LB","FA","null","0","29","null","1479","1479","null","null","0","null","null","0","0","0","null","null",
"729","null","Husain Abdullah","DB","KC","DB","KC","null","61.565","27.5","null","1184","514","null","null","0.8733","196.665","-471.335","0.5","66.177","56.953","2.4477","null",
"744","null","Calais Campbell","DL","ARI","DL","ARI","null","84.4283","66.5","null","709","324","null","null","1.4467","149.245","-519.755","3.2","86.12","82.748","4.9787","2",
"754","null","Brandon Flowers","DB","SD","DB","SD","null","78.0317","37","null","1185","373","null","null","0.17","178.665","-491.335","0.5","81.229","73.989","5.6175","15",
"764","null","Geno Hayes","LB","FA","LB","FA","null","0","null","null","1479","1479","null","null","0","170","-501","0","0","0","null","null",
"774","null","Curtis Lofton","LB","OAK","LB","OAK","null","100.2567","56.5","null","949","239","null","null","1.5917","144.67","-527.33","3","121.29","78.922","6.3155","6",
"776","null","Jerod Mayo","LB","NE","LB","NE","null","114.19","44","null","950","179","null","null","0.265","151.435","-521.565","2.85","128.182","99.43","4.143","41",
"786","null","Pat Sims","DL","CIN","DL","CIN","null","16.3","10","null","710","999","null","null","0.125","170","-504","0.5","16.3","16.3","null","null",
"1060","null","Gary Barnidge","TE","CLE","TE","CLE","null","25.0536","158.3","364","507","867","null","null","0.8612","157.6567","-517.3433","0.5","40.8658","12.64","2.7876","null",
"1062","null","Martellus Bennett","TE","CHI","TE","CHI","null","113.9738","61.9","68","508","181","null","null","13.6219","66.0317","-609.9683","7.625","117.3083","107.3083","5.0464","1",
"1072","null","Jermichael Finley","TE","FA","TE","FA","null","0","null","null","1479","1479","null","null","0","160.485","-516.515","0","0","0","null","null",
"1292","null","Charles Godfrey","DB","ATL","DB","ATL","null","65.8","14","null","1186","487","null","null","2.3067","302","-376","1","75.16","56.44","5.3106","null",
"1298","null","Leodis McKelvin","DB","BUF","DB","BUF","null","40.05","43.5","null","1187","700","null","null","1.525","190.335","-488.665","0.5","48.49","31.61","4.5518","null",
"1302","null","Aqib Talib","DB","DEN","DB","DEN","null","85.9783","76","null","1188","312","null","null","0.35","160.365","-519.635","3.6","89.925","80.653","3.3621","62",
"1330","null","Cliff Avril","DL","SEA","DL","SEA","null","44.325","68","null","711","660","null","null","0.5625","168.95","-512.05","0.5","45.305","43.345","4.2284","null",
"1332","null","Wallace Gilberry","DL","CIN","DL","CIN","null","36.15","26.5","null","712","742","null","null","0.15","170","-512","0","36.59","35.71","4.4167","null",
"1336","null","Nick Hayden","DL","DAL","DL","DAL","null","33.75","42.5","null","713","767","null","null","0.075","null","null","0","33.75","33.75","null","null",
"1344","null","Ahtyba Rubin","DL","SEA","DL","SEA","null","19.45","36","null","714","946","null","null","0.1","170","-514","0","19.45","19.45","null","null",
"1357","null","Thomas DeCoud","DB","FA","DB","FA","null","0","null","null","1479","1479","null","null","0","170","-515","0","0","0","null","null",
"1363","null","Erin Henderson","LB","NYJ","LB","NYJ","null","0.9","41.5","null","951","1441","null","null","0.1","null","null","1","0.9","0.9","null","null",
"1681","null","Tyvon Branch","DB","KC","DB","KC","null","47.175","60","null","1189","631","null","null","1.6775","186.45","-500.55","1","70.235","24.115","12.5386","null",
"1706","null","Andre Fluellen","DL","FA","DL","FA","null","0","4","null","1479","1479","null","null","0","null","null","0","0","0","null","null",
"1720","null","Letroy Guion","DL","GB","DL","GB","null","25.75","17","null","715","855","null","null","0.15","null","null","0","25.75","25.75","null","null",
"1734","null","Jameel McClain","LB","FA","LB","FA","null","0","null","null","1479","1479","null","null","0","153.3","-536.7","0.5","0","0","null","null",
"1966","null","John Carlson","TE","FA","TE","FA","null","17.1667","null","null","509","978","null","null","0.1383","160.49","-530.51","0.5","30.9","0","9.1642","null",
"1974","null","Quintin Demps","DB","HOU","DB","HOU","null","9.95","66","null","1190","1136","null","null","0.175","195.5","-496.5","0","9.95","9.95","null","null",
"1992","null","Craig Stevens","TE","TEN","TE","TEN","null","13.3124","24.1","407","510","1058","null","null","0.1595","160.495","-532.505","0","26.1272","2.96","3.0642","null",
"2307","null","Orlando Scandrick","DB","DAL","DB","DAL","null","0","null","null","1479","1479","null","null","0","170","-524","0.5","0","0","null","null",
"2354","null","Wesley Woodyard","LB","TEN","LB","TEN","null","40.45","88.5","null","952","696","null","null","0.025","213.5","-481.5","0.5","40.97","39.93","7.6869","null",
"2664","null","Kroy Biermann","DL","ATL","DL","ATL","null","26.5","50","null","716","844","null","null","0.025","329","-367","0","44.1","26.5","4.7204","null",
"2664","null","Kroy Biermann","DL","ATL","DL","ATL","null","26.5","50","null","716","844","null","null","0.025","329","-367","0","44.1","26.5","4.7204","null",
"2664","null","Kroy Biermann","LB","ATL","LB","ATL","null","37.5","50","null","953","724","null","null","1.15","329","-368","0","44.1","26.5","2.7351","null",
"2664","null","Kroy Biermann","LB","ATL","LB","ATL","null","37.5","50","null","953","724","null","null","1.15","329","-368","0","44.1","26.5","2.7351","null",
"4267","null","Danny Lansanah","LB","TB","LB","TB","null","64.375","51.5","null","954","497","null","null","1.2375","180.75","-517.25","1","70.54","57.4","4.8257","null",
"4277","null","Joe Mays","LB","FA","LB","FA","null","0","4.5","null","1479","1479","null","null","0","null","null","0","0","0","null","null",
"4365","null","Brandon Carr","DB","DAL","DB","DAL","null","73.9017","74","null","1191","408","null","null","1.03","168.75","-531.25","0.5","74.728","72.94","4.5299","null",
"4381","null","Garrett Hartley","K","PIT","K","PIT","null","77.4952","null","342","633","379","null","null","12.4769","163.0725","-537.9275","0.5","151.2143","0","7.9361","6",
"4393","null","Ryan Mundy","DB","CHI","DB","CHI","null","0","null","null","1479","1479","null","null","0","175.5","-526.5","0.5","0","0","null","null",
"4401","null","Andy Studebaker","LB","TEN","LB","TEN","null","0","null","null","1479","1479","null","null","0","null","null","1","0","0","null","null",
"4471","null","Cary Williams","DB","SEA","DB","SEA","null","68.655","52","null","1192","463","null","null","0.155","191.335","-512.665","0.5","74.315","62.339","4.2795","null",
"4483","null","William Hayes","DL","STL","DL","STL","null","43.75","59.5","null","717","666","null","null","0.475","170","-535","0.5","43.75","43.75","null","null",
"71193","null","Robert Ayers","DL","NYG","DL","NYG","null","57.05","63","null","718","546","null","null","0.7425","210.715","-495.285","0.5","57.05","57.05","null","null",
"71197","null","Connor Barwin","LB","PHI","LB","PHI","null","88.0067","72","null","955","298","null","null","1.6967","160.675","-546.325","1.5","90.388","85.108","4.9307","21",
"71227","null","Everette Brown","LB","FA","LB","FA","null","0","null","null","1479","1479","null","null","0","null","null","1","0","0","null","null",
"71247","null","James Casey","TE","DEN","TE","DEN","null","16.22","null","null","511","1002","null","null","0.7927","160.47","-548.53","1","24.9","1.25","2.8351","null",
"71249","null","Jonathan Casillas","LB","NYG","LB","NYG","null","22.35","89.5","null","956","903","null","null","0.785","null","null","0","22.35","22.35","null","null",
"71251","null","Patrick Chung","DB","NE","DB","NE","null","80.4867","79.5","null","1193","351","null","null","0.5475","186.93","-524.07","0.5","84.532","75.636","3.3325","63",
"71255","null","Chase Coffman","TE","FA","TE","FA","null","2.8667","13.1","null","512","1379","null","null","0.0567","160.49","-551.51","0.25","5.16","0","5.7095","null",
"71265","null","Jared Cook","TE","STL","TE","STL","null","77.4786","45.1","190","513","380","null","null","4.0517","149.106","-563.894","0.75","88.175","61.8","3.7277","22",
"71279","null","Louis Delmas","DB","MIA","DB","MIA","null","0","null","null","1479","1479","null","null","0","184","-530","0.5","0","0","null","null",
"71309","null","Graham Gano","K","CAR","K","CAR","null","127.6119","163","300","634","123","null","null","0.7681","161.714","-553.286","0.5","146.6392","123.3742","4.0311","32",
"71341","null","Tyson Jackson","DL","ATL","DL","ATL","null","18.5","22.5","null","719","965","null","null","0.075","null","null","0","18.5","18.5","null","null",
"71353","null","Rashad Johnson","DB","ARI","DB","ARI","null","91.6","77.5","null","1194","283","null","null","1.05","163.28","-553.72","1","92.88","90.32","4.1617","48",
"71365","null","DeAndre Levy","LB","DET","LB","DET","null","149.2967","null","null","957","77","null","null","3.7217","108.135","-609.865","6","150.886","147.414","5.6892","13",
"71383","null","Sherrod Martin","DB","CHI","DB","CHI","null","0","3","null","1479","1479","null","null","0","null","null","0","0","0","null","null",
"71405","null","William Moore","DB","ATL","DB","ATL","null","84.6083","56.5","null","1195","323","null","null","1.3392","189.105","-530.895","0.5","86.051","82.603","4.4838","39",
"71423","null","Brian Orakpo","LB","TEN","LB","TEN","null","62.48","65.5","null","958","507","null","null","1.3358","189.145","-531.855","0.5","69.956","57.044","3.1416","null",
"71431","null","Brandon Pettigrew","TE","DET","TE","DET","null","16.9764","12.7","385","514","981","null","null","0.2956","183.8","-538.2","0.5","26.74","3.64","3.2627","null",
"71435","null","John Phillips","TE","FA","TE","FA","null","1.325","12.9","null","515","1429","null","null","0.1433","160.49","-562.51","0","3.16","0","6.6473","null",
"71441","null","Glover Quin","DB","DET","DB","DET","null","88.3167","86.5","null","1196","296","null","null","0.5433","156.36","-567.64","1","89.978","86.666","4.406","41",
"71459","null","Jamarca Sanford","DB","NO","DB","NO","null","14.85","17.5","null","1197","1027","null","null","0.6","null","null","0","14.85","14.85","null","null",
"79527","null","Kyle Wilson","DB","NO","DB","NO","null","38.7","33","null","1198","712","null","null","0.475","170","-556","0.5","38.7","38.7","null","null",
"79545","null","David Bruton","DB","DEN","DB","DEN","null","27.825","62","null","1199","836","null","null","1.1","null","null","0","30.605","25.045","3.7879","null",
"79571","null","Sammie Lee Hill","DL","TEN","DL","TEN","null","30.1","9","null","720","811","null","null","0.5125","null","null","1","30.1","30.1","null","null",
"79583","null","Ricky Jean Francois","DL","WAS","DL","WAS","null","16.45","22.5","null","721","996","null","null","0.15","170","-559","0","16.45","16.45","null","null",
"79589","null","David Johnson","TE","SD","TE","SD","null","22.6123","-2.2","null","516","896","null","null","0.6098","160.49","-569.51","0.5","43.1833","3.83","7.5926","null",
"79603","null","SenDerrick Marks","DL","JAC","DL","JAC","null","61.35","8","null","722","515","null","null","2.8167","221.4","-509.6","1","61.35","61.35","null","null",
"79605","null","Josh Mauga","LB","KC","LB","KC","null","17.88","63","null","959","972","null","null","1.33","217.5","-514.5","0.5","22.624","13.136","2.6395","null",
"79611","null","Roy Miller","DL","JAC","DL","JAC","null","6.45","42","null","723","1247","null","null","-8.8818e-16","null","null","0","6.45","6.45","null","null",
"79625","null","Bear Pascoe","TE","FA","TE","FA","null","1.05","null","null","517","1438","null","null","0.3169","160.495","-573.505","0","2.52","0","5.0358","null",
"79631","null","B.J. Raji","DL","GB","DL","GB","null","3.4","20.5","null","724","1355","null","null","0.425","170","-565","0.5","3.4","3.4","null","null",
"79643","null","Matt Shaughnessy","DL","FA","DL","FA","null","0","null","null","1479","1479","null","null","0","null","null","1","0","0","null","null",
"79643","null","Matt Shaughnessy","LB","FA","LB","FA","null","0","null","null","1479","1479","null","null","0","null","null","1","0","0","null","null",
"79651","null","C.J. Spillman","DB","DAL","DB","DAL","null","11.8","null","null","1200","1092","null","null","0.3","null","null","1","11.8","11.8","null","null",
"79657","null","Vance Walker","DL","DEN","DL","DEN","null","23.225","32","null","725","891","null","null","0.45","null","null","0","28.245","18.205","2.9482","null",
"79840","null","Jasper Brinkley","LB","DAL","LB","DAL","null","28.675","68","null","960","827","null","null","0.16","null","null","1","46.535","10.815","9.03","null",
"79844","null","Dannell Ellerbe","LB","NO","LB","NO","null","39.435","39.5","null","961","706","null","null","0.55","170","-571","1","56.871","21.631","4.839","null",
"79848","null","Malcolm Jenkins","DB","PHI","DB","PHI","null","98.63","127.5","null","1201","248","null","null","1.5708","172.905","-569.095","0.5","102.412","95.22","3.5357","58",
"79850","null","James Laurinaitis","LB","STL","LB","STL","null","119.4033","95","null","962","157","null","null","0.8783","139.975","-603.025","3.5","121.686","117.03","4.8475","24",
"79852","null","Rey Maualuga","LB","CIN","LB","CIN","null","72.4533","65","null","963","420","null","null","0.1508","131","-613","0.5","80.36","63.048","2.2283","68",
"79897","null","Darius Butler","DB","IND","DB","IND","null","52.2","55","null","1202","597","null","null","3.12","248","-497","1","52.2","52.2","null","null",
"79899","null","Jairus Byrd","DB","NO","DB","NO","null","79.75","55","null","1203","361","null","null","0.4542","183.125","-562.875","0.5","88.99","70.51","4.6406","33",
"79901","null","Vontae Davis","DB","IND","DB","IND","null","75.5333","71","null","1204","397","null","null","1.0217","179.75","-567.25","1","81.172","67.748","4.3885","43",
"80421","null","Brian Cushing","LB","HOU","LB","HOU","null","71.9083","91.5","null","964","432","null","null","0.7508","174.34","-573.66","1","74.6","69.66","4.0793","null",
"80423","null","Larry English","DL","TB","DL","TB","null","0","null","null","1479","1479","null","null","0","null","null","0","0","0","null","null",
"80431","null","Clay Matthews","LB","GB","LB","GB","null","90.48","76.5","null","965","286","null","null","0.62","127.815","-622.185","4.95","95.124","84.58","3.3398","59",
"80636","null","Bradley Fletcher","DB","NE","DB","NE","null","60.85","11","null","1205","516","null","null","0.5083","193.5","-557.5","0.5","78.65","43.05","11.4846","null",
"80638","null","Moise Fokou","LB","CLE","LB","CLE","null","0","null","null","1479","1479","null","null","0","null","null","1","0","0","null","null",
"80656","null","Paul Kruger","LB","CLE","LB","CLE","null","74.0333","26.5","null","966","404","null","null","0.4333","147.835","-605.165","0.5","79.088","67.776","3.1178","null",
"80658","null","Keenan Lewis","DB","NO","DB","NO","null","48.25","8","null","1206","621","null","null","0.5375","170","-584","0.5","48.25","48.25","null","null",
"80666","null","Fili Moala","DL","HOU","DL","HOU","null","0","null","null","1479","1479","null","null","0","null","null","0","0","0","null","null",
"80668","null","Captain Munnerlyn","DB","MIN","DB","MIN","null","34.175","73","null","1207","763","null","null","1.2125","226","-530","0.5","52.835","15.515","12.1137","null",
"80680","null","Jerraud Powers","DB","ARI","DB","ARI","null","76.9667","69","null","1208","386","null","null","0.0608","136","-621","0.5","91.24","62.2","4.9537","25",
"80725","null","Victor Butler","LB","FA","LB","FA","null","0","null","null","1479","1479","null","null","0","146","-612","0","0","0","null","null",
"81841","null","Terrance Knighton","DL","WAS","DL","WAS","null","40.175","26","null","726","699","null","null","0.275","170","-589","0.5","45.715","34.635","3.3738","null",
"81879","null","Lardarius Webb","DB","BAL","DB","BAL","null","72.1417","65","null","1209","430","null","null","0.4767","170","-590","0.5","76.759","67.567","3.0737","null",
"81885","null","Jarius Wynn","DL","BUF","DL","BUF","null","0","null","null","1479","1479","null","null","0","null","null","0","0","0","null","null",
"89688","null","Kevin Brock","TE","NO","TE","NO","null","0","null","null","1479","1479","null","null","0","170","-592","0","0","0","null","null",
"89756","null","Jason McCourty","DB","TEN","DB","TEN","null","71.6983","13.5","null","1210","434","null","null","0.16","154.185","-608.815","3.75","76.317","66.725","3.6766","null",
"89758","null","Clinton McDonald","DL","TB","DL","TB","null","14.98","26","null","727","1024","null","null","0.18","170","-594","1","21.564","8.396","4.2085","null",
"89766","null","Brandon Myers","TE","TB","TE","TB","null","23.3258","12.7","393","518","889","null","null","0.678","191.3267","-573.6733","0.25","30.62","17.4","3.4593","null",
"89774","null","Ashlee Palmer","LB","NYG","LB","NYG","null","0","null","null","1479","1479","null","null","0","null","null","1","0","0","null","null",
"89802","null","Ryan Succop","K","TEN","K","TEN","null","110.5913","80","320","635","192","null","null","14.0603","167.7733","-599.2267","0.5","130.3891","101.0144","4.975","21",
"89818","null","Jason Williams","LB","TB","LB","TB","null","0","null","null","1479","1479","null","null","0","null","null","0","0","0","null","null",
"100001","null","Falcons","DST","ATL","DST","ATL","null","99.4667","83","345","674","243","null","null","2.0297","146.5567","-622.4433","0.5","117.35","85.925","3.7183","29",
"100002","null","Ravens","DST","BAL","DST","BAL","null","111.9324","81","224","675","186","null","null","0.8458","117.55","-652.45","0.8","186","100.16","6.6829","10",
"100003","null","Bills","DST","BUF","DST","BUF","null","189.755","91","162","676","45","null","null","2.5486","76.17","-694.83","2.75","195.013","162.01","6.3898","13",
"100004","null","Panthers","DST","CAR","DST","CAR","null","115.8717","212","211","677","172","null","null","1.651","140.0025","-631.9975","1.15","185.665","97.5375","7.3565","6",
"100005","null","Bears","DST","CHI","DST","CHI","null","102.4867","69","311","678","225","null","null","0.3025","141.875","-631.125","0.5","113.575","92.0975","5.2404","19",
"100006","null","Bengals","DST","CIN","DST","CIN","null","106.57","168","231","679","203","null","null","0.4925","149.2975","-624.7025","0.5","181.76","89.125","9.5964","2",
"100007","null","Browns","DST","CLE","DST","CLE","null","102.24","89","258","680","228","null","null","0.614","154.8775","-620.1225","0.5","108.895","93.1875","6.1096","16",
"100008","null","Cowboys","DST","DAL","DST","DAL","null","106.235","61","270","681","206","null","null","0.8508","148.025","-627.975","0.75","119.575","87.925","3.7344","28",
"100009","null","Broncos","DST","DEN","DST","DEN","null","111.0098","207","200","682","191","null","null","1.3927","124.925","-652.075","1.65","120.315","102.11","7.0467","8",
"100010","null","Lions","DST","DET","DST","DET","null","110.5724","96","248","683","193","null","null","1.9431","145.0725","-632.9275","0.775","180.942","98.28","6.4739","12",
"100011","null","Packers","DST","GB","DST","GB","null","113.9038","99","233","684","182","null","null","1.573","113.8025","-665.1975","1.45","173.26","103.402","5.1765","20",
"100012","null","Titans","DST","TEN","DST","TEN","null","98.175","89","285","685","251","null","null","1.9323","170.2633","-609.7367","0.75","114.25","82.5375","3.4514","30",
"100013","null","Texans","DST","HOU","DST","HOU","null","186.1164","176","174","686","47","null","null","39.56","79.69","-701.31","2.675","188.617","121.775","8.6299","4",
"100014","null","Colts","DST","IND","DST","IND","null","111.1633","117","261","687","190","null","null","0.3723","151.6175","-630.3825","0.5","141.5375","106.5625","6.898","9",
"100015","null","Jaguars","DST","JAC","DST","JAC","null","103.2233","96","279","688","221","null","null","0.86","165.4333","-617.5667","0.5","116.62","91.0375","6.2689","15",
"100016","null","Chiefs","DST","KC","DST","KC","null","170.7369","207","242","689","55","null","null","50.6664","136.93","-647.07","1.4","172.2183","103.647","4.3409","25",
"100017","null","Rams","DST","STL","DST","STL","null","117.765","119","169","690","163","null","null","2.5604","95.655","-689.345","1.8","155.675","101.299","8.487","5",
"100018","null","Raiders","DST","OAK","DST","OAK","null","80.3923","98","null","691","353","null","null","null","163.87","-622.13","0.5","90.735","63.425","4.6365","23",
"100019","null","Dolphins","DST","MIA","DST","MIA","null","112.7293","87","204","692","185","null","null","1.1814","126.645","-660.355","1.2","122.147","101.17","5.2785","18",
"100020","null","Vikings","DST","MIN","DST","MIN","null","101.1236","187","257","693","236","null","null","2.3027","141.8525","-646.1475","0.825","110.173","88.59","4.7617","22",
"100021","null","Patriots","DST","NE","DST","NE","null","108.5969","171","216","694","200","null","null","2.1944","116.355","-672.645","1.425","176.835","99.097","6.3006","14",
"100022","null","Saints","DST","NO","DST","NO","null","96.699","87","null","695","256","null","null","1.9333","166.2533","-623.7467","0.75","112.975","78.0375","3.8774","27",
"100023","null","Giants","DST","NYG","DST","NYG","null","108.6617","117","262","696","199","null","null","1.0782","153.21","-637.79","0.5","121.075","98.385","5.5338","17",
"100024","null","Jets","DST","NYJ","DST","NYJ","null","102.1283","163","207","697","229","null","null","1.8332","129.4725","-662.5275","1.35","118.307","80.045","9.1832","3",
"100025","null","Eagles","DST","PHI","DST","PHI","null","122.376","133","239","698","143","null","null","5.5576","99.5675","-693.4325","1.175","148.675","117.515","6.5988","11",
"100026","null","Cardinals","DST","ARI","DST","ARI","null","114.5376","212","195","699","177","null","null","1.2211","105.565","-688.435","1.35","189.6","106.374","7.3395","7",
"100027","null","Steelers","DST","PIT","DST","PIT","null","93.745","190","282","700","279","null","null","10.6347","148.315","-646.685","0.5","113.06","76.0375","2.3383","32",
"100028","null","Chargers","DST","SD","DST","SD","null","85.8283","78","340","701","313","null","null","null","166.4033","-629.5967","0.5","104.51","67.5375","2.4333","31",
"100029","null","49ers","DST","SF","DST","SF","null","105.92","58","249","702","207","null","null","1.8842","155.2425","-641.7575","0.5","168.5375","103.6625","4.3401","26",
"100030","null","Seahawks","DST","SEA","DST","SEA","null","188.2964","177","143","703","46","null","null","9.8698","65.9025","-732.0975","4.475","203.547","169.03","10.4392","1",
"100031","null","Buccaneers","DST","TB","DST","TB","null","104.8483","102","271","704","210","null","null","1.9933","165.45","-633.55","0.5","114.3625","93.0375","5.0957","21",
"100032","null","Redskins","DST","WAS","DST","WAS","null","95.7863","118","null","705","262","null","null","5.9997","165.6033","-634.3967","0.5","118.875","66.6875","4.4226","24",
"237680","null","Greg Toler","DB","IND","DB","IND","null","69.4733","59.5","null","1211","456","null","null","0.0608","170","-631","0.5","79.348","58.132","3.9928","null",
"238227","null","Mike Mitchell","DB","PIT","DB","PIT","null","76.3017","91","null","1212","394","null","null","0.4108","170","-632","0","82.167","71.759","2.8804","74",
"238403","null","Henry Melton","DL","TB","DL","TB","null","25.95","32","null","728","853","null","null","0.125","170","-633","0.5","25.95","25.95","null","null",
"238457","null","Zach Miller","TE","CHI","TE","CHI","null","16.6416","73.9","null","519","991","null","null","0.4756","170","-634","0","34.5","3.2792","5.9192","null",
"238466","null","Brice McCain","DB","MIA","DB","MIA","null","24.3","48","null","1213","875","null","null","0.725","null","null","0","24.3","24.3","null","null",
"238489","null","E.J. Biggers","DB","PHI","DB","PHI","null","4.3","47","null","1214","1321","null","null","0.2","177","-629","0","4.3","4.3","null","null",
"494249","null","Javier Arenas","DB","NYJ","DB","NYJ","null","0","null","null","1479","1479","null","null","0","286","-521","1","0","0","null","null",
"494251","null","Larry Asante","DB","OAK","DB","OAK","null","6.15","29.5","null","1215","1256","null","null","0.075","null","null","0","6.15","6.15","null","null",
"494254","null","Nolan Carroll","DB","PHI","DB","PHI","null","60.15","71.5","null","1216","526","null","null","1.1317","null","null","1","60.87","59.43","5.2948","null",
"494257","null","Kam Chancellor","DB","SEA","DB","SEA","null","87.0583","71","null","1217","307","null","null","0.6942","153.36","-656.64","2.7","94.961","79.177","4.8348","29",
"494259","null","Barry Church","DB","DAL","DB","DAL","null","97.3267","99.5","null","1218","253","null","null","0.6558","145.87","-665.13","4.15","104.672","89.808","3.5031","59",
"494261","null","Kurt Coleman","DB","CAR","DB","CAR","null","87.35","110.5","null","1219","305","null","null","0.4458","null","null","0","87.35","87.35","null","null",
"494263","null","Chris Cook","DB","FA","DB","FA","null","0","null","null","1479","1479","null","null","0","null","null","0","0","0","null","null",
"494265","null","Perrish Cox","DB","TEN","DB","TEN","null","76.585","38","null","1220","392","null","null","0.2092","162.25","-651.75","0.5","80.973","72.197","8.7704","1",
