"team","pos","name","points","overall_rank","name_info","age","games","games_start","pass_comp","pass_att","pass_yds","pass_td","pass_int","rush_att","rush_yds","rush_yds_att","rush_td","receptions","rec_yds","yds_rec","rec_td","fant_points","vbd","pos_rank","ovrank","passYdsPts","passTdsPts","passIntPts","rushYdsPts","rushTdsPts","recYdsPts","recTdsPts","fg30","fg40","fg50","fgMissed","pat","patMissed","fg30Pts","fg40Pts","fg50Pts","fgMissedPts","patPts","patMissedPts","year","overallRank","positionRank","vor"
"PHO","QB","TIMMROSENBACH",218.92,28,"Timm Rosenbach",24,16,16,237,437,3098,16,17,86,470,5.47,3,0,0,NA,0,219,39,6,28,123.92,64,-34,47,18,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,10,6,51.52
"CLE","RB","KEVINMACK",148.2,48,"Kevin Mack",28,14,14,0,0,0,0,0,158,702,4.44,5,42,360,8.57,2,148,20,19,48,0,0,0,70.2,30,36,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,46,19,51.3
"CHI","RB","BRADMUSTER",147.6,49,"Brad Muster",25,16,15,0,0,0,0,0,141,664,4.71,6,47,452,9.62,0,148,19,20,49,0,0,0,66.4,36,45.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,48,20,50.7
"BUF","WR","ANDREREED",144.8,30,"Andre Reed*",26,16,16,0,0,0,0,0,3,23,7.67,0,71,945,13.31,8,145,36,8,30,0,0,0,2.3,0,94.5,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,49,8,50.7
"DEN","QB","JOHNELWAY",216.84,29,"John Elway",30,16,16,294,502,3526,15,14,50,258,5.16,3,0,0,NA,0,217,37,7,29,141.04,60,-28,25.8,18,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,11,7,49.44
"PHO","RB","JOHNNYJOHNSON",144.7,53,"Johnny Johnson*",22,14,14,0,1,0,0,1,234,926,3.96,5,25,241,9.64,0,145,16,21,53,0,0,-2,92.6,30,24.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,50,21,47.8
"DET","WR","ROBERTCLARK",139.4,34,"Robert Clark",25,16,15,0,0,0,0,0,0,0,NA,0,52,914,17.58,8,139,31,9,34,0,0,0,0,0,91.4,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,53,9,45.3
"TAM","RB","GARYANDERSON",141,58,"Gary Anderson",29,16,13,0,0,0,0,0,166,646,3.89,3,38,464,12.21,2,141,13,22,58,0,0,0,64.6,18,46.4,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,51,22,44.1
"SDG","WR","ANTHONYMILLER",136.6,39,"Anthony Miller*",25,16,16,0,0,0,0,0,3,13,4.33,0,63,933,14.81,7,137,28,10,39,0,0,0,1.3,0,93.3,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,55,10,42.5
"RAM","WR","FLIPPERANDERSON",135,41,"Flipper Anderson",25,16,11,0,0,0,0,0,1,13,13,0,51,1097,21.51,4,135,26,11,41,0,0,0,1.3,0,109.7,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,56,11,40.9
"MIA","QB","DANMARINO",207.42,40,"Dan Marino",29,16,16,306,531,3563,21,11,16,29,1.81,0,0,0,NA,0,207,27,8,40,142.52,84,-22,2.9,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,12,8,40.02
"KAN","WR","STEPHONEPAIGE",132.1,42,"Stephone Paige",29,16,16,0,0,0,0,0,0,0,NA,0,65,1021,15.71,5,132,23,12,42,0,0,0,0,0,102.1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,59,12,38
"HOU","WR","DREWHILL",131.9,43,"Drew Hill*",34,16,16,0,0,0,0,0,0,0,NA,0,74,1019,13.77,5,132,23,13,43,0,0,0,0,0,101.9,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,60,13,37.8
"PHI","RB","KEITHBYARS",132.12,69,"Keith Byars",27,16,15,4,4,53,4,0,37,141,3.81,0,81,819,10.11,3,132,4,23,69,2.12,16,0,14.1,0,81.9,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,58,23,35.22
"IND","WR","JESSIEHESTER",129.3,47,"Jessie Hester",27,16,14,0,0,0,0,0,4,9,2.25,0,54,924,17.11,6,129,21,14,47,0,0,0,0.9,0,92.4,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,63,14,35.2
"KAN","RB","BARRYWORD",128.3,75,"Barry Word",27,16,3,0,0,0,0,0,204,1015,4.98,4,4,28,7,0,128,NA,24,75,0,0,0,101.5,24,2.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,64,24,31.4
"DEN","WR","MARKJACKSON",125.4,52,"Mark Jackson",27,16,15,0,0,0,0,0,5,28,5.6,1,57,926,16.25,4,125,17,15,52,0,0,0,2.8,6,92.6,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,65,15,31.3
"CIN","WR","EDDIEBROWN",124.6,55,"Eddie Brown",28,14,12,0,0,0,0,0,0,0,NA,0,44,706,16.05,9,125,16,16,55,0,0,0,0,0,70.6,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,68,16,30.5
"BUF","QB","JIMKELLY",197.46,50,"Jim Kelly*",30,14,14,219,346,2829,24,9,22,63,2.86,0,0,0,NA,0,197,17,9,50,113.16,96,-18,6.3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,13,9,30.06
"SFO","TE","BRENTJONES",104.7,21,"Brent Jones",27,16,16,0,0,0,0,0,0,0,NA,0,56,747,13.34,5,105,45,2,21,0,0,0,0,0,74.7,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,98,2,28.3
"MIN","WR","HASSANJONES",122.3,56,"Hassan Jones",26,15,10,0,0,0,0,0,1,-7,-7,0,51,810,15.88,7,122,14,17,56,0,0,0,-0.7,0,81,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,69,17,28.2
"KAN","RB","CHRISTIANOKOYE",124.8,90,"Christian Okoye",29,14,13,0,0,0,0,0,245,805,3.29,7,4,23,5.75,0,125,NA,25,NA,0,0,0,80.5,42,2.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,67,25,27.9
"PHI","WR","FREDBARNETT",121.4,57,"Fred Barnett",24,16,11,0,0,0,0,0,2,13,6.5,0,36,721,20.03,8,121,13,18,57,0,0,0,1.3,0,72.1,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,70,18,27.3
"NOR","WR","ERICMARTIN",121.2,59,"Eric Martin",29,16,16,0,0,0,0,0,0,0,NA,0,63,912,14.48,5,121,13,19,59,0,0,0,0,0,91.2,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,71,19,27.1
"PHI","TE","KEITHJACKSON",103,23,"Keith Jackson*+",25,14,14,0,0,0,0,0,0,0,NA,0,50,670,13.4,6,103,44,3,23,0,0,0,0,0,67,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,102,3,26.6
"SFO","WR","JOHNTAYLOR",116.8,62,"John Taylor",28,14,14,0,0,0,0,0,0,0,NA,0,49,748,15.27,7,117,8,20,62,0,0,0,0,0,74.8,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,74,20,22.7
"RAI","WR","WILLIEGAULT",116.5,63,"Willie Gault",30,16,16,0,0,0,0,0,0,0,NA,0,50,985,19.7,3,117,8,21,63,0,0,0,0,0,98.5,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,75,21,22.4
"PHI","WR","CALVINWILLIAMS",116.2,64,"Calvin Williams",23,16,14,0,0,0,0,0,2,20,10,0,37,602,16.27,9,116,8,22,64,0,0,0,2,0,60.2,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,77,22,22.1
"CIN","QB","BOOMERESIASON",188.94,61,"Boomer Esiason",29,16,16,224,402,3031,24,22,49,157,3.2,0,0,0,NA,0,189,9,10,61,121.24,96,-44,15.7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,16,10,21.54
"RAI","WR","MERVYNFERNANDEZ",114.9,66,"Mervyn Fernandez",31,16,15,0,0,0,0,0,3,10,3.33,0,52,839,16.13,5,115,6,23,66,0,0,0,1,0,83.9,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,78,23,20.8
"DET","QB","RODNEYPEETE",187.26,65,"Rodney Peete",24,11,11,142,271,1974,13,8,47,363,7.72,6,0,0,NA,0,187,7,11,65,78.96,52,-16,36.3,36,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,17,11,19.86
"NWE","RB","JOHNSTEPHENS",116.4,93,"John Stephens",24,16,14,0,1,0,0,1,212,808,3.81,2,28,196,7,1,116,NA,26,NA,0,0,-2,80.8,12,19.6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,76,26,19.5
"WAS","WR","ARTMONK",112.9,68,"Art Monk",33,16,16,0,0,0,0,0,7,59,8.43,0,68,770,11.32,5,113,4,24,68,0,0,0,5.9,0,77,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,80,24,18.8
"IND","WR","BILLBROOKS",112.3,70,"Bill Brooks",26,16,16,0,0,0,0,0,0,0,NA,0,62,823,13.27,5,112,4,25,70,0,0,0,0,0,82.3,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,81,25,18.2
"NYJ","WR","ALTOON",111.7,71,"Al Toon",27,14,12,0,2,0,0,0,0,0,NA,0,57,757,13.28,6,112,3,26,71,0,0,0,0,0,75.7,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,82,26,17.6
"CLE","WR","WEBSTERSLAUGHTER",111.6,72,"Webster Slaughter",26,16,16,0,0,0,0,0,5,29,5.8,0,59,847,14.36,4,112,3,27,72,0,0,0,2.9,0,84.7,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,83,27,17.5
"MIA","WR","MARKDUPER",111,73,"Mark Duper",31,16,15,0,0,0,0,0,0,0,NA,0,52,810,15.58,5,111,2,28,73,0,0,0,0,0,81,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,84,28,16.9
"NWE","WR","IRVINGFRYAR",109.2,74,"Irving Fryar",28,16,15,0,0,0,0,0,2,-4,-2,0,54,856,15.85,4,109,1,29,74,0,0,0,-0.4,0,85.6,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,85,29,15.1
"DET","WR","RICHARDJOHNSON",108.7,78,"Richard Johnson",29,16,16,0,0,0,0,0,0,0,NA,0,64,727,11.36,6,109,NA,30,78,0,0,0,0,0,72.7,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,87,30,14.6
"DAL","TE","JAYNOVACEK",89.7,35,"Jay Novacek",28,16,15,0,0,0,0,0,0,0,NA,0,59,657,11.14,4,90,30,4,35,0,0,0,0,0,65.7,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,125,4,13.3
"CIN","TE","RODNEYHOLMAN",89.6,36,"Rodney Holman*",30,16,15,0,0,0,0,0,0,0,NA,0,40,596,14.9,5,90,30,5,36,0,0,0,0,0,59.6,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,126,5,13.2
"RAI","QB","JAYSCHROEDER",180.06,77,"Jay Schroeder",29,16,16,182,334,2849,19,9,37,81,2.19,0,0,0,NA,0,180,NA,12,77,113.96,76,-18,8.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,23,12,12.66
"PHI","RB","HEATHSHERMAN",109.2,95,"Heath Sherman",23,14,6,0,0,0,0,0,164,685,4.18,1,23,167,7.26,3,109,NA,27,NA,0,0,0,68.5,6,16.7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,85,27,12.3
"TAM","QB","VINNYTESTAVERDE",179.02,79,"Vinny Testaverde",27,14,13,203,365,2818,17,18,38,280,7.37,1,1,3,3,0,179,NA,13,NA,112.72,68,-36,28,6,0.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,24,13,11.62
"TAM","WR","MARKCARRIER",105.3,99,"Mark Carrier",25,16,16,0,0,0,0,0,0,0,NA,0,49,813,16.59,4,105,NA,31,NA,0,0,0,0,0,81.3,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,92,31,11.2
"NYJ","WR","ROBMOORE",104.8,102,"Rob Moore",22,15,13,0,0,0,0,0,2,-4,-2,0,44,692,15.73,6,105,NA,32,NA,0,0,0,-0.4,0,69.2,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,97,32,10.7
"PHO","WR","RICKYPROEHL",104.6,101,"Ricky Proehl",22,16,2,0,0,0,0,0,1,4,4,0,56,802,14.32,4,105,NA,33,NA,0,0,0,0.4,0,80.2,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,99,33,10.5
"PHO","WR","ROYGREEN",104.5,100,"Roy Green",33,16,16,1,1,20,0,0,0,0,NA,0,53,797,15.04,4,105,NA,34,NA,0.8,0,0,0,0,79.7,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,100,34,10.4
"RAI","RB","BOJACKSON",106.6,96,"Bo Jackson*",28,10,0,0,0,0,0,0,125,698,5.58,5,6,68,11.33,0,107,NA,28,NA,0,0,0,69.8,30,6.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,89,28,9.69999999999999
"SFO","RB","TOMRATHMAN",106.5,97,"Tom Rathman",28,16,16,0,0,0,0,0,101,318,3.15,7,48,327,6.81,0,107,NA,29,NA,0,0,0,31.8,42,32.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,90,29,9.59999999999999
"NOR","RB","RUEBENMAYES",105.1,98,"Rueben Mayes",27,15,8,0,0,0,0,0,138,510,3.7,7,12,121,10.08,0,105,NA,30,NA,0,0,0,51,42,12.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,93,30,8.19999999999999
"NYJ","RB","FREEMANMCNEIL",104.8,103,"Freeman McNeil",31,16,4,0,0,0,0,0,99,458,4.63,6,16,230,14.38,0,105,NA,31,NA,0,0,0,45.8,36,23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,96,31,7.90000000000001
"SEA","WR","TOMMYKANE",101.6,104,"Tommy Kane",26,16,11,0,0,0,0,0,0,0,NA,0,52,776,14.92,4,102,NA,35,NA,0,0,0,0,0,77.6,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,104,35,7.5
"PHO","WR","ERNIEJONES",99.7,106,"Ernie Jones",26,15,8,0,0,0,0,0,4,33,8.25,0,43,724,16.84,4,100,NA,36,NA,0,0,0,3.3,0,72.4,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,109,36,5.59999999999999
"MIN","TE","STEVEJORDAN",81.6,45,"Steve Jordan*",29,16,16,0,0,0,0,0,0,0,NA,0,45,636,14.13,3,82,22,6,45,0,0,0,0,0,63.6,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,137,6,5.19999999999999
"PIT","TE","ERICGREEN",80.7,46,"Eric Green",23,13,6,0,0,0,0,0,0,0,NA,0,34,387,11.38,7,81,21,7,46,0,0,0,0,0,38.7,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,139,7,4.3
"IND","RB","ERICDICKERSON",100.9,105,"Eric Dickerson",30,11,8,0,0,0,0,0,166,677,4.08,4,18,92,5.11,0,101,NA,32,NA,0,0,0,67.7,24,9.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,106,32,4
"CHI","QB","JIMHARBAUGH",171.22,80,"Jim Harbaugh",27,14,14,180,312,2178,10,6,51,321,6.29,4,0,0,NA,0,171,NA,14,NA,87.12,40,-12,32.1,24,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,28,14,3.81999999999999
"SDG","RB","RONNIEHARMON",99.4,107,"Ronnie Harmon",26,16,2,0,0,0,0,0,66,363,5.5,0,46,511,11.11,2,99,NA,33,NA,0,0,0,36.3,0,51.1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,110,33,2.5
"BUF","WR","JAMESLOFTON",95.2,111,"James Lofton",34,16,14,0,0,0,0,0,0,0,NA,0,35,712,20.34,4,95,NA,37,NA,0,0,0,0,0,71.2,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,115,37,1.09999999999999
"NYJ","RB","BRADBAXTER",97.2,108,"Brad Baxter",23,16,9,0,0,0,0,0,124,539,4.35,6,8,73,9.13,0,97,NA,34,NA,0,0,0,53.9,36,7.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,112,34,0.299999999999997
"RAM","RB","BUFORDMCGEE",97.12,110,"Buford McGee",30,16,15,2,2,23,1,0,44,234,5.32,1,47,388,8.26,4,97,NA,35,NA,0.92,4,0,23.4,6,38.8,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,113,35,0.219999999999999
"PIT","QB","BUBBYBRISTER",167.4,81,"Bubby Brister",28,16,16,223,387,2725,20,14,25,64,2.56,0,0,0,NA,0,167,NA,15,NA,109,80,-28,6.4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,29,15,0
