"team","pos","name","points","overall_rank","name_info","age","games","games_start","pass_comp","pass_att","pass_yds","pass_td","pass_int","rush_att","rush_yds","rush_yds_att","rush_td","receptions","rec_yds","yds_rec","rec_td","fant_points","vbd","pos_rank","ovrank","passYdsPts","passTdsPts","passIntPts","rushYdsPts","rushTdsPts","recYdsPts","recTdsPts","fg30","fg40","fg50","fgMissed","pat","patMissed","fg30Pts","fg40Pts","fg50Pts","fgMissedPts","patPts","patMissedPts","year","overallRank","positionRank","vor"
"ATL","WR","MICHAELHAYNES",95.6,111,"Michael Haynes",24,13,11,0,0,0,0,0,4,35,8.75,0,40,681,17.03,4,96,NA,37,NA,0,0,0,3.5,0,68.1,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,115,37,2.60000000000001
"NOR","TE","HOBYBRENNER",63.8,53,"Hoby Brenner",30,16,16,0,0,0,0,0,0,0,NA,0,34,398,11.71,4,64,18,5,53,0,0,0,0,0,39.8,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,172,5,2.3
"RAM","TE","PETEHOLOHAN",63.3,54,"Pete Holohan",30,16,6,0,0,0,0,0,1,3,3,0,51,510,10,2,63,18,6,54,0,0,0,0.3,0,51,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,173,6,1.8
"ATL","RB","KEITHJONES",95.8,113,"Keith Jones",23,14,9,0,1,0,0,0,52,202,3.88,6,41,396,9.66,0,96,NA,35,NA,0,0,0,20.2,36,39.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,113,35,0.5
"RAI","TE","MIKEDYAL",61.9,56,"Mike Dyal",23,16,16,0,0,0,0,0,0,0,NA,0,27,499,18.48,2,62,16,7,56,0,0,0,0,0,49.9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,176,7,0.400000000000006
"NYG","QB","PHILSIMMS",170.54,81,"Phil Simms",34,15,15,228,405,3061,14,14,32,141,4.41,1,0,0,NA,0,171,NA,15,NA,122.44,56,-28,14.1,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,34,15,0
"BUF","RB","LARRYKINNEBREW",95.3,114,"Larry Kinnebrew",30,15,10,0,0,0,0,0,131,533,4.07,6,5,60,12,0,95,NA,36,NA,0,0,0,53.3,36,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,116,36,0
"RAI","WR","WILLIEGAULT",93,115,"Willie Gault",29,16,16,0,0,0,0,0,0,0,NA,0,28,690,24.64,4,93,NA,38,NA,0,0,0,0,0,69,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,117,38,0
"NWE","TE","ERICSIEVERS",61.5,57,"Eric Sievers",32,16,5,0,0,0,0,0,0,0,NA,0,54,615,11.39,0,62,16,8,57,0,0,0,0,0,61.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,177,8,0
"SFO","K","MIKECOFER",137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,10,NA,7,49,2,57,40,NA,-7,49,-2,1989,56,1,0
"HOU","WR","CURTISDUNCAN",91.3,117,"Curtis Duncan",24,16,1,0,0,0,0,0,1,0,0,0,43,613,14.26,5,91,NA,39,NA,0,0,0,0,0,61.3,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,120,39,-1.69999999999999
"CHI","TE","JAMESTHORNTON",57.6,60,"James Thornton",24,16,16,0,0,0,0,0,1,4,4,0,24,392,16.33,3,58,12,9,60,0,0,0,0.4,0,39.2,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,190,9,-3.9
"CLE","WR","REGGIELANGHORNE",88.8,119,"Reggie Langhorne",26,16,15,0,0,0,0,0,5,19,3.8,0,60,749,12.48,2,89,NA,40,NA,0,0,0,1.9,0,74.9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,124,40,-4.19999999999999
"GNB","TE","EDWEST",56.9,61,"Ed West",28,13,12,0,0,0,0,0,0,0,NA,0,22,269,12.23,5,57,11,10,61,0,0,0,0,0,26.9,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,191,10,-4.59999999999999
"KAN","WR","STEPHONEPAIGE",87.9,120,"Stephone Paige",28,14,12,0,0,0,0,0,0,0,NA,0,44,759,17.25,2,88,NA,41,NA,0,0,0,0,0,75.9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,126,41,-5.09999999999999
"MIA","TE","FERRELLEDMUNDS",56.2,62,"Ferrell Edmunds*",24,16,16,0,0,0,0,0,0,0,NA,0,32,382,11.94,3,56,10,11,62,0,0,0,0,0,38.2,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,192,11,-5.3
"NOR","WR","LONZELLHILL",86.9,123,"Lonzell Hill",24,16,12,0,0,0,0,0,1,-7,-7,0,48,636,13.25,4,87,NA,42,NA,0,0,0,-0.7,0,63.6,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,128,42,-6.09999999999999
"DET","WR","ROBERTCLARK",86.8,122,"Robert Clark",24,16,16,0,0,0,0,0,0,0,NA,0,41,748,18.24,2,87,NA,43,NA,0,0,0,0,0,74.8,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,129,43,-6.2
"PHI","RB","ANTHONYTONEY",88.6,118,"Anthony Toney",27,14,14,0,0,0,0,0,172,582,3.38,3,19,124,6.53,0,89,NA,37,NA,0,0,0,58.2,18,12.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,125,37,-6.7
"NWE","RB","BOBPERRYMAN",87.7,121,"Bob Perryman",25,16,14,0,0,0,0,0,150,562,3.75,2,29,195,6.72,0,88,NA,38,NA,0,0,0,56.2,12,19.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,127,38,-7.60000000000001
"GNB","RB","KEITHWOODSIDE",86,124,"Keith Woodside",25,16,16,0,0,0,0,0,46,273,5.93,1,59,527,8.93,0,86,NA,39,NA,0,0,0,27.3,6,52.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,130,39,-9.30000000000001
"NYJ","RB","FREEMANMCNEIL",84.2,125,"Freeman McNeil",30,11,7,0,0,0,0,0,80,352,4.4,2,31,310,10,1,84,NA,40,NA,0,0,0,35.2,12,31,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,133,40,-11.1
"NYJ","WR","ALTOON",81.3,128,"Al Toon",26,11,10,0,0,0,0,0,0,0,NA,0,63,693,11,2,81,NA,44,NA,0,0,0,0,0,69.3,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,138,44,-11.7
"CLE","RB","TIMMANOA",83,126,"Tim Manoa",25,16,15,0,0,0,0,0,87,289,3.32,3,27,241,8.93,2,83,NA,41,NA,0,0,0,28.9,18,24.1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,134,41,-12.3
"RAM","RB","ROBERTDELPINO",82.2,127,"Robert Delpino",24,16,1,0,0,0,0,0,78,368,4.72,1,34,334,9.82,1,82,NA,42,NA,0,0,0,36.8,6,33.4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,137,42,-13.1
"MIN","WR","HASSANJONES",79.1,131,"Hassan Jones",25,16,13,0,0,0,0,0,1,37,37,0,42,694,16.52,1,79,NA,45,NA,0,0,0,3.7,0,69.4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,142,45,-13.9
"SDG","RB","TIMSPENCER",81.3,129,"Tim Spencer",29,16,11,0,0,0,0,0,134,521,3.89,3,18,112,6.22,0,81,NA,43,NA,0,0,0,52.1,18,11.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,138,43,-14
"SEA","WR","PAULSKANSI",78.8,132,"Paul Skansi",28,16,1,0,0,0,0,0,0,0,NA,0,39,488,12.51,5,79,NA,46,NA,0,0,0,0,0,48.8,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,143,46,-14.2
"HOU","RB","ALLENPINKETT",80.8,130,"Allen Pinkett",25,16,6,0,0,0,0,0,94,449,4.78,1,31,239,7.71,1,81,NA,44,NA,0,0,0,44.9,6,23.9,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,140,44,-14.5
"MIA","WR","MARKDUPER",77.7,134,"Mark Duper",30,15,14,0,0,0,0,0,0,0,NA,0,49,717,14.63,1,78,NA,47,NA,0,0,0,0,0,71.7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,145,47,-15.3
"GNB","WR","PERRYKEMP",77.4,135,"Perry Kemp",28,14,13,0,0,0,0,0,5,43,8.6,0,48,611,12.73,2,77,NA,48,NA,0,0,0,4.3,0,61.1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,146,48,-15.6
"NYG","TE","MARKBAVARO",45.8,75,"Mark Bavaro",26,7,7,0,0,0,0,0,0,0,NA,0,22,278,12.64,3,46,NA,12,75,0,0,0,0,0,27.8,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,217,12,-15.7
"MIN","K","RICHKARLIS",121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,8,1,8,27,1,66,32,5,-8,27,-1,1989,69,2,-16
"RAM","K","MIKELANSFORD",121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,8,NA,7,51,0,45,32,NA,-7,51,0,1989,69,2,-16
"TAM","TE","RONHALL",45.1,190,"Ron Hall",25,16,15,0,0,0,0,0,0,0,NA,0,30,331,11.03,2,45,NA,13,NA,0,0,0,0,0,33.1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,220,13,-16.4
"DAL","WR","KELVINMARTIN",76.4,137,"Kelvin Martin",24,11,11,0,0,0,0,0,0,0,NA,0,46,644,14,2,76,NA,49,NA,0,0,0,0,0,64.4,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,148,49,-16.6
"RAM","TE","DAMONEJOHNSON",44.8,191,"Damone Johnson",27,16,16,0,0,0,0,0,0,0,NA,0,25,148,5.92,5,45,NA,14,NA,0,0,0,0,0,14.8,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,222,14,-16.7
"WAS","K","CHIPLOHMILLER",120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,3,NA,11,41,0,78,12,NA,-11,41,0,1989,73,4,-17
"HOU","WR","HAYWOODJEFFIRES",73.9,138,"Haywood Jeffires",25,16,4,0,0,0,0,0,0,0,NA,0,47,619,13.17,2,74,NA,50,NA,0,0,0,0,0,61.9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,151,50,-19.1
"TAM","RB","JAMESWILDER",75.9,136,"James Wilder",31,15,4,0,0,0,0,0,70,244,3.49,0,36,335,9.31,3,76,NA,45,NA,0,0,0,24.4,0,33.5,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,149,45,-19.4
"NWE","WR","IRVINGFRYAR",73.2,140,"Irving Fryar",27,11,5,0,0,0,0,0,2,15,7.5,0,29,537,18.52,3,73,NA,51,NA,0,0,0,1.5,0,53.7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,152,51,-19.8
"BUF","K","SCOTTNORWOOD",117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,10,NA,7,46,1,39,40,NA,-7,46,-1,1989,77,5,-20
"DEN","K","DAVIDTREADWELL",116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,3,NA,6,39,1,72,12,NA,-6,39,-1,1989,78,6,-21
"NYG","WR","ODESSATURNER",71.8,142,"Odessa Turner",25,13,10,0,0,0,0,0,2,11,5.5,0,38,467,12.29,4,72,NA,52,NA,0,0,0,1.1,0,46.7,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,155,52,-21.2
"MIA","WR","ANDREBROWN",71,144,"Andre Brown",23,16,0,0,0,0,0,0,0,0,NA,0,24,410,17.08,5,71,NA,53,NA,0,0,0,0,0,41,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,157,53,-22
"ATL","RB","GENELANG",73.2,139,"Gene Lang",27,15,7,0,0,0,0,0,47,176,3.74,1,39,436,11.18,1,73,NA,46,NA,0,0,0,17.6,6,43.6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,152,46,-22.1
"IND","QB","JACKTRUDEAU",147.78,82,"Jack Trudeau",27,13,12,190,362,2317,15,13,35,91,2.6,2,0,0,NA,0,148,NA,16,NA,92.68,60,-26,9.1,12,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,47,16,-22.76
"NYJ","QB","KENOBRIEN",147.64,83,"Ken O'Brien",29,15,12,288,477,3346,12,18,9,18,2,0,0,0,NA,0,148,NA,17,NA,133.84,48,-36,1.8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,48,17,-22.9
"PIT","TE","MIKEMULARKEY",38.6,202,"Mike Mularkey",28,14,14,0,0,0,0,0,0,0,NA,0,22,326,14.82,1,39,NA,15,NA,0,0,0,0,0,32.6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,231,15,-22.9
"DAL","TE","STEVEFOLSOM",38.5,203,"Steve Folsom",31,16,16,0,0,0,0,0,0,0,NA,0,28,265,9.46,2,39,NA,16,NA,0,0,0,0,0,26.5,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,232,16,-23
"ATL","TE","RONHELLER",38.4,207,"Ron Heller",26,15,13,0,0,0,0,0,0,0,NA,0,33,324,9.82,1,38,NA,18,NA,0,0,0,0,0,32.4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,233,17,-23.1
"CLE","TE","OZZIENEWSOME",38.4,208,"Ozzie Newsome",33,16,13,0,0,0,0,0,0,0,NA,0,29,324,11.17,1,38,NA,17,NA,0,0,0,0,0,32.4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,233,17,-23.1
"NOR","QB","BOBBYHEBERT",146.14,84,"Bobby Hebert",29,14,13,222,353,2686,15,15,25,87,3.48,0,0,0,NA,0,146,NA,18,NA,107.44,60,-30,8.7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,50,18,-24.4
"HOU","K","TONYZENDEJAS",112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,5,2,12,40,0,54,20,10,-12,40,0,1989,84,7,-25
"RAM","RB","BUFORDMCGEE",70.2,145,"Buford McGee",29,16,13,0,0,0,0,0,21,99,4.71,1,37,303,8.19,4,70,NA,47,NA,0,0,0,9.9,6,30.3,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,159,47,-25.1
"NYJ","TE","KEITHNEUBERT",36.2,213,"Keith Neubert",25,16,12,0,0,0,0,0,0,0,NA,0,28,302,10.79,1,36,NA,19,NA,0,0,0,0,0,30.2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,240,19,-25.3
"ATL","TE","GARYWILKINS",35.9,214,"Gary Wilkins",26,13,1,0,0,0,0,0,0,0,NA,0,8,179,22.38,3,36,NA,20,NA,0,0,0,0,0,17.9,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,241,20,-25.6
"GNB","K","CHRISJACKE",111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,7,1,6,42,0,42,28,5,-6,42,0,1989,85,8,-26
"NWE","WR","STANLEYMORGAN",66.6,148,"Stanley Morgan",34,10,10,0,0,0,0,0,0,0,NA,0,28,486,17.36,3,67,NA,54,NA,0,0,0,0,0,48.6,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,167,54,-26.4
"KAN","TE","JONATHANHAYES",34.9,225,"Jonathan Hayes",27,16,16,0,0,0,0,0,0,0,NA,0,18,229,12.72,2,35,NA,21,NA,0,0,0,0,0,22.9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,249,21,-26.6
"HOU","RB","LORENZOWHITE",68.6,146,"Lorenzo White",23,16,0,0,0,0,0,0,104,349,3.36,5,6,37,6.17,0,69,NA,48,NA,0,0,0,34.9,30,3.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,161,48,-26.7
"PHI","TE","JIMMIEGILES",34.5,218,"Jimmie Giles",35,16,5,0,0,0,0,0,0,0,NA,0,16,225,14.06,2,35,NA,22,NA,0,0,0,0,0,22.5,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,255,22,-27
"GNB","RB","HERMANFONTENOT",68.1,147,"Herman Fontenot",26,16,0,0,0,0,0,0,17,69,4.06,1,40,372,9.3,3,68,NA,49,NA,0,0,0,6.9,6,37.2,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,163,49,-27.2
"PHO","TE","ROBERTAWALT",34,226,"Robert Awalt",25,16,15,0,1,0,0,1,0,0,NA,0,33,360,10.91,0,34,NA,23,NA,0,0,-2,0,0,36,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,256,23,-27.5
"RAI","RB","STEVESMITH",67.1,150,"Steve Smith",25,16,16,0,0,0,0,0,117,471,4.03,1,19,140,7.37,0,67,NA,50,NA,0,0,0,47.1,6,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,165,50,-28.2
"TAM","RB","WILLIAMHOWARD",66.5,149,"William Howard",25,16,12,0,0,0,0,0,108,357,3.31,1,30,188,6.27,1,67,NA,51,NA,0,0,0,35.7,6,18.8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,168,51,-28.8
"NYJ","TE","MICKEYSHULER",32.2,230,"Mickey Shuler",33,7,7,0,0,0,0,0,0,0,NA,0,29,322,11.1,0,32,NA,24,NA,0,0,0,0,0,32.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,259,24,-29.3
"SDG","TE","ARTHURCOX",32,229,"Arthur Cox",28,16,16,0,0,0,0,0,0,0,NA,0,22,200,9.09,2,32,NA,25,NA,0,0,0,0,0,20,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,261,25,-29.5
"DEN","TE","CLARENCEKAY",31.7,234,"Clarence Kay",28,16,16,0,0,0,0,0,0,0,NA,0,21,197,9.38,2,32,NA,26,NA,0,0,0,0,0,19.7,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,264,26,-29.8
"CHI","WR","DENNISGENTRY",62.9,153,"Dennis Gentry",30,16,6,0,0,0,0,0,17,106,6.24,0,39,463,11.87,1,63,NA,55,NA,0,0,0,10.6,0,46.3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,174,55,-30.1
"DAL","WR","JAMESDIXON",62.7,154,"James Dixon",22,16,7,0,0,0,0,0,3,30,10,0,24,477,19.88,2,63,NA,56,NA,0,0,0,3,0,47.7,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,175,56,-30.3
"RAI","RB","VANCEMUELLER",64.1,151,"Vance Mueller",25,16,2,0,0,0,0,0,48,161,3.35,2,18,240,13.33,2,64,NA,52,NA,0,0,0,16.1,12,24,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,169,52,-31.2
"DEN","RB","STEVESEWELL",64,152,"Steve Sewell",26,16,3,0,0,0,0,0,7,44,6.29,0,25,416,16.64,3,64,NA,53,NA,0,0,0,4.4,0,41.6,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,170,53,-31.3
"BUF","TE","PETEMETZELAARS",29.9,238,"Pete Metzelaars",29,16,16,0,0,0,0,0,0,0,NA,0,18,179,9.94,2,30,NA,27,NA,0,0,0,0,0,17.9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,268,27,-31.6
"DET","K","EDDIEMURRAY",105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,8,1,1,36,0,33,32,5,-1,36,0,1989,96,9,-32
"CHI","WR","DENNISMCKINNON",60.3,159,"Dennis McKinnon",28,16,10,0,0,0,0,0,3,5,1.67,0,28,418,14.93,3,60,NA,57,NA,0,0,0,0.5,0,41.8,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,180,57,-32.7
"NYG","TE","ZEKEMOWATT",28.8,242,"Zeke Mowatt",28,16,11,0,0,0,0,0,0,0,NA,0,27,288,10.67,0,29,NA,28,NA,0,0,0,0,0,28.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,271,28,-32.7
"PHO","TE","JAYNOVACEK",28.5,240,"Jay Novacek",27,16,1,0,0,0,0,0,0,0,NA,0,23,225,9.78,1,29,NA,29,NA,0,0,0,0,0,22.5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,272,29,-33
"KAN","K","NICKLOWERY",104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,6,1,9,34,1,51,24,5,-9,34,-1,1989,100,10,-33
"NYG","WR","LIONELMANUEL",59.9,158,"Lionel Manuel",27,16,12,0,0,0,0,0,0,0,NA,0,33,539,16.33,1,60,NA,59,NA,0,0,0,0,0,53.9,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,181,58,-33.1
"CIN","RB","ERICBALL",61.5,155,"Eric Ball",23,15,9,0,0,0,0,0,98,391,3.99,3,6,44,7.33,0,62,NA,54,NA,0,0,0,39.1,18,4.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,177,54,-33.8
"PHO","QB","GARYHOGEBOOM",136.54,85,"Gary Hogeboom",31,14,13,204,364,2591,14,19,27,89,3.3,1,0,0,NA,0,137,NA,19,NA,103.64,56,-38,8.9,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,58,19,-34
"SEA","WR","STEVELARGENT",58.3,156,"Steve Largent",35,10,9,0,0,0,0,0,0,0,NA,0,28,403,14.39,3,60,NA,58,NA,0,0,0,0,0,40.3,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,186,59,-34.7
"RAI","RB","MARCUSALLEN",60.4,157,"Marcus Allen",29,8,5,0,0,0,0,0,69,293,4.25,2,20,191,9.55,0,60,NA,55,NA,0,0,0,29.3,12,19.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,179,55,-34.9
"MIA","WR","FREDBANKS",58,161,"Fred Banks",27,15,3,0,0,0,0,0,0,0,NA,0,30,520,17.33,1,58,NA,60,NA,0,0,0,0,0,52,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,187,60,-35
"DEN","WR","MARKJACKSON",57.9,163,"Mark Jackson",26,16,16,0,0,0,0,0,5,13,2.6,0,28,446,15.93,2,58,NA,61,NA,0,0,0,1.3,0,44.6,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,188,61,-35.1
"CHI","WR","WENDELLDAVIS",57.7,162,"Wendell Davis",23,14,7,0,0,0,0,0,0,0,NA,0,26,397,15.27,3,58,NA,62,NA,0,0,0,0,0,39.7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,189,62,-35.3
"CIN","RB","STANFORDJENNINGS",59.2,160,"Stanford Jennings",27,16,6,0,0,0,0,0,83,293,3.53,2,10,119,11.9,1,59,NA,56,NA,0,0,0,29.3,12,11.9,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,182,56,-36.1
"TAM","K","DONALDIGWEBUIKE",100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,5,2,6,33,2,45,20,10,-6,33,-2,1989,105,11,-37
"KAN","WR","EMILEHARRY",55.9,165,"Emile Harry",26,16,6,0,0,0,0,0,1,9,9,0,33,430,13.03,2,56,NA,63,NA,0,0,0,0.9,0,43,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,194,63,-37.1
"CHI","TE","CAPBOSO",24.2,251,"Cap Boso",26,16,0,0,0,0,0,0,0,0,NA,0,17,182,10.71,1,24,NA,30,NA,0,0,0,0,0,18.2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,280,30,-37.3
"MIN","QB","WADEWILSON",132.92,86,"Wade Wilson",30,14,12,194,362,2543,9,12,32,132,4.13,1,0,0,NA,0,133,NA,20,NA,101.72,36,-24,13.2,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,61,20,-37.62
"RAI","K","JEFFJAEGER",99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,5,1,11,34,0,51,20,5,-11,34,0,1989,107,12,-38
"WAS","TE","DONWARREN",22.7,254,"Don Warren",33,15,15,0,0,0,0,0,0,0,NA,0,15,167,11.13,1,23,NA,31,NA,0,0,0,0,0,16.7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,284,31,-38.8
"DEN","RB","SAMMYWINDER",56.2,166,"Sammy Winder",30,16,2,0,0,0,0,0,110,351,3.19,2,14,91,6.5,0,56,NA,57,NA,0,0,0,35.1,12,9.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,192,57,-39.1
"KAN","WR","PETEMANDLEY",53.7,169,"Pete Mandley",28,13,12,0,0,0,0,0,2,1,0.5,0,35,476,13.6,1,54,NA,64,NA,0,0,0,0.1,0,47.6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,197,64,-39.3
