"team","pos","name","points","overall_rank","name_info","age","games","games_start","pass_comp","pass_att","pass_yds","pass_td","pass_int","rush_att","rush_yds","rush_yds_att","rush_td","receptions","rec_yds","yds_rec","rec_td","fant_points","vbd","pos_rank","ovrank","passYdsPts","passTdsPts","passIntPts","rushYdsPts","rushTdsPts","recYdsPts","recTdsPts","fg30","fg40","fg50","fgMissed","pat","patMissed","fg30Pts","fg40Pts","fg50Pts","fgMissedPts","patPts","patMissedPts","year","overallRank","positionRank","vor"
"WAS","RB","EARNESTBYNER",181.24,19,"Earnest Byner",30,16,16,1,3,41,1,0,262,998,3.81,6,39,338,8.67,1,181,71,12,19,1.64,4,0,99.8,36,33.8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,23,12,94.54
"DAL","WR","MICHAELIRVIN",180.7,14,"Michael Irvin*",26,16,14,0,0,0,0,0,1,-9,-9,0,78,1396,17.9,7,181,89,3,14,0,0,0,-0.9,0,139.6,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,24,3,94.3
"PHI","QB","RANDALLCUNNINGHAM",249.9,17,"Randall Cunningham",29,15,15,233,384,2775,19,11,87,549,6.31,5,0,0,NA,0,250,84,2,17,111,76,-22,54.9,30,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,6,2,92.04
"ATL","WR","ANDRERISON",177.9,15,"Andre Rison*",25,15,13,0,0,0,0,0,0,0,NA,0,93,1119,12.03,11,178,87,4,15,0,0,0,0,0,111.9,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,26,4,91.5
"CHI","RB","NEALANDERSON",164.1,22,"Neal Anderson",28,16,11,0,0,0,0,0,156,582,3.73,5,42,399,9.5,6,164,54,13,22,0,0,0,58.2,30,39.9,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,30,13,77.4
"MIA","QB","DANMARINO",235.24,20,"Dan Marino*",31,16,16,330,554,4116,24,16,20,66,3.3,0,0,0,NA,0,235,69,3,20,164.64,96,-32,6.6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,7,3,77.38
"HOU","TE","ERNESTGIVINS",146.2,12,"Ernest Givins*",28,16,16,0,0,0,0,0,7,75,10.71,0,67,787,11.75,10,146,93,1,12,0,0,0,7.5,0,78.7,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,36,1,76.1
"CIN","RB","HAROLDGREEN",150.4,29,"Harold Green*",24,16,15,0,0,0,0,0,265,1170,4.42,2,41,214,5.22,0,150,41,14,29,0,0,0,117,12,21.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,33,14,63.7
"SDG","WR","ANTHONYMILLER",147.9,21,"Anthony Miller*",27,16,16,0,0,0,0,0,1,-1,-1,0,72,1060,14.72,7,148,57,5,21,0,0,0,-0.1,0,106,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,34,5,61.5
"MIA","RB","MARKHIGGS",147.7,30,"Mark Higgs",26,16,15,0,0,0,0,0,256,915,3.57,7,16,142,8.88,0,148,38,15,30,0,0,0,91.5,42,14.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,35,15,61
"DAL","QB","TROYAIKMAN",218.3,24,"Troy Aikman*",26,16,16,302,473,3445,23,14,37,105,2.84,1,0,0,NA,0,218,52,4,24,137.8,92,-28,10.5,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,11,4,60.44
"HOU","WR","HAYWOODJEFFIRES",145.3,23,"Haywood Jeffires*",28,16,16,0,0,0,0,0,0,0,NA,0,90,913,10.14,9,145,54,6,23,0,0,0,0,0,91.3,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,37,6,58.9
"PHI","WR","FREDBARNETT",142.8,25,"Fred Barnett*",26,16,16,0,0,0,0,0,1,-15,-15,0,67,1083,16.16,6,143,51,7,25,0,0,0,-1.5,0,108.3,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,38,7,56.4
"ATL","WR","MICHAELHAYNES",140.8,26,"Michael Haynes",27,14,14,0,0,0,0,0,0,0,NA,0,48,808,16.83,10,141,49,8,26,0,0,0,0,0,80.8,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,39,8,54.4
"SDG","RB","RONNIEHARMON",138.9,40,"Ronnie Harmon*",28,16,2,0,0,0,0,0,55,235,4.27,3,79,914,11.57,1,139,29,16,40,0,0,0,23.5,18,91.4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,40,16,52.2
"NOR","WR","ERICMARTIN",134.1,28,"Eric Martin",31,16,11,0,0,0,0,0,0,0,NA,0,68,1041,15.31,5,134,43,9,28,0,0,0,0,0,104.1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,41,9,47.7
"SEA","RB","CHRISWARREN",133.1,46,"Chris Warren",24,16,16,0,0,0,0,0,223,1017,4.56,3,16,134,8.38,0,133,23,17,46,0,0,0,101.7,18,13.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,42,17,46.4
"NOR","RB","DALTONHILLIARD",133,47,"Dalton Hilliard",28,16,4,0,0,0,0,0,115,445,3.87,3,48,465,9.69,4,133,23,18,47,0,0,0,44.5,18,46.5,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,43,18,46.3
"BUF","QB","JIMKELLY",203.58,31,"Jim Kelly*",32,16,16,269,462,3457,23,19,31,53,1.71,1,0,0,NA,0,204,37,5,31,138.28,92,-38,5.3,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,14,5,45.72
"GNB","QB","BRETTFAVRE",200.18,33,"Brett Favre*",23,15,13,302,471,3227,18,13,47,198,4.21,1,1,-7,-7,0,200,34,6,33,129.08,72,-26,19.8,6,-0.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,16,6,42.32
"IND","RB","ANTHONYJOHNSON",128.9,51,"Anthony Johnson",25,15,13,0,1,0,0,0,178,592,3.33,0,49,517,10.55,3,129,19,19,51,0,0,0,59.2,0,51.7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,45,19,42.2
"CLE","RB","ERICMETCALF",127.5,54,"Eric Metcalf",24,16,5,0,1,0,0,0,73,301,4.12,1,47,614,13.06,5,128,18,20,54,0,0,0,30.1,6,61.4,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,47,20,40.8
"RAM","QB","JIMEVERETT",198.22,36,"Jim Everett",29,16,16,281,475,3323,22,18,32,133,4.16,0,0,0,NA,0,198,32,7,36,132.92,88,-36,13.3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,17,7,40.36
"WAS","WR","GARYCLARK",123,37,"Gary Clark",30,16,14,0,0,0,0,0,2,18,9,0,64,912,14.25,5,123,32,10,37,0,0,0,1.8,0,91.2,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,50,10,36.6
"SDG","QB","STANHUMPHRIES",194.14,42,"Stan Humphries",27,16,15,263,454,3356,16,18,28,79,2.82,4,0,0,NA,0,194,28,8,42,134.24,64,-36,7.9,24,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,19,8,36.28
"DEN","WR","MARKJACKSON",122.4,38,"Mark Jackson",29,16,13,0,0,0,0,0,3,-1,-0.33,0,48,745,15.52,8,122,31,11,38,0,0,0,-0.1,0,74.5,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,51,11,36
"DET","WR","HERMANMOORE",120.6,39,"Herman Moore",23,12,11,0,0,0,0,0,0,0,NA,0,51,966,18.94,4,121,29,12,39,0,0,0,0,0,96.6,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,54,12,34.2
"CLE","WR","MICHAELJACKSON",119.6,41,"Michael Jackson",23,16,14,0,0,0,0,0,1,21,21,0,47,755,16.06,7,120,28,13,41,0,0,0,2.1,0,75.5,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,56,13,33.2
"PHO","RB","JOHNNYJOHNSON",119.7,65,"Johnny Johnson",24,12,8,0,0,0,0,0,178,734,4.12,6,14,103,7.36,0,120,10,21,65,0,0,0,73.4,36,10.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,55,21,33
"MIA","WR","MARKDUPER",118.2,43,"Mark Duper",33,16,16,0,0,0,0,0,0,0,NA,0,44,762,17.32,7,118,27,14,43,0,0,0,0,0,76.2,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,57,14,31.8
"ATL","WR","MIKEPRITCHARD",116.4,44,"Mike Pritchard",23,16,15,0,0,0,0,0,5,37,7.4,0,77,827,10.74,5,116,25,15,44,0,0,0,3.7,0,82.7,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,61,15,30
"PHI","RB","HEATHSHERMAN",116.2,67,"Heath Sherman",25,16,7,0,0,0,0,0,112,583,5.21,5,18,219,12.17,1,116,6,22,67,0,0,0,58.3,30,21.9,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,62,22,29.5
"BUF","WR","ANDREREED",115.8,45,"Andre Reed*",28,16,16,0,0,0,0,0,8,65,8.13,0,65,913,14.05,3,116,24,16,45,0,0,0,6.5,0,91.3,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,64,16,29.4
"DAL","TE","JAYNOVACEK",99,27,"Jay Novacek*+",30,16,16,0,0,0,0,0,0,0,NA,0,68,630,9.26,6,99,46,2,27,0,0,0,0,0,63,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,92,2,28.9
"BUF","WR","JAMESLOFTON",114.6,48,"James Lofton",36,16,15,0,0,0,0,0,0,0,NA,0,51,786,15.41,6,115,23,17,48,0,0,0,0,0,78.6,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,65,17,28.2
"NOR","QB","BOBBYHEBERT",184.98,52,"Bobby Hebert",32,16,16,249,422,3287,19,16,32,95,2.97,0,0,0,NA,0,185,19,9,52,131.48,76,-32,9.5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,22,9,27.12
"SDG","RB","MARIONBUTTS",112.2,70,"Marion Butts",26,15,15,0,0,0,0,0,218,809,3.71,4,9,73,8.11,0,112,2,23,70,0,0,0,80.9,24,7.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,66,23,25.5
"RAI","WR","TIMBROWN",110.9,50,"Tim Brown",26,15,12,0,0,0,0,0,3,-4,-1.33,0,49,693,14.14,7,111,20,18,50,0,0,0,-0.4,0,69.3,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,67,18,24.5
"MIA","RB","BOBBYHUMPHREY",109.8,78,"Bobby Humphrey",26,16,1,0,0,0,0,0,102,471,4.62,1,54,507,9.39,1,110,NA,24,78,0,0,0,47.1,6,50.7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,69,24,23.1
"NYJ","RB","BRADBAXTER",109,87,"Brad Baxter",25,15,15,0,0,0,0,0,152,698,4.59,6,4,32,8,0,109,NA,25,NA,0,0,0,69.8,36,3.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,70,25,22.3
"KAN","QB","DAVEKRIEG",180,58,"Dave Krieg",34,16,16,230,413,3115,15,12,37,74,2,2,0,0,NA,0,180,14,10,58,124.6,60,-24,7.4,12,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,25,10,22.14
"CHI","RB","BRADMUSTER",108.3,89,"Brad Muster",27,16,16,0,1,0,0,1,98,414,4.22,3,34,389,11.44,2,108,NA,26,NA,0,0,-2,41.4,18,38.9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,71,26,21.6
"RAM","WR","FLIPPERANDERSON",107.7,56,"Flipper Anderson",27,15,9,0,0,0,0,0,0,0,NA,0,38,657,17.29,7,108,16,19,56,0,0,0,0,0,65.7,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,73,19,21.3
"SFO","RB","TOMRATHMAN",107.7,88,"Tom Rathman",30,15,15,0,0,0,0,0,57,194,3.4,5,44,343,7.8,4,108,NA,27,NA,0,0,0,19.4,30,34.3,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,73,27,21
"SEA","RB","JOHNWILLIAMS",107.5,90,"John Williams",28,16,16,0,0,0,0,0,114,339,2.97,1,74,556,7.51,2,108,NA,28,NA,0,0,0,33.9,6,55.6,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,75,28,20.8
"IND","RB","RODNEYCULVER",107.1,91,"Rodney Culver",23,16,2,0,0,0,0,0,121,321,2.65,7,26,210,8.08,2,107,NA,29,NA,0,0,0,32.1,42,21,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,76,29,20.4
"MIA","TE","KEITHJACKSON",89.4,32,"Keith Jackson*",27,13,11,0,0,0,0,0,0,0,NA,0,48,594,12.38,5,89,36,3,32,0,0,0,0,0,59.4,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,110,3,19.3
"MIN","WR","CRISCARTER",105.6,57,"Cris Carter",27,12,12,0,0,0,0,0,5,15,3,0,53,681,12.85,6,106,14,20,57,0,0,0,1.5,0,68.1,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,79,20,19.2
"DET","WR","BRETTPERRIMAN",105,59,"Brett Perriman",27,16,16,0,0,0,0,0,0,0,NA,0,69,810,11.74,4,105,14,21,59,0,0,0,0,0,81,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,80,21,18.6
"PHO","WR","RANDALHILL",104.5,60,"Randal Hill",23,16,14,0,0,0,0,0,1,4,4,0,58,861,14.84,3,105,13,22,60,0,0,0,0.4,0,86.1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,82,22,18.1
"GNB","RB","VINCEWORKMAN",104.1,93,"Vince Workman",24,10,10,0,0,0,0,0,159,631,3.97,2,47,290,6.17,0,104,NA,30,NA,0,0,0,63.1,12,29,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,83,30,17.4
"NWE","WR","IRVINGFRYAR",103.7,62,"Irving Fryar",30,15,14,0,0,0,0,0,1,6,6,0,55,791,14.38,4,104,12,23,62,0,0,0,0.6,0,79.1,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,85,23,17.3
"SFO","TE","BRENTJONES",86.8,34,"Brent Jones*",29,15,15,0,0,0,0,0,0,0,NA,0,45,628,13.96,4,87,34,4,34,0,0,0,0,0,62.8,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,116,4,16.7
"PHI","TE","KEITHBYARS",85.8,35,"Keith Byars",29,15,15,0,1,0,0,0,41,176,4.29,1,56,502,8.96,2,86,33,5,35,0,0,0,17.6,6,50.2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,121,5,15.7
"PHI","WR","CALVINWILLIAMS",101.8,63,"Calvin Williams",25,16,15,0,0,0,0,0,0,0,NA,0,42,598,14.24,7,102,10,24,63,0,0,0,0,0,59.8,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,88,24,15.4
"CIN","RB","DERRICKFENNER",102.1,94,"Derrick Fenner",25,16,1,0,0,0,0,0,112,500,4.46,7,7,41,5.86,1,102,NA,31,NA,0,0,0,50,42,4.1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,87,31,15.4
"HOU","WR","CURTISDUNCAN",101.4,64,"Curtis Duncan*",27,16,16,0,0,0,0,0,0,0,NA,0,82,954,11.63,1,101,10,25,64,0,0,0,0,0,95.4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,89,25,15
"RAI","RB","ERICDICKERSON",99.4,95,"Eric Dickerson",32,16,15,0,0,0,0,0,187,729,3.9,2,14,85,6.07,1,99,NA,32,NA,0,0,0,72.9,12,8.5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,91,32,12.7
"NYJ","WR","ROBMOORE",98.7,66,"Rob Moore",24,16,15,0,0,0,0,0,1,21,21,0,50,726,14.52,4,99,7,26,66,0,0,0,2.1,0,72.6,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,94,26,12.3
"CLE","RB","KEVINMACK",98.4,96,"Kevin Mack",30,12,6,0,0,0,0,0,169,543,3.21,6,13,81,6.23,0,98,NA,33,NA,0,0,0,54.3,36,8.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,95,33,11.7
"HOU","QB","WARRENMOON",169.54,69,"Warren Moon*",36,11,10,224,346,2521,18,12,27,147,5.44,1,0,0,NA,0,170,3,11,69,100.84,72,-24,14.7,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,27,11,11.68
"DEN","RB","REGGIERIVERS",97.1,97,"Reggie Rivers",24,16,3,0,0,0,0,0,74,282,3.81,3,45,449,9.98,1,97,NA,34,NA,0,0,0,28.2,18,44.9,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,96,34,10.4
"WAS","QB","MARKRYPIEN",166.28,77,"Mark Rypien",30,16,16,269,479,3282,13,17,36,50,1.39,2,0,0,NA,0,166,NA,12,77,131.28,52,-34,5,12,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,28,12,8.41999999999999
"TAM","WR","MARKCARRIER",93.2,71,"Mark Carrier",27,14,12,0,0,0,0,0,0,0,NA,0,56,692,12.36,4,93,2,27,71,0,0,0,0,0,69.2,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,101,27,6.8
"PHO","QB","CHRISCHANDLER",164.18,79,"Chris Chandler",27,15,13,245,413,2832,15,15,36,149,4.14,1,0,0,NA,0,164,NA,13,NA,113.28,60,-30,14.9,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,29,13,6.31999999999999
"PHO","WR","RICKYPROEHL",92.7,72,"Ricky Proehl",24,16,15,0,1,0,0,1,3,23,7.67,0,60,744,12.4,3,93,1,28,72,0,0,-2,2.3,0,74.4,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,102,28,6.3
"KAN","WR","WILLIEDAVIS",92.5,73,"Willie Davis",25,16,14,0,0,0,0,0,1,-11,-11,0,36,756,21,3,93,1,29,73,0,0,0,-1.1,0,75.6,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,104,29,6.10000000000001
"KAN","RB","BARRYWORD",92.7,101,"Barry Word",29,12,11,0,0,0,0,0,163,607,3.72,4,9,80,8.89,0,93,NA,35,NA,0,0,0,60.7,24,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,102,35,6
"DEN","TE","SHANNONSHARPE",75.4,49,"Shannon Sharpe*",24,16,11,0,0,0,0,0,2,-6,-3,0,53,640,12.08,2,75,22,6,49,0,0,0,-0.6,0,64,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,150,6,5.30000000000001
"CHI","WR","TOMWADDLE",91.4,75,"Tom Waddle",25,12,12,0,0,0,0,0,0,0,NA,0,46,674,14.65,4,91,NA,30,75,0,0,0,0,0,67.4,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,105,30,5
"NYG","WR","EDMCCAFFREY",91,104,"Ed McCaffrey",24,16,3,0,0,0,0,0,0,0,NA,0,49,610,12.45,5,91,NA,31,NA,0,0,0,0,0,61,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,106,31,4.59999999999999
"RAM","WR","HENRYELLARD",90.7,102,"Henry Ellard",31,16,15,0,0,0,0,0,0,0,NA,0,47,727,15.47,3,91,NA,32,NA,0,0,0,0,0,72.7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,108,32,4.3
"CHI","WR","WENDELLDAVIS",89.6,105,"Wendell Davis",26,16,15,0,0,0,0,0,4,42,10.5,0,54,734,13.59,2,90,NA,33,NA,0,0,0,4.2,0,73.4,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,109,33,3.2
"CHI","QB","JIMHARBAUGH",160.64,80,"Jim Harbaugh",29,16,13,202,358,2486,13,12,47,272,5.79,1,0,0,NA,0,161,NA,14,NA,99.44,52,-24,27.2,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,31,14,2.77999999999997
"DET","WR","WILLIEGREEN",88.6,106,"Willie Green",26,15,13,0,0,0,0,0,0,0,NA,0,33,586,17.76,5,89,NA,34,NA,0,0,0,0,0,58.6,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,111,34,2.19999999999999
"WAS","WR","RICKYSANDERS",88.1,107,"Ricky Sanders",32,15,5,0,0,0,0,0,4,-6,-1.5,0,51,707,13.86,3,88,NA,35,NA,0,0,0,-0.6,0,70.7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,112,35,1.7
"GNB","TE","JACKIEHARRIS",71.5,53,"Jackie Harris",24,16,11,0,0,0,0,0,0,0,NA,0,55,595,10.82,2,72,18,7,53,0,0,0,0,0,59.5,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,156,7,1.40000000000001
"WAS","WR","ARTMONK",86.9,108,"Art Monk",35,16,14,0,0,0,0,0,6,45,7.5,0,46,644,14,3,87,NA,36,NA,0,0,0,4.5,0,64.4,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,115,36,0.5
"NOR","WR","QUINNEARLY",86.5,109,"Quinn Early",27,16,16,0,0,0,0,0,3,-1,-0.33,0,30,566,18.87,5,87,NA,37,NA,0,0,0,-0.1,0,56.6,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,118,37,0.0999999999999943
"TAM","QB","VINNYTESTAVERDE",157.86,81,"Vinny Testaverde",29,14,14,206,358,2554,14,16,36,197,5.47,2,0,0,NA,0,158,NA,15,NA,102.16,56,-32,19.7,12,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,32,15,0
