"team","pos","name","points","overall_rank","name_info","age","games","games_start","pass_comp","pass_att","pass_yds","pass_td","pass_int","rush_att","rush_yds","rush_yds_att","rush_td","receptions","rec_yds","yds_rec","rec_td","fant_points","vbd","pos_rank","ovrank","passYdsPts","passTdsPts","passIntPts","rushYdsPts","rushTdsPts","recYdsPts","recTdsPts","fg30","fg40","fg50","fgMissed","pat","patMissed","fg30Pts","fg40Pts","fg50Pts","fgMissedPts","patPts","patMissedPts","year","overallRank","positionRank","vor"
"OAK","QB","RICHGANNON",304.1,11,"Rich Gannon*+",35,16,16,284,473,3430,28,11,89,529,5.94,4,0,0,NA,0,306,105,3,11,137.2,112,-22,52.9,24,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,5,3,116.1
"CIN","RB","COREYDILLON",201.3,42,"Corey Dillon*",26,16,16,0,0,0,0,0,315,1435,4.56,7,18,158,8.78,0,201,42,17,42,0,0,0,143.5,42,15.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,35,17,115.5
"NOR","RB","RICKYWILLIAMS",196.26,44,"Ricky Williams",23,10,10,1,1,34,0,0,248,1000,4.03,8,44,409,9.3,1,196,37,18,44,1.36,0,0,100,48,40.9,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,37,18,110.46
"IND","QB","PEYTONMANNING",296.12,12,"Peyton Manning*",24,16,16,357,571,4413,33,15,37,116,3.14,1,0,0,NA,0,300,99,4,12,176.52,132,-30,11.6,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,6,4,108.12
"KAN","TE","TONYGONZALEZ",174.3,10,"Tony Gonzalez*+",24,16,16,0,0,0,0,0,0,0,NA,0,93,1203,12.94,9,174,112,1,10,0,0,0,0,0,120.3,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,51,1,106.8
"PHI","QB","DONOVANMCNABB",292,15,"Donovan McNabb*",24,16,16,330,569,3365,21,13,86,629,7.31,6,2,5,2.5,0,294,93,5,15,134.6,84,-26,62.9,36,0.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,8,5,104
"PIT","RB","JEROMEBETTIS",189.8,49,"Jerome Bettis",28,16,16,0,2,0,0,1,355,1341,3.78,8,13,97,7.46,0,190,31,19,49,0,0,-2,134.1,48,9.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,39,19,104
"KAN","WR","DERRICKALEXANDER",203.6,14,"Derrick Alexander",29,16,16,0,0,0,0,0,3,45,15,0,78,1391,17.83,10,204,93,5,14,0,0,0,4.5,0,139.1,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,31,5,103.2
"STL","WR","ISAACBRUCE",202.2,17,"Isaac Bruce*",28,16,16,0,0,0,0,0,1,11,11,0,87,1471,16.91,9,202,92,6,17,0,0,0,1.1,0,147.1,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,32,6,101.8
"STL","WR","TORRYHOLT",200.2,18,"Torry Holt*",24,16,15,0,0,0,0,0,2,7,3.5,0,82,1635,19.94,6,200,90,7,18,0,0,0,0.7,0,163.5,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,36,7,99.8
"DAL","RB","EMMITTSMITH",182.2,54,"Emmitt Smith",31,16,16,0,0,0,0,0,294,1203,4.09,9,11,79,7.18,0,182,23,20,54,0,0,0,120.3,54,7.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,46,20,96.4
"OAK","RB","TYRONEWHEATLEY",180.2,56,"Tyrone Wheatley",28,14,13,0,0,0,0,0,232,1046,4.51,9,20,156,7.8,1,180,21,21,56,0,0,0,104.6,54,15.6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,48,21,94.4
"ATL","RB","JAMALANDERSON",176.6,57,"Jamal Anderson",28,16,16,0,0,0,0,0,282,1024,3.63,6,42,382,9.1,0,179,20,22,57,0,0,0,102.4,36,38.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,50,22,90.8
"DEN","WR","EDMCCAFFREY",185.7,24,"Ed McCaffrey",32,16,16,0,0,0,0,0,0,0,NA,0,101,1317,13.04,9,188,77,8,24,0,0,0,0,0,131.7,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,44,8,85.3
"NOR","WR","JOEHORN",183,25,"Joe Horn*",28,16,16,0,0,0,0,0,6,10,1.67,0,94,1340,14.26,8,183,72,9,25,0,0,0,1,0,134,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,45,9,82.6
"MIN","WR","CRISCARTER",181.4,27,"Cris Carter*",35,16,16,0,0,0,0,0,0,0,NA,0,96,1274,13.27,9,181,71,10,27,0,0,0,0,0,127.4,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,47,10,81
"ARI","RB","MICHAELPITTMAN",165.8,66,"Michael Pittman",25,16,12,0,0,0,0,0,184,719,3.91,4,73,579,7.93,2,166,7,23,66,0,0,0,71.9,24,57.9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,54,23,80
"KAN","QB","ELVISGRBAC",267.76,31,"Elvis Grbac*",30,15,15,326,547,4169,28,14,30,110,3.67,1,0,0,NA,0,268,66,6,31,166.76,112,-28,11,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,9,6,79.76
"OAK","WR","TIMBROWN",180,29,"Tim Brown",34,16,16,0,0,0,0,0,3,12,4,0,76,1128,14.84,11,180,69,11,29,0,0,0,1.2,0,112.8,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,49,11,79.6
"CHI","RB","JAMESALLEN",159.1,78,"James Allen",25,16,15,0,0,0,0,0,290,1120,3.86,2,39,291,7.46,1,159,NA,24,78,0,0,0,112,12,29.1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,56,24,73.3
"JAX","WR","JIMMYSMITH",169.3,33,"Jimmy Smith*",31,15,14,0,0,0,0,0,0,0,NA,0,91,1213,13.33,8,169,59,12,33,0,0,0,0,0,121.3,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,52,12,68.9
"KAN","RB","TONYRICHARDSON",152.5,87,"Tony Richardson",29,16,16,0,0,0,0,0,147,697,4.74,3,58,468,8.07,3,153,NA,25,NA,0,0,0,69.7,18,46.8,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,63,25,66.7
"NYG","WR","AMANITOOMER",166.5,34,"Amani Toomer",26,16,14,0,0,0,0,0,5,91,18.2,1,78,1094,14.03,7,167,56,13,34,0,0,0,9.1,6,109.4,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,53,13,66.1
"BUF","WR","ERICMOULDS",165,35,"Eric Moulds*",27,16,16,0,0,0,0,0,2,24,12,0,94,1326,14.11,5,165,54,14,35,0,0,0,2.4,0,132.6,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,55,14,64.6
"ARI","WR","DAVIDBOSTON",158.5,38,"David Boston",22,16,16,0,0,0,0,0,3,9,3,0,71,1156,16.28,7,159,48,15,38,0,0,0,0.9,0,115.6,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,58,15,58.1
"CAR","WR","MUHSINMUHAMMAD",155.5,40,"Muhsin Muhammad",27,16,16,0,0,0,0,0,2,12,6,0,102,1183,11.6,6,156,45,16,40,0,0,0,1.2,0,118.3,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,60,16,55.1
"JAX","WR","KEENANMCCARDELL",150.7,43,"Keenan McCardell",30,16,16,0,0,0,0,0,0,0,NA,0,94,1207,12.84,5,151,40,17,43,0,0,0,0,0,120.7,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,64,17,50.3
"NWE","RB","KEVINFAULK",133.5,92,"Kevin Faulk",24,16,9,0,0,0,0,0,164,570,3.48,4,51,465,9.12,1,136,NA,26,NA,0,0,0,57,24,46.5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,76,26,47.7
"GNB","WR","ANTONIOFREEMAN",145.7,45,"Antonio Freeman",28,15,15,0,0,0,0,0,2,5,2.5,0,62,912,14.71,9,146,35,18,45,0,0,0,0.5,0,91.2,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,67,18,45.3
"JAX","QB","MARKBRUNELL",233.2,46,"Mark Brunell",30,16,16,311,512,3640,20,14,48,236,4.92,2,0,0,NA,0,235,34,7,46,145.6,80,-28,23.6,12,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,18,7,45.2
"BAL","TE","SHANNONSHARPE",111,37,"Shannon Sharpe",32,16,15,0,0,0,0,0,0,0,NA,0,67,810,12.09,5,111,48,2,37,0,0,0,0,0,81,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,99,2,43.5
"NYJ","WR","WAYNECHREBET",141.4,48,"Wayne Chrebet",27,16,16,0,0,0,0,0,3,-3,-1,0,69,937,13.58,8,141,31,19,48,0,0,0,-0.3,0,93.7,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,71,19,41
"SDG","TE","FREDDIEJONES",106.6,41,"Freddie Jones",26,16,16,0,0,0,0,0,0,0,NA,0,71,766,10.79,5,107,44,3,41,0,0,0,0,0,76.6,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,110,3,39.1
"NWE","WR","TERRYGLENN",136.2,52,"Terry Glenn",26,16,16,0,0,0,0,0,4,39,9.75,0,79,963,12.19,6,136,26,20,52,0,0,0,3.9,0,96.3,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,73,20,35.8
"TAM","WR","KEYSHAWNJOHNSON",135.9,53,"Keyshawn Johnson",28,16,16,0,0,0,0,0,2,5,2.5,0,71,874,12.31,8,136,25,21,53,0,0,0,0.5,0,87.4,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,74,21,35.5
"CAR","RB","TIMBIAKABUTUKA",120.8,95,"Tim Biakabutuka",26,12,11,0,0,0,0,0,173,627,3.62,2,34,341,10.03,2,121,NA,27,NA,0,0,0,62.7,12,34.1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,86,27,35
"TAM","QB","SHAUNKING",222.06,55,"Shaun King",23,16,16,233,428,2769,18,13,73,353,4.84,5,0,0,NA,0,224,23,8,55,110.76,72,-26,35.3,30,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,25,8,34.06
"CLE","RB","TRAVISPRENTICE",118.3,96,"Travis Prentice",24,16,11,0,0,0,0,0,173,512,2.96,7,37,191,5.16,1,118,NA,28,NA,0,0,0,51.2,42,19.1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,89,28,32.5
"NYG","QB","KERRYCOLLINS",218.9,59,"Kerry Collins",28,16,16,311,529,3610,22,13,41,65,1.59,1,0,0,NA,0,219,17,9,59,144.4,88,-26,6.5,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,26,9,30.9
"NYG","WR","IKEHILLIARD",128.6,58,"Ike Hilliard",24,14,14,0,0,0,0,0,3,19,6.33,0,55,787,14.31,8,129,18,22,58,0,0,0,1.9,0,78.7,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,78,22,28.2
"TEN","TE","FRANKWYCHECK",93.72,47,"Frank Wycheck*",29,16,16,2,2,53,1,0,0,0,NA,0,70,636,9.09,4,94,31,4,47,2.12,4,0,0,0,63.6,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,133,4,26.22
"GNB","WR","BILLSCHROEDER",125,60,"Bill Schroeder",29,16,16,0,0,0,0,0,2,11,5.5,0,65,999,15.37,4,125,14,23,60,0,0,0,1.1,0,99.9,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,80,23,24.6
"PHI","TE","CHADLEWIS",91.5,51,"Chad Lewis*",29,16,16,0,0,0,0,0,0,0,NA,0,69,735,10.65,3,92,29,6,51,0,0,0,0,0,73.5,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,136,5,24
"JAX","TE","KYLEBRADY",90.9,50,"Kyle Brady",28,16,15,0,0,0,0,0,0,0,NA,0,64,729,11.39,3,93,30,5,50,0,0,0,0,0,72.9,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,138,6,23.4
"GNB","QB","BRETTFAVRE",211.28,61,"Brett Favre",31,16,16,338,580,3812,20,16,27,108,4,0,0,0,NA,0,215,14,10,61,152.48,80,-32,10.8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,28,10,23.28
"NWE","WR","TROYBROWN",123,62,"Troy Brown",29,16,15,0,0,0,0,0,6,46,7.67,0,83,944,11.37,4,123,12,24,62,0,0,0,4.6,0,94.4,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,84,24,22.6
"NYG","RB","RONDAYNE",108.1,102,"Ron Dayne",22,16,4,0,0,0,0,0,228,770,3.38,5,3,11,3.67,0,108,NA,29,NA,0,0,0,77,30,1.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,106,29,22.3
"SFO","WR","JERRYRICE",122.3,63,"Jerry Rice",38,16,16,0,1,0,0,0,1,-2,-2,0,75,805,10.73,7,122,12,25,63,0,0,0,-0.2,0,80.5,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,85,25,21.9
"TEN","WR","DERRICKMASON",119.6,65,"Derrick Mason*+",26,16,10,0,0,0,0,0,1,1,1,0,63,895,14.21,5,120,9,26,65,0,0,0,0.1,0,89.5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,87,26,19.2
"CAR","QB","STEVEBEUERLEIN",205.8,67,"Steve Beuerlein",35,16,16,324,533,3730,19,18,44,106,2.41,1,0,0,NA,0,208,6,11,67,149.2,76,-36,10.6,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,30,11,17.8
"NYJ","RB","RICHIEANDERSON",103.6,107,"Richie Anderson*",29,16,10,0,0,0,0,0,27,63,2.33,0,88,853,9.69,2,104,NA,30,NA,0,0,0,6.3,0,85.3,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,114,30,17.8
"SDG","WR","JEFFGRAHAM",114.7,70,"Jeff Graham",31,14,13,0,0,0,0,0,0,0,NA,0,55,907,16.49,4,115,4,27,70,0,0,0,0,0,90.7,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,93,27,14.3
"MIA","WR","ORONDEGADSDEN",114.6,71,"Oronde Gadsden",29,16,16,0,0,0,0,0,0,0,NA,0,56,786,14.04,6,115,4,28,71,0,0,0,0,0,78.6,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,94,28,14.2
"NWE","QB","DREWBLEDSOE",201.44,76,"Drew Bledsoe",28,16,16,312,531,3291,17,13,47,158,3.36,2,0,0,NA,0,201,NA,12,76,131.64,68,-26,15.8,12,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,34,12,13.44
"BUF","RB","SHAWNBRYSON",98.2,111,"Shawn Bryson",24,16,7,0,0,0,0,0,161,591,3.67,0,32,271,8.47,2,100,NA,31,NA,0,0,0,59.1,0,27.1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,122,31,12.4
"SDG","RB","TERRELLFLETCHER",97.9,113,"Terrell Fletcher",27,16,6,0,0,0,0,0,116,384,3.31,3,48,355,7.4,1,98,NA,32,NA,0,0,0,38.4,18,35.5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,123,32,12.1
"BUF","RB","SAMMYMORRIS",96.9,115,"Sammy Morris",23,12,8,0,0,0,0,0,93,341,3.67,5,37,268,7.24,1,97,NA,33,NA,0,0,0,34.1,30,26.8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,126,33,11.1
"ARI","WR","FRANKSANDERS",110.9,74,"Frank Sanders",27,16,16,0,0,0,0,0,0,0,NA,0,54,749,13.87,6,111,NA,29,74,0,0,0,0,0,74.9,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,100,29,10.5
"CAR","WR","DONALDHAYES",110.6,77,"Donald Hayes",25,15,15,0,0,0,0,0,0,0,NA,0,66,926,14.03,3,111,NA,30,77,0,0,0,0,0,92.6,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,101,30,10.2
"CIN","WR","PETERWARRICK",110,100,"Peter Warrick",23,16,16,0,0,0,0,0,16,148,9.25,2,51,592,11.61,4,110,NA,31,NA,0,0,0,14.8,12,59.2,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,102,31,9.59999999999999
"PHI","WR","CHARLESJOHNSON",108,101,"Charles Johnson",28,16,16,0,0,0,0,0,5,18,3.6,0,56,642,11.46,7,108,NA,32,NA,0,0,0,1.8,0,64.2,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,107,32,7.59999999999999
"BAL","RB","PRIESTHOLMES",92.9,122,"Priest Holmes",27,16,2,0,0,0,0,0,137,588,4.29,2,32,221,6.91,0,93,NA,34,NA,0,0,0,58.8,12,22.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,135,34,7.10000000000001
"SEA","WR","DARRELLJACKSON",107.2,103,"Darrell Jackson",22,16,9,0,0,0,0,0,1,-1,-1,0,53,713,13.45,6,107,NA,33,NA,0,0,0,-0.1,0,71.3,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,108,33,6.8
"IND","TE","KENDILGER",71.8,64,"Ken Dilger",29,16,16,0,0,0,0,0,0,0,NA,0,47,538,11.45,3,74,11,7,64,0,0,0,0,0,53.8,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,165,7,4.30000000000001
"CHI","WR","MARCUSROBINSON",104.7,105,"Marcus Robinson",25,11,11,0,0,0,0,0,1,9,9,0,55,738,13.42,5,105,NA,34,NA,0,0,0,0.9,0,73.8,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,111,34,4.3
"DAL","WR","JAMESMCKNIGHT",104.6,104,"James McKnight",28,16,15,0,0,0,0,0,0,0,NA,0,52,926,17.81,2,105,NA,35,NA,0,0,0,0,0,92.6,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,112,35,4.2
"SDG","WR","CURTISCONWAY",104.3,106,"Curtis Conway",29,14,14,0,0,0,0,0,3,31,10.33,0,53,712,13.43,5,104,NA,36,NA,0,0,0,3.1,0,71.2,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,113,36,3.89999999999999
"DEN","QB","BRIANGRIESE",191.72,79,"Brian Griese*",25,10,10,216,336,2688,19,4,29,102,3.52,1,0,0,NA,0,194,NA,13,NA,107.52,76,-8,10.2,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,38,13,3.72
"SEA","WR","SEANDAWKINS",103.1,109,"Sean Dawkins",29,16,16,0,0,0,0,0,0,0,NA,0,63,731,11.6,5,103,NA,37,NA,0,0,0,0,0,73.1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,116,37,2.7
"WAS","RB","LARRYCENTERS",88.3,127,"Larry Centers",32,15,6,0,0,0,0,0,19,103,5.42,0,81,600,7.41,3,88,NA,35,NA,0,0,0,10.3,0,60,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,142,35,2.5
"TEN","QB","STEVEMCNAIR",188.18,83,"Steve McNair*",27,16,15,248,396,2847,15,13,72,403,5.6,0,0,0,NA,0,188,NA,16,NA,113.88,60,-26,40.3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,40,14,0.180000000000007
"PIT","QB","KORDELLSTEWART",188,82,"Kordell Stewart",28,16,11,151,289,1860,11,8,78,436,5.59,7,0,0,NA,0,188,NA,17,NA,74.4,44,-16,43.6,42,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,41,15,0
