"pos","name","points","overall_rank","name_info","team","age","games","games_start","pass_comp","pass_att","pass_yds","pass_td","pass_int","rush_att","rush_yds","rush_yds_att","rush_td","receptions","rec_yds","yds_rec","rec_td","fant_points","vbd","pos_rank","ovrank","passYdsPts","passTdsPts","passIntPts","rushYdsPts","rushTdsPts","recYdsPts","recTdsPts","fg30","fg40","fg50","fgMissed","pat","patMissed","fg30Pts","fg40Pts","fg50Pts","fgMissedPts","patPts","patMissedPts","pts","ydsA","passYdsA","rushYdsA","ptsA","int","fumlRec","sack","safety","blockfg","td","ptsAPG","fumlRecoveryPts","intCaughtPts","fgBlockedPts","sackPts","safetyPts","tdPts","paPts","year","overallRank","positionRank","vor"
"WR","DWAYNEBOWE",147.1,"46","Dwayne Bowe","KAN",27,16,14,0,0,0,0,0,1,12,12,0,81,1159,14.31,5,147,31,20,46,0,0,0,1.2,0,115.9,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,85,20,43.2
"QB","MARKSANCHEZ",253.26,"49","Mark Sanchez","NYJ",25,16,16,308,543,3474,26,18,37,103,2.78,6,0,0,NA,0,253,26,10,49,138.96,104,-36,10.3,36,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,15,10,39.6
"WR","STEVEJOHNSON",142.4,"50","Steve Johnson","BUF",25,16,16,0,0,0,0,0,0,0,NA,0,76,1004,13.21,7,142,26,21,50,0,0,0,0,0,100.4,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,88,21,38.5
"RB","DEANGELOWILLIAMS",139.1,"93","DeAngelo Williams","CAR",28,16,14,0,0,0,0,0,155,836,5.39,7,16,135,8.44,0,139,NA,26,NA,0,0,0,83.6,42,13.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,95,26,38.4
"RB","PIERRETHOMAS",134.7,"95","Pierre Thomas","NOR",27,16,7,0,0,0,0,0,110,562,5.11,5,50,425,8.5,1,135,NA,27,NA,0,0,0,56.2,30,42.5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,102,27,34
"WR","PIERREGARCON",133.5,"56","Pierre Garcon","IND",25,16,16,0,0,0,0,0,4,28,7,0,70,947,13.53,6,134,18,22,56,0,0,0,2.8,0,94.7,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,105,22,29.6
"QB","MICHAELVICK",241.02,"58","Michael Vick","PHI",31,13,13,253,423,3303,18,14,76,589,7.75,1,0,0,NA,0,241,14,11,58,132.12,72,-28,58.9,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,16,11,27.36
"RB","BENTATE",128,"96","Ben Tate","HOU",23,15,2,0,0,0,0,0,175,942,5.38,4,13,98,7.54,0,128,NA,28,NA,0,0,0,94.2,24,9.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,112,28,27.3
"WR","TORREYSMITH",130,"59","Torrey Smith","BAL",22,16,14,0,0,0,0,0,4,39,9.75,0,50,841,16.82,7,130,14,23,59,0,0,0,3.9,0,84.1,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,109,23,26.1
"WR","ANTONIOBROWN",126.9,"65","Antonio Brown*","PIT",23,16,3,0,0,0,0,0,7,41,5.86,0,69,1108,16.06,2,127,11,24,65,0,0,0,4.1,0,110.8,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,113,24,23
"TE","AARONHERNANDEZ",137.5,"32","Aaron Hernandez","NWE",22,14,12,0,0,0,0,0,5,45,9,0,79,910,11.52,7,138,40,3,32,0,0,0,4.5,0,91,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,98,3,22.8
"RB","LEGARRETTEBLOUNT",122.9,"98","LeGarrette Blount","TAM",25,14,14,0,0,0,0,0,184,781,4.24,5,15,148,9.87,0,123,NA,29,NA,0,0,0,78.1,30,14.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,122,29,22.2
"WR","JABARGAFFNEY",124.7,"67","Jabar Gaffney","WAS",31,16,15,0,0,0,0,0,0,0,NA,0,68,947,13.93,5,125,9,25,67,0,0,0,0,0,94.7,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,115,25,20.8
"WR","DESEANJACKSON",124.2,"69","DeSean Jackson","PHI",25,15,15,0,0,0,0,0,7,41,5.86,0,58,961,16.57,4,124,8,26,69,0,0,0,4.1,0,96.1,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,118,26,20.3
"RB","DEMARCOMURRAY",120,"100","DeMarco Murray","DAL",23,13,7,0,0,0,0,0,164,897,5.47,2,26,183,7.04,0,120,NA,30,NA,0,0,0,89.7,12,18.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,128,30,19.3
"RB","ROYHELU",119.9,"102","Roy Helu","WAS",23,15,5,0,0,0,0,0,151,640,4.24,2,49,379,7.73,1,120,NA,32,NA,0,0,0,64,12,37.9,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,130,31,19.2
"RB","CJSPILLER",119,"103","C.J. Spiller","BUF",24,16,11,0,0,0,0,0,107,561,5.24,4,39,269,6.9,2,119,NA,33,NA,0,0,0,56.1,24,26.9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,133,32,18.3
"WR","DARRIUSHEYWARDBEY",121.5,"70","Darrius Heyward-Bey","OAK",24,15,13,0,0,0,0,0,0,0,NA,0,64,975,15.23,4,122,6,27,70,0,0,0,0,0,97.5,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,126,27,17.6
"RB","BRANDONJACOBS",117.9,"101","Brandon Jacobs","NYG",29,14,6,0,0,0,0,0,152,571,3.76,7,15,128,8.53,1,120,NA,31,NA,0,0,0,57.1,42,12.8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,135,33,17.2
"WR","REGGIEWAYNE",120,"71","Reggie Wayne","IND",33,16,16,0,0,0,0,0,0,0,NA,0,75,960,12.8,4,120,4,28,71,0,0,0,0,0,96,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,128,28,16.1
"TE","TONYGONZALEZ",129.5,"43","Tony Gonzalez*","ATL",35,16,16,0,0,0,0,0,0,0,NA,0,80,875,10.94,7,130,32,4,43,0,0,0,0,0,87.5,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,111,4,14.8
"QB","BENROETHLISBERGER",226.08,"79","Ben Roethlisberger*","PIT",29,15,15,324,513,4077,21,14,31,70,2.26,0,0,0,NA,0,226,NA,13,NA,163.08,84,-28,7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,18,12,12.42
"WR","SANTONIOHOLMES",116.1,"74","Santonio Holmes","NYJ",27,16,16,0,0,0,0,0,3,27,9,0,51,654,12.82,8,116,NA,29,74,0,0,0,2.7,0,65.4,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,137,29,12.2
"WR","JEREMYMACLIN",116,"76","Jeremy Maclin","PHI",23,13,13,0,0,0,0,0,1,1,1,0,63,859,13.63,5,116,NA,30,76,0,0,0,0.1,0,85.9,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,138,30,12.1
"WR","MALCOMFLOYD",115.6,"104","Malcom Floyd","SDG",30,12,9,0,0,0,0,0,0,0,NA,0,43,856,19.91,5,116,NA,31,NA,0,0,0,0,0,85.6,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,140,31,11.7
"QB","RYANFITZPATRICK",224.78,"75","Ryan Fitzpatrick","BUF",29,16,16,353,569,3832,24,23,56,215,3.84,0,0,0,NA,0,227,NA,12,75,153.28,96,-46,21.5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,19,13,11.12
"TE","JERMICHAELFINLEY",124.7,"47","Jermichael Finley","GNB",24,16,13,0,0,0,0,0,0,0,NA,0,55,767,13.95,8,125,27,5,47,0,0,0,0,0,76.7,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,115,5,10
"TE","JASONWITTEN",124.2,"48","Jason Witten","DAL",29,16,16,0,0,0,0,0,0,0,NA,0,79,942,11.92,5,124,27,6,48,0,0,0,0,0,94.2,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,118,6,9.5
"WR","MICHAELCRABTREE",112,"106","Michael Crabtree","SFO",24,15,14,0,0,0,0,0,1,6,6,0,72,874,12.14,4,114,NA,33,NA,0,0,0,0.6,0,87.4,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,145,32,8.09999999999999
"Def","SANFRANCISCO49ERS",193.78832,"1.","San Francisco 49ers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,260,4933,3695,1238,229,23,15,40,1,0,3,14.3125,30,46,0,40,2,18,57.78832,2011,31,1,7.16239999999999
"WR","LANCEMOORE",110.7,"105","Lance Moore","NOR",28,14,7,0,0,0,0,0,0,0,NA,0,52,627,12.06,8,115,NA,32,NA,0,0,0,0,0,62.7,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,149,33,6.8
"RB","DARRENMCFADDEN",106.8,"110","Darren McFadden","OAK",24,7,7,0,0,0,0,0,113,614,5.43,4,19,154,8.11,1,107,NA,34,NA,0,0,0,61.4,24,15.4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,157,34,6.10000000000001
"WR","ERICDECKER",109.3,"108","Eric Decker","DEN",24,16,13,0,1,0,0,0,1,1,1,0,44,612,13.91,8,109,NA,34,NA,0,0,0,0.1,0,61.2,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,150,34,5.39999999999999
"WR","PLAXICOBURRESS",109.2,"107","Plaxico Burress","NYJ",34,16,13,0,0,0,0,0,0,0,NA,0,45,612,13.6,8,109,NA,35,NA,0,0,0,0,0,61.2,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,151,35,5.3
"TE","ANTONIOGATES",119.8,"53","Antonio Gates*","SDG",31,13,13,0,0,0,0,0,0,0,NA,0,64,778,12.16,7,120,22,7,53,0,0,0,0,0,77.8,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,132,7,5.10000000000001
"WR","ANQUANBOLDIN",106.7,"109","Anquan Boldin","BAL",31,14,14,0,0,0,0,0,0,0,NA,0,57,887,15.56,3,107,NA,36,NA,0,0,0,0,0,88.7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,159,36,2.8
"RB","DONALDBROWN",103.1,"116","Donald Brown","IND",24,16,2,0,0,0,0,0,134,645,4.81,5,16,86,5.38,0,103,NA,35,NA,0,0,0,64.5,30,8.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,166,35,2.39999999999999
"WR","JAMESJONES",105.5,"111","James Jones","GNB",27,16,0,0,0,0,0,0,0,0,NA,0,38,635,16.71,7,106,NA,37,NA,0,0,0,0,0,63.5,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,161,37,1.59999999999999
"QB","JOEFLACCO",214.4,"82","Joe Flacco","BAL",26,16,16,312,542,3610,20,12,39,88,2.26,1,1,-8,-8,0,214,NA,16,NA,144.4,80,-24,8.8,6,-0.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,23,14,0.740000000000009
"QB","ALEXSMITH",213.66,"80","Alex Smith","SFO",27,16,16,273,445,3144,17,5,52,179,3.44,2,0,0,NA,0,216,NA,14,NA,125.76,68,-10,17.9,12,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,25,15,0
"RB","RYANGRANT",100.7,"118","Ryan Grant","GNB",29,15,14,0,0,0,0,0,134,559,4.17,2,19,268,14.11,1,101,NA,36,NA,0,0,0,55.9,12,26.8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,171,36,0
"WR","DENARIUSMOORE",103.9,"114","Denarius Moore","OAK",23,13,10,0,0,0,0,0,5,61,12.2,1,33,618,18.73,5,104,NA,38,NA,0,0,0,6.1,6,61.8,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,165,38,0
"TE","VERNONDAVIS",114.7,"57","Vernon Davis","SFO",27,16,16,0,0,0,0,0,2,-5,-2.5,0,67,792,11.82,6,115,17,8,57,0,0,0,-0.5,0,79.2,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,142,8,0
"K","DAVIDAKERS",178,NA,NA,"SFO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,6,7,8,34,0,93,24,35,-8,34,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,45,1,0
"Def","CHICAGOBEARS",186.62592,"4.","Chicago Bears",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,235,5607,4065,1542,341,20,11,33,1,2,10,21.3125,22,40,4,33,2,60,25.62592,2011,38,2,0
"WR","DOUGBALDWIN",102.6,"115","Doug Baldwin","SEA",23,16,1,0,0,0,0,0,1,-2,-2,0,51,788,15.45,4,103,NA,39,NA,0,0,0,-0.2,0,78.8,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,167,39,-1.3
"WR","NATEBURLESON",102.2,"117","Nate Burleson","DET",30,16,11,0,0,0,0,0,11,85,7.73,0,73,757,10.37,3,102,NA,40,NA,0,0,0,8.5,0,75.7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,168,40,-1.7
"QB","ANDYDALTON",211.12,"84","Andy Dalton*","CIN",24,16,16,300,516,3398,20,13,37,152,4.11,1,0,0,NA,0,211,NA,18,NA,135.92,80,-26,15.2,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,26,16,-2.53999999999999
"QB","JOSHFREEMAN",211.08,"81","Josh Freeman","TAM",23,15,15,346,551,3592,16,22,55,238,4.33,4,0,-4,NA,0,215,NA,15,NA,143.68,64,-44,23.8,24,-0.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,27,17,-2.57999999999998
"TE","DUSTINKELLER",111.5,"61","Dustin Keller","NYJ",27,16,12,0,0,0,0,0,0,0,NA,0,65,815,12.54,5,112,14,9,61,0,0,0,0,0,81.5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,146,9,-3.2
"TE","BRENTCELEK",111.1,"63","Brent Celek","PHI",26,16,16,0,0,0,0,0,0,0,NA,0,62,811,13.08,5,111,14,10,63,0,0,0,0,0,81.1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,147,10,-3.59999999999999
"WR","DEIONBRANCH",100.2,"122","Deion Branch","NWE",32,15,15,0,0,0,0,0,0,0,NA,0,51,702,13.76,5,100,NA,41,NA,0,0,0,0,0,70.2,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,172,41,-3.7
"WR","MILESAUSTIN",100.2,"123","Miles Austin","DAL",27,10,10,0,0,0,0,0,2,3,1.5,0,43,579,13.47,7,100,NA,42,NA,0,0,0,0.3,0,57.9,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,172,41,-3.7
"WR","ROBERTMEACHEM",99.8,"124","Robert Meachem","NOR",27,16,8,0,0,0,0,0,4,18,4.5,0,40,620,15.5,6,100,NA,44,NA,0,0,0,1.8,0,62,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,176,43,-4.10000000000001
"RB","TOBYGERHART",96.1,"127","Toby Gerhart","MIN",24,16,5,0,0,0,0,0,109,531,4.87,1,23,190,8.26,3,96,NA,37,NA,0,0,0,53.1,6,19,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,185,37,-4.60000000000001
"WR","EARLYDOUCET",98.9,"125","Early Doucet","ARI",26,16,6,0,0,0,0,0,0,0,NA,0,54,689,12.76,5,99,NA,45,NA,0,0,0,0,0,68.9,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,179,44,-5
"RB","KEVINSMITH",95.5,"128","Kevin Smith","DET",25,7,4,0,0,0,0,0,72,356,4.94,4,22,179,8.14,3,96,NA,38,NA,0,0,0,35.6,24,17.9,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,188,38,-5.2
"WR","TITUSYOUNG",98.2,"121","Titus Young","DET",22,16,9,0,0,0,0,0,2,15,7.5,0,48,607,12.65,6,100,NA,43,NA,0,0,0,1.5,0,60.7,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,181,45,-5.7
"QB","TIMTEBOW",207.16,"83","Tim Tebow","DEN",24,14,11,126,271,1729,12,6,122,660,5.41,6,0,0,NA,0,211,NA,17,NA,69.16,48,-12,66,36,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,29,18,-6.5
"TE","BRANDONPETTIGREW",107.7,"66","Brandon Pettigrew","DET",26,16,16,0,0,0,0,0,0,0,NA,0,83,777,9.36,5,108,10,11,66,0,0,0,0,0,77.7,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,155,11,-7
"Def","BALTIMORERAVENS",179.24016,"2.","Baltimore Ravens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,254,4622,3140,1482,266,15,12,48,0,0,5,16.625,24,30,0,48,0,30,47.24016,2011,43,3,-7.38576
"WR","JEROMESIMPSON",96.5,"126","Jerome Simpson","CIN",25,16,14,0,0,0,0,0,0,0,NA,0,50,725,14.5,4,97,NA,46,NA,0,0,0,0,0,72.5,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,183,46,-7.40000000000001
"WR","DEXTERMCCLUSTER",96.4,"131","Dexter McCluster","KAN",22,16,4,0,0,0,0,0,114,516,4.53,1,46,328,7.13,1,96,NA,47,NA,0,0,0,51.6,6,32.8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,184,47,-7.5
"WR","DAVIDNELSON",95.8,"130","David Nelson","BUF",25,16,13,0,0,0,0,0,0,0,NA,0,61,658,10.79,5,96,NA,48,NA,0,0,0,0,0,65.8,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,186,48,-8.10000000000001
"WR","MIKEWILLIAMS",95.4,"132","Mike Williams","TAM",24,16,15,0,0,0,0,0,1,3,3,0,65,771,11.86,3,95,NA,49,NA,0,0,0,0.3,0,77.1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,189,49,-8.5
"RB","LADAINIANTOMLINSON",90.9,"136","LaDainian Tomlinson","NYJ",32,14,1,0,0,0,0,0,75,280,3.73,1,42,449,10.69,2,91,NA,39,NA,0,0,0,28,6,44.9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,193,39,-9.8
"WR","STEVEBREASTON",93,"134","Steve Breaston","KAN",28,16,13,0,0,0,0,0,1,25,25,0,61,785,12.87,2,93,NA,50,NA,0,0,0,2.5,0,78.5,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,191,50,-10.9
