"team","pos","name","points","overall_rank","name_info","age","games","games_start","pass_comp","pass_att","pass_yds","pass_td","pass_int","rush_att","rush_yds","rush_yds_att","rush_td","receptions","rec_yds","yds_rec","rec_td","fant_points","vbd","pos_rank","ovrank","passYdsPts","passTdsPts","passIntPts","rushYdsPts","rushTdsPts","recYdsPts","recTdsPts","fg30","fg40","fg50","fgMissed","pat","patMissed","fg30Pts","fg40Pts","fg50Pts","fgMissedPts","patPts","patMissedPts","year","overallRank","positionRank","vor"
"MIA","QB","DANMARINO",269.52,12,"Dan Marino*",33,16,16,385,615,4453,30,17,22,-6,-0.27,1,0,0,NA,0,276,95,3,12,178.12,120,-34,-0.6,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,4,3,110.34
"BUF","RB","THURMANTHOMAS",198.2,17,"Thurman Thomas",28,15,15,0,0,0,0,0,287,1093,3.81,7,50,349,6.98,2,198,71,7,17,0,0,0,109.3,42,34.9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,20,7,104.6
"ATL","WR","TERANCEMATHIS",200.2,13,"Terance Mathis*",27,16,16,0,0,0,0,0,0,0,NA,0,111,1342,12.09,11,204,92,3,13,0,0,0,0,0,134.2,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,19,3,103.6
"NWE","TE","BENCOATES",159.4,9,"Ben Coates*+",25,16,16,0,0,0,0,0,1,0,0,0,96,1174,12.23,7,159,104,1,9,0,0,0,0,0,117.4,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,37,1,94.8
"CLE","RB","LEROYHOARD",187.5,23,"Leroy Hoard*",26,16,12,0,0,0,0,0,209,890,4.26,5,45,445,9.89,4,188,60,8,23,0,0,0,89,30,44.5,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,23,8,93.9
"BUF","WR","ANDREREED",188.28,14,"Andre Reed*",30,16,16,1,1,32,0,0,10,87,8.7,0,90,1303,14.48,8,188,76,4,14,1.28,0,0,8.7,0,130.3,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,22,4,91.68
"RAI","WR","TIMBROWN",184.9,16,"Tim Brown*",28,16,16,0,0,0,0,0,0,0,NA,0,89,1309,14.71,9,185,72,5,16,0,0,0,0,0,130.9,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,24,5,88.3
"DET","WR","HERMANMOORE",183.3,18,"Herman Moore*",25,16,16,0,0,0,0,0,0,0,NA,0,72,1173,16.29,11,183,71,6,18,0,0,0,0,0,117.3,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,25,6,86.7
"RAI","RB","HARVEYWILLIAMS",179.4,27,"Harvey Williams",27,16,10,0,0,0,0,0,282,983,3.49,4,47,391,8.32,3,181,54,9,27,0,0,0,98.3,24,39.1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,26,9,85.8
"CIN","WR","CARLPICKENS",178.7,20,"Carl Pickens",24,15,15,0,0,0,0,0,0,0,NA,0,71,1127,15.87,11,179,66,7,20,0,0,0,0,0,112.7,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,28,7,82.1
"WAS","WR","HENRYELLARD",175.2,21,"Henry Ellard",33,16,16,0,0,0,0,0,1,-5,-5,0,74,1397,18.88,6,175,63,8,21,0,0,0,-0.5,0,139.7,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,29,8,78.6
"GNB","RB","EDGARBENNETT",170.9,32,"Edgar Bennett",25,16,15,0,0,0,0,0,178,623,3.5,5,78,546,7,4,171,43,10,32,0,0,0,62.3,30,54.6,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,32,10,77.3
"NWE","QB","DREWBLEDSOE",232.2,28,"Drew Bledsoe*",22,16,16,400,691,4555,25,27,44,40,0.91,0,0,0,NA,0,232,51,5,28,182.2,100,-54,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,9,4,73.02
"MIA","WR","IRVINGFRYAR",169,22,"Irving Fryar*",32,16,16,0,0,0,0,0,0,0,NA,0,73,1270,17.4,7,173,60,9,22,0,0,0,0,0,127,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,33,9,72.4
"MIN","RB","TERRYALLEN",165.9,33,"Terry Allen",26,16,16,0,0,0,0,0,255,1031,4.04,8,17,148,8.71,0,168,40,11,33,0,0,0,103.1,48,14.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,35,11,72.3
"DEN","QB","JOHNELWAY",231.1,26,"John Elway*",34,14,14,307,494,3490,16,10,58,235,4.05,4,0,0,NA,0,235,54,4,26,139.6,64,-20,23.5,24,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,10,5,71.92
"MIN","WR","CRISCARTER",167.6,24,"Cris Carter*+",29,16,16,0,0,0,0,0,0,0,NA,0,122,1256,10.3,7,172,59,10,24,0,0,0,0,0,125.6,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,34,10,71
"ATL","RB","CRAIGHEYWARD",159.4,39,"Craig Heyward",28,16,11,0,0,0,0,0,183,779,4.26,7,32,335,10.47,1,159,32,13,39,0,0,0,77.9,42,33.5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,37,12,65.8
"DAL","WR","MICHAELIRVIN",160.1,29,"Michael Irvin*",28,16,16,0,0,0,0,0,0,0,NA,0,79,1241,15.71,6,160,47,11,29,0,0,0,0,0,124.1,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,36,11,63.5
"RAM","RB","JEROMEBETTIS",155.8,38,"Jerome Bettis*",22,16,16,0,0,0,0,0,319,1025,3.21,3,31,293,9.45,1,160,32,12,38,0,0,0,102.5,18,29.3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,41,13,62.2
"TAM","RB","ERRICTRHETT",155,43,"Errict Rhett",24,16,8,0,0,0,0,0,284,1011,3.56,7,22,119,5.41,0,157,30,14,43,0,0,0,101.1,42,11.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,42,14,61.4
"CHI","RB","LEWISTILLMAN",154.1,49,"Lewis Tillman",28,16,15,0,0,0,0,0,275,899,3.27,7,27,222,8.22,0,154,27,17,49,0,0,0,89.9,42,22.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,43,15,60.5
"DEN","TE","SHANNONSHARPE",125,15,"Shannon Sharpe*",26,15,13,0,0,0,0,0,0,0,NA,0,87,1010,11.61,4,129,74,2,15,0,0,0,0,0,101,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,72,2,60.4
"NYG","RB","RODNEYHAMPTON",153.8,45,"Rodney Hampton",25,14,13,0,0,0,0,0,327,1075,3.29,6,14,103,7.36,0,156,28,15,45,0,0,0,107.5,36,10.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,44,16,60.2
"ATL","WR","ANDRERISON",156.8,30,"Andre Rison",27,15,14,0,0,0,0,0,0,0,NA,0,81,1088,13.43,8,159,46,12,30,0,0,0,0,0,108.8,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,40,12,60.2
"MIA","RB","BERNIEPARMALEE",153.7,47,"Bernie Parmalee",27,15,10,0,0,0,0,0,216,868,4.02,6,34,249,7.32,1,156,28,16,47,0,0,0,86.8,36,24.9,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,45,17,60.1
"NYJ","RB","JOHNNYJOHNSON",153.4,50,"Johnny Johnson",26,16,14,0,0,0,0,0,240,931,3.88,3,42,303,7.21,2,153,26,18,50,0,0,0,93.1,18,30.3,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,46,18,59.8
"SFO","TE","BRENTJONES",121,19,"Brent Jones*",31,15,15,0,0,0,0,0,0,0,NA,0,49,670,13.67,9,123,68,3,19,0,0,0,0,0,67,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,74,3,56.4
"PHI","QB","RANDALLCUNNINGHAM",213.96,36,"Randall Cunningham",31,14,14,265,490,3229,16,13,65,288,4.43,3,0,0,NA,0,214,33,8,36,129.16,64,-26,28.8,18,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,14,6,54.78
"KAN","RB","MARCUSALLEN",147.8,52,"Marcus Allen",34,13,13,0,0,0,0,0,189,709,3.75,7,42,349,8.31,0,150,22,19,52,0,0,0,70.9,42,34.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,49,19,54.2
"ATL","QB","JEFFGEORGE",211.96,35,"Jeff George",27,16,16,322,524,3734,23,18,30,66,2.2,0,0,0,NA,0,214,33,7,35,149.36,92,-36,6.6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,15,7,52.78
"PIT","RB","BAMMORRIS",146,54,"Bam Morris",22,15,6,0,0,0,0,0,198,836,4.22,7,22,204,9.27,0,146,19,20,54,0,0,0,83.6,42,20.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,52,20,52.4
"PHI","RB","HERSCHELWALKER",144.8,57,"Herschel Walker",32,16,14,0,0,0,0,0,113,528,4.67,5,50,500,10,2,145,17,21,57,0,0,0,52.8,30,50,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,54,21,51.2
"MIN","QB","WARRENMOON",210.06,34,"Warren Moon*",38,15,15,371,601,4264,18,19,27,55,2.04,0,0,0,NA,0,216,35,6,34,170.56,72,-38,5.5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,16,8,50.88
"NOR","QB","JIMEVERETT",209.7,37,"Jim Everett",31,16,16,346,540,3855,22,18,15,35,2.33,0,0,0,NA,0,214,33,9,37,154.2,88,-36,3.5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,17,9,50.52
"RAI","QB","JEFFHOSTETLER",209.26,46,"Jeff Hostetler*",33,16,16,263,455,3334,20,16,46,159,3.46,2,0,0,NA,0,209,28,10,46,133.36,80,-32,15.9,12,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,18,10,50.08
"ARI","RB","LARRYCENTERS",140.3,61,"Larry Centers",26,16,5,0,0,0,0,0,115,336,2.92,5,77,647,8.4,2,140,13,22,61,0,0,0,33.6,30,64.7,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,58,22,46.7
"PHI","WR","FREDBARNETT",142.7,42,"Fred Barnett",28,16,16,0,0,0,0,0,0,0,NA,0,78,1127,14.45,5,143,30,14,42,0,0,0,0,0,112.7,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,55,13,46.1
"DEN","RB","LEONARDRUSSELL",138.7,64,"Leonard Russell",25,14,13,0,0,0,0,0,190,620,3.26,9,38,227,5.97,0,139,11,23,64,0,0,0,62,54,22.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,60,23,45.1
"MIN","WR","JAKEREED",141.5,44,"Jake Reed",27,16,16,0,0,0,0,0,0,0,NA,0,85,1175,13.82,4,142,29,15,44,0,0,0,0,0,117.5,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,56,14,44.9
"MIA","TE","KEITHJACKSON",109.3,25,"Keith Jackson",29,16,16,0,0,0,0,0,0,0,NA,0,59,673,11.41,7,111,56,4,25,0,0,0,0,0,67.3,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,99,4,44.7
"DEN","WR","ANTHONYMILLER",141,41,"Anthony Miller",29,16,15,0,0,0,0,0,1,3,3,0,60,1107,18.45,5,143,30,13,41,0,0,0,0.3,0,110.7,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,57,15,44.4
"NYJ","WR","ROBMOORE",136.7,48,"Rob Moore*",26,16,16,0,0,0,0,0,1,-3,-3,0,78,1010,12.95,6,141,28,16,48,0,0,0,-0.3,0,101,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,62,16,40.1
"SEA","WR","BRIANBLADES",135.8,51,"Brian Blades",29,16,16,0,0,0,0,0,2,32,16,0,81,1086,13.41,4,138,25,17,51,0,0,0,3.2,0,108.6,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,63,17,39.2
"NOR","WR","MICHAELHAYNES",132.8,53,"Michael Haynes",29,16,16,0,0,0,0,0,4,43,10.75,0,77,985,12.79,5,133,20,18,53,0,0,0,4.3,0,98.5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,64,18,36.2
"NYJ","TE","JOHNNYMITCHELL",98.9,31,"Johnny Mitchell",23,16,14,0,0,0,0,0,0,0,NA,0,58,749,12.91,4,99,44,5,31,0,0,0,0,0,74.9,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,115,5,34.3
"PIT","RB","BARRYFOSTER",127.5,78,"Barry Foster",26,11,10,0,0,0,0,0,216,851,3.94,5,20,124,6.2,0,128,NA,24,78,0,0,0,85.1,30,12.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,70,24,33.9
"DAL","WR","ALVINHARPER",130.1,56,"Alvin Harper",26,16,14,0,0,0,0,0,0,0,NA,0,33,821,24.88,8,130,17,19,56,0,0,0,0,0,82.1,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,67,19,33.5
"BUF","QB","JIMKELLY",192.26,63,"Jim Kelly",34,14,14,285,448,3114,22,17,25,77,3.08,1,0,0,NA,0,192,11,11,63,124.56,88,-34,7.7,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,21,11,33.08
"CIN","WR","DARNAYSCOTT",129.32,58,"Darnay Scott",22,16,12,1,1,53,0,0,10,106,10.6,0,46,866,18.83,5,129,17,20,58,2.12,0,0,10.6,0,86.6,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,68,20,32.72
"SDG","WR","TONYMARTIN",127.6,59,"Tony Martin",29,16,1,0,1,0,0,1,2,-9,-4.5,0,50,885,17.7,7,128,15,21,59,0,0,-2,-0.9,0,88.5,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,69,21,31
"NWE","RB","MARIONBUTTS",123.7,89,"Marion Butts",28,16,15,0,0,0,0,0,243,703,2.89,8,9,54,6,0,124,NA,25,NA,0,0,0,70.3,48,5.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,73,25,30.1
"RAM","WR","FLIPPERANDERSON",125.6,60,"Flipper Anderson",29,16,16,0,0,0,0,0,1,11,11,0,46,945,20.54,5,126,13,22,60,0,0,0,1.1,0,94.5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,71,22,29
"NWE","RB","LEROYTHOMPSON",119.7,91,"Leroy Thompson",25,16,1,0,0,0,0,0,102,312,3.06,2,65,465,7.15,5,120,NA,26,NA,0,0,0,31.2,12,46.5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,77,26,26.1
"HOU","RB","LORENZOWHITE",118.5,92,"Lorenzo White",28,15,8,0,0,0,0,0,191,757,3.96,3,21,188,8.95,1,119,NA,27,NA,0,0,0,75.7,18,18.8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,79,27,24.9
"WAS","RB","RICKYERVINS",118.3,93,"Ricky Ervins",26,16,10,0,0,0,0,0,185,650,3.51,3,51,293,5.75,1,118,NA,28,NA,0,0,0,65,18,29.3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,81,28,24.7
"NWE","WR","VINCENTBRISBY",120.4,66,"Vincent Brisby",23,14,11,0,0,0,0,0,0,0,NA,0,58,904,15.59,5,120,8,23,66,0,0,0,0,0,90.4,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,76,23,23.8
"NOR","RB","DEREKBROWN",115.7,94,"Derek Brown",23,16,9,0,0,0,0,0,146,489,3.35,3,44,428,9.73,1,116,NA,30,NA,0,0,0,48.9,18,42.8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,84,29,22.1
"CHI","WR","JEFFGRAHAM",118.4,67,"Jeff Graham",25,16,15,0,0,0,0,0,0,0,NA,0,68,944,13.88,4,120,8,24,67,0,0,0,0,0,94.4,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,80,24,21.8
"PIT","TE","ERICGREEN",85.8,40,"Eric Green*",27,15,14,0,0,0,0,0,0,0,NA,0,46,618,13.43,4,86,31,6,40,0,0,0,0,0,61.8,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,141,6,21.2
"NYG","WR","MIKESHERRARD",117.5,70,"Mike Sherrard",31,16,14,0,0,0,0,0,1,-10,-10,0,53,825,15.57,6,118,5,26,70,0,0,0,-1,0,82.5,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,82,25,20.9
"HOU","RB","GARYBROWN",114.2,95,"Gary Brown",25,12,8,0,0,0,0,0,169,648,3.83,4,18,194,10.78,1,116,NA,29,NA,0,0,0,64.8,24,19.4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,89,30,20.6
"KAN","QB","JOEMONTANA",179.02,77,"Joe Montana",38,14,14,299,493,3283,16,9,18,17,0.94,0,0,0,NA,0,181,NA,12,77,131.32,64,-18,1.7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,27,12,19.84
"ARI","RB","RONALDMOORE",113.2,96,"Ronald Moore",24,16,16,0,1,0,0,0,232,780,3.36,4,8,52,6.5,1,115,NA,31,NA,0,0,0,78,24,5.2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,93,31,19.6
"GNB","RB","REGGIECOBB",111.8,98,"Reggie Cobb",26,16,13,0,0,0,0,0,153,579,3.78,3,35,299,8.54,1,112,NA,32,NA,0,0,0,57.9,18,29.9,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,97,32,18.2
"NOR","WR","QUINNEARLY",114.4,72,"Quinn Early",29,16,13,0,0,0,0,0,2,10,5,0,82,894,10.9,4,114,2,27,72,0,0,0,1,0,89.4,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,87,26,17.8
"HOU","WR","HAYWOODJEFFIRES",114.3,68,"Haywood Jeffires",30,16,16,0,0,0,0,0,0,0,NA,0,68,783,11.51,6,120,8,25,68,0,0,0,0,0,78.3,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,88,27,17.7
"NWE","WR","MICHAELTIMPSON",113.5,74,"Michael Timpson",27,15,14,0,0,0,0,0,2,14,7,0,74,941,12.72,3,114,1,29,74,0,0,0,1.4,0,94.1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,92,28,16.9
"KAN","WR","WILLIEDAVIS",112.2,73,"Willie Davis",27,14,13,0,0,0,0,0,0,0,NA,0,51,822,16.12,5,114,2,28,73,0,0,0,0,0,82.2,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,96,29,15.6
"SDG","QB","STANHUMPHRIES",174.26,79,"Stan Humphries",29,15,15,264,453,3209,17,12,19,19,1,0,0,0,NA,0,180,NA,13,NA,128.36,68,-24,1.9,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,30,13,15.08
"TAM","QB","CRAIGERICKSON",173.56,80,"Craig Erickson",25,15,15,225,399,2919,16,10,26,68,2.62,1,0,0,NA,0,178,NA,14,NA,116.76,64,-20,6.8,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,31,14,14.38
"CLE","RB","ERICMETCALF",106.5,99,"Eric Metcalf*",26,16,8,0,1,0,0,0,93,329,3.54,2,47,436,9.28,3,107,NA,33,NA,0,0,0,32.9,12,43.6,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,102,33,12.9
"DET","WR","BRETTPERRIMAN",108.7,76,"Brett Perriman",29,16,14,0,1,0,0,0,9,86,9.56,0,56,761,13.59,4,113,NA,30,76,0,0,0,8.6,0,76.1,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,100,30,12.1
"BUF","TE","PETEMETZELAARS",72.8,55,"Pete Metzelaars",34,16,16,0,0,0,0,0,0,0,NA,0,49,428,8.73,5,73,18,7,55,0,0,0,0,0,42.8,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,166,7,8.20000000000002
"IND","WR","SEANDAWKINS",104.2,103,"Sean Dawkins",23,16,16,0,0,0,0,0,0,0,NA,0,51,742,14.55,5,104,NA,32,NA,0,0,0,0,0,74.2,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,103,31,7.59999999999999
"NOR","RB","MARIOBATES",100.1,107,"Mario Bates",21,11,7,0,0,0,0,0,151,579,3.83,6,8,62,7.75,0,100,NA,34,NA,0,0,0,57.9,36,6.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,113,34,6.50000000000001
"WAS","WR","DESMONDHOWARD",103.1,100,"Desmond Howard",24,16,15,0,0,0,0,0,1,4,4,0,40,727,18.18,5,105,NA,31,NA,0,0,0,0.4,0,72.7,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,105,32,6.5
"TAM","WR","CHARLESWILSON",102.7,105,"Charles Wilson",26,14,7,0,0,0,0,0,2,15,7.5,0,31,652,21.03,6,103,NA,34,NA,0,0,0,1.5,0,65.2,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,109,33,6.09999999999999
"DEN","RB","GLYNMILBURN",99,109,"Glyn Milburn",23,16,3,0,0,0,0,0,58,201,3.47,1,77,549,7.13,3,99,NA,35,NA,0,0,0,20.1,6,54.9,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,114,35,5.40000000000001
"NOR","WR","TORRANCESMALL",101.9,102,"Torrance Small",24,16,0,0,0,0,0,0,0,0,NA,0,49,719,14.67,5,104,NA,33,NA,0,0,0,0,0,71.9,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,110,34,5.3
"SDG","WR","MARKSEAY",100.5,104,"Mark Seay",27,16,14,0,0,0,0,0,0,0,NA,0,58,645,11.12,6,103,NA,35,NA,0,0,0,0,0,64.5,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,111,35,3.89999999999999
"PHI","WR","CALVINWILLIAMS",100.4,108,"Calvin Williams",27,16,14,0,0,0,0,0,2,11,5.5,0,58,813,14.02,3,100,NA,37,NA,0,0,0,1.1,0,81.3,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,112,36,3.8
"CLE","WR","DERRICKALEXANDER",98.6,106,"Derrick Alexander",23,14,12,0,0,0,0,0,4,38,9.5,0,48,828,17.25,2,101,NA,36,NA,0,0,0,3.8,0,82.8,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,116,37,2
"NYJ","QB","BOOMERESIASON",159.18,81,"Boomer Esiason",33,15,14,255,440,2782,17,13,28,59,2.11,0,0,0,NA,0,163,NA,15,NA,111.28,68,-26,5.9,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,39,15,0
