"pos","name","points","overall_rank","name_info","team","age","games","games_start","pass_comp","pass_att","pass_yds","pass_td","pass_int","rush_att","rush_yds","rush_yds_att","rush_td","receptions","rec_yds","yds_rec","rec_td","fant_points","vbd","pos_rank","ovrank","passYdsPts","passTdsPts","passIntPts","rushYdsPts","rushTdsPts","recYdsPts","recTdsPts","fg30","fg40","fg50","fgMissed","pat","patMissed","fg30Pts","fg40Pts","fg50Pts","fgMissedPts","patPts","patMissedPts","pts","ydsA","passYdsA","rushYdsA","ptsA","int","fumlRec","sack","safety","blockfg","td","ptsAPG","fumlRecoveryPts","intCaughtPts","fgBlockedPts","sackPts","safetyPts","tdPts","paPts","year","overallRank","positionRank","vor"
"RB","GARRISONHEARST",121.9,"97","Garrison Hearst","SFO",32,12,12,0,0,0,0,0,178,768,4.31,3,25,211,8.44,1,122,NA,29,NA,0,0,0,76.8,18,21.1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,108,29,20.5
"RB","CORRELLBUCKHALTER",121.5,"96","Correll Buckhalter","PHI",25,15,5,0,0,0,0,0,126,542,4.3,8,10,133,13.3,1,122,NA,30,NA,0,0,0,54.2,48,13.3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,109,30,20.1
"Def","NEWENGLANDPATRIOTS",225.22592,"1.","New England Patriots",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,302,4690,3264,1426,238,29,12,40,1,2,7,14.875,24,58,4,40,2,42,55.22592,2003,21,1,19.87872
"TE","TODDHEAP",89.4,"38","Todd Heap*","BAL",23,16,16,0,0,0,0,0,3,21,7,0,57,693,12.16,3,97,33,3,38,0,0,0,2.1,0,69.3,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,163,3,17.6
"WR","EDDIEKENNISON",116.2,"53","Eddie Kennison","KAN",30,16,16,0,0,0,0,0,2,9,4.5,0,56,853,15.23,5,116,12,24,53,0,0,0,0.9,0,85.3,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,116,24,17.5
"RB","CHARLIEGARNER",117.9,"98","Charlie Garner","OAK",31,14,9,0,0,0,0,0,120,553,4.61,3,48,386,8.04,1,118,NA,31,NA,0,0,0,55.3,18,38.6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,114,31,16.5
"WR","RODSMITH",115.18,"55","Rod Smith","DEN",33,15,15,1,1,72,0,0,10,98,9.8,0,74,845,11.42,3,115,11,25,55,2.88,0,0,9.8,0,84.5,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,117,25,16.48
"WR","KORENROBINSON",115.1,"56","Koren Robinson","SEA",23,15,15,0,0,0,0,0,4,15,3.75,0,65,896,13.78,4,115,11,26,56,0,0,0,1.5,0,89.6,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,118,26,16.4
"QB","QUINCYCARTER",195.78,"80","Quincy Carter","DAL",26,16,16,292,505,3302,17,21,68,257,3.78,2,0,0,NA,0,196,NA,14,NA,132.08,68,-42,25.7,12,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,31,14,13.12
"WR","TERRYGLENN",110.9,"65","Terry Glenn","DAL",29,16,14,0,1,0,0,0,3,55,18.33,0,52,754,14.5,5,111,6,27,65,0,0,0,5.5,0,75.4,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,125,27,12.2
"RB","SHAWNBRYSON",112.6,"101","Shawn Bryson","DET",27,16,13,0,0,0,0,0,158,606,3.84,3,54,340,6.3,0,113,NA,32,NA,0,0,0,60.6,18,34,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,121,32,11.2
"WR","PLAXICOBURRESS",109.3,"68","Plaxico Burress","PIT",26,16,16,0,0,0,0,0,1,-7,-7,0,60,860,14.33,4,109,5,28,68,0,0,0,-0.7,0,86,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,129,28,10.6
"WR","JOHNNIEMORTON",107.4,"70","Johnnie Morton","KAN",32,16,16,0,0,0,0,0,8,94,11.75,0,50,740,14.8,4,107,3,29,70,0,0,0,9.4,0,74,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,132,29,8.7
"RB","RICHIEANDERSON",109.9,"103","Richie Anderson","DAL",32,15,8,0,1,0,0,0,70,306,4.37,1,69,493,7.14,4,110,NA,33,NA,0,0,0,30.6,6,49.3,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,128,33,8.5
"RB","KEVINFAULK",107.8,"104","Kevin Faulk","NWE",27,15,8,0,1,0,0,0,178,638,3.58,0,48,440,9.17,0,110,NA,34,NA,0,0,0,63.8,0,44,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,130,34,6.40000000000001
"WR","JIMMYSMITH",104.5,"75","Jimmy Smith","JAX",34,12,12,0,0,0,0,0,0,0,NA,0,54,805,14.91,4,105,NA,30,75,0,0,0,0,0,80.5,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,139,30,5.8
"WR","PEERLESSPRICE",102.1,"107","Peerless Price","ATL",27,16,15,0,0,0,0,0,2,3,1.5,0,64,838,13.09,3,102,NA,31,NA,0,0,0,0.3,0,83.8,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,142,31,3.40000000000001
"WR","MUHSINMUHAMMAD",101.5,"109","Muhsin Muhammad","CAR",30,15,15,0,0,0,0,0,2,-2,-1,0,54,837,15.5,3,102,NA,33,NA,0,0,0,-0.2,0,83.7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,144,32,2.8
"WR","TAISTREETS",101.5,"108","Tai Streets","SFO",26,16,16,0,0,0,0,0,0,0,NA,0,47,595,12.66,7,102,NA,32,NA,0,0,0,0,0,59.5,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,144,32,2.8
"RB","TYRONEWHEATLEY",103.8,"105","Tyrone Wheatley","OAK",31,15,5,0,0,0,0,0,159,678,4.26,4,12,120,10,0,104,NA,35,NA,0,0,0,67.8,24,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,140,35,2.39999999999999
"TE","BOOWILLIAMS",73.6,"57","Boo Williams","NOR",24,16,6,0,0,0,0,0,0,0,NA,0,41,436,10.63,5,74,9,4,57,0,0,0,0,0,43.6,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,199,4,1.79999999999998
"TE","ALGECRUMPLER",73.2,"59","Alge Crumpler*","ATL",26,16,16,0,0,0,0,0,0,0,NA,0,44,552,12.55,3,73,8,5,59,0,0,0,0,0,55.2,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,200,5,1.39999999999999
"TE","ITULAMILI",73.2,"58","Itula Mili","SEA",30,16,12,0,0,0,0,0,0,0,NA,0,46,492,10.7,4,73,8,6,58,0,0,0,0,0,49.2,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,200,5,1.39999999999999
"WR","RODGARDNER",99.84,"111","Rod Gardner","WAS",26,16,16,2,3,46,2,0,0,0,NA,0,59,600,10.17,5,100,NA,34,NA,1.84,8,0,0,0,60,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,151,34,1.14
"WR","BOBBYENGRAM",99.7,"112","Bobby Engram","SEA",30,16,7,0,0,0,0,0,0,0,NA,0,52,637,12.25,6,100,NA,35,NA,0,0,0,0,0,63.7,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,152,35,1
"WR","DEIONBRANCH",99.4,"114","Deion Branch","NWE",24,15,12,0,0,0,0,0,1,11,11,0,57,803,14.09,3,99,NA,36,NA,0,0,0,1.1,0,80.3,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,153,36,0.700000000000003
"TE","MARCUSPOLLARD",72.1,"63","Marcus Pollard","IND",31,14,13,0,0,0,0,0,0,0,NA,0,40,541,13.53,3,72,7,7,63,0,0,0,0,0,54.1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,203,7,0.299999999999983
"WR","JERRYRICE",98.9,"115","Jerry Rice","OAK",41,16,15,0,1,0,0,0,0,0,NA,0,63,869,13.79,2,99,NA,37,NA,0,0,0,0,0,86.9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,155,37,0.200000000000003
"QB","JAKEDELHOMME",182.66,"81","Jake Delhomme","CAR",28,16,15,266,449,3219,19,16,42,39,0.93,1,0,0,NA,0,183,NA,15,NA,128.76,76,-32,3.9,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,39,15,0
"RB","MARCELSHIPP",101.4,"110","Marcel Shipp","ARI",25,16,11,0,0,0,0,0,228,830,3.64,0,30,184,6.13,0,101,NA,36,NA,0,0,0,83,0,18.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,146,36,0
"WR","IKEHILLIARD",98.7,"116","Ike Hilliard","NYG",27,13,12,0,0,0,0,0,2,19,9.5,0,60,608,10.13,6,99,NA,38,NA,0,0,0,1.9,0,60.8,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,156,38,0
"TE","RANDYMCMICHAEL",71.8,"64","Randy McMichael","MIA",24,16,16,0,0,0,0,0,0,0,NA,0,49,598,12.2,2,72,7,8,64,0,0,0,0,0,59.8,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,205,8,0
"K","JEFFWILKINS",176,NA,NA,"STL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,8,4,3,46,0,81,32,20,-3,46,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,46,1,0
"Def","STLOUISRAMS",205.3472,"3.","St. Louis Rams",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,268,5052,3072,1980,328,24,23,42,1,4,5,20.5,46,48,8,42,2,30,29.3472,2003,29,2,0
"WR","BOBBYSHAW",97.2,"117","Bobby Shaw","BUF",28,16,7,0,0,0,0,0,0,0,NA,0,56,732,13.07,4,97,NA,39,NA,0,0,0,0,0,73.2,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,158,39,-1.5
"TE","FREDDIEJONES",69.7,"69","Freddie Jones","ARI",29,16,16,0,0,0,0,0,0,0,NA,0,55,517,9.4,3,70,5,9,69,0,0,0,0,0,51.7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,209,9,-2.10000000000001
"RB","THOMASJONES",98.7,"113","Thomas Jones","TAM",25,16,3,0,0,0,0,0,137,627,4.58,3,24,180,7.5,0,99,NA,37,NA,0,0,0,62.7,18,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,156,37,-2.7
"Def","BALTIMORERAVENS",201.99456,"2.","Baltimore Ravens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,278,4130,2662,1468,281,23,14,43,0,3,6,17.5625,28,46,6,43,0,36,42.99456,2003,30,3,-3.35263999999998
"WR","MARTYBOOKER",94.8,"118","Marty Booker","CHI",27,13,13,0,0,0,0,0,3,-7,-2.33,0,52,715,13.75,4,95,NA,40,NA,0,0,0,-0.7,0,71.5,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,159,40,-3.90000000000001
"K","MIKEVANDERJAGT",171,NA,NA,"IND",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,12,1,0,46,0,72,48,5,0,46,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,50,2,-5
"WR","DENNISNORTHCUTT",93.2,"119","Dennis Northcutt","CLE",26,15,6,0,1,0,0,0,12,83,6.92,0,62,729,11.76,2,93,NA,41,NA,0,0,0,8.3,0,72.9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,160,41,-5.5
"TE","JIMKLEINSASSER",65.6,"73","Jim Kleinsasser","MIN",26,16,16,0,0,0,0,0,2,15,7.5,0,46,401,8.72,4,66,1,10,73,0,0,0,1.5,0,40.1,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,225,10,-6.20000000000002
"TE","JEREMYSHOCKEY",65.5,"74","Jeremy Shockey*","NYG",23,9,9,0,0,0,0,0,0,0,NA,0,48,535,11.15,2,66,1,11,74,0,0,0,0,0,53.5,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,226,11,-6.30000000000001
"QB","TOMMYMADDOX",175.76,"82","Tommy Maddox","PIT",32,16,16,298,519,3414,18,17,13,12,0.92,0,0,0,NA,0,176,NA,16,NA,136.56,72,-34,1.2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,47,16,-6.90000000000001
"TE","DANIELGRAHAM",64.9,"76","Daniel Graham","NWE",25,14,9,0,0,0,0,0,0,0,NA,0,38,409,10.76,4,65,NA,12,76,0,0,0,0,0,40.9,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,227,12,-6.90000000000001
"WR","ANDREDAVIS",90.4,"121","Andre' Davis","CLE",24,16,8,0,0,0,0,0,5,28,5.6,0,40,576,14.4,5,90,NA,42,NA,0,0,0,2.8,0,57.6,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,162,42,-8.3
"RB","ANTOWAINSMITH",91.4,"120","Antowain Smith","NWE",31,13,6,0,0,0,0,0,182,642,3.53,3,14,92,6.57,0,91,NA,38,NA,0,0,0,64.2,18,9.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,161,38,-10
"QB","JAKEPLUMMER",171.78,"83","Jake Plummer","DEN",29,11,11,189,302,2182,15,7,37,205,5.54,3,0,0,NA,0,172,NA,17,NA,87.28,60,-14,20.5,18,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,49,17,-10.88
"WR","TRAVISTAYLOR",87.4,"123","Travis Taylor","BAL",24,16,16,0,0,0,0,0,11,62,5.64,0,39,632,16.21,3,87,NA,43,NA,0,0,0,6.2,0,63.2,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,166,43,-11.3
"Def","MIAMIDOLPHINS",193.31584,"6.","Miami Dolphins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,255,4784,3328,1456,261,22,15,45,1,0,4,16.3125,30,44,0,45,2,24,48.31584,2003,33,4,-12.03136
"TE","ANTHONYBECHT",59.6,"172","Anthony Becht","NYJ",26,16,16,0,0,0,0,0,0,0,NA,0,40,356,8.9,4,62,NA,13,NA,0,0,0,0,0,35.6,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,234,13,-12.2
"WR","DAVIDGIVENS",85,"125","David Givens","NWE",23,13,5,0,1,0,0,1,0,0,NA,0,34,510,15,6,85,NA,44,NA,0,0,-2,0,0,51,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,168,44,-13.7
"WR","ERICMOULDS",84,"126","Eric Moulds","BUF",30,13,13,0,0,0,0,0,0,0,NA,0,64,780,12.19,1,84,NA,45,NA,0,0,0,0,0,78,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,169,45,-14.7
"RB","AMOSZEREOUE",86.3,"124","Amos Zereoue","PIT",27,16,6,0,0,0,0,0,132,433,3.28,2,40,310,7.75,0,86,NA,39,NA,0,0,0,43.3,12,31,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,167,39,-15.1
"WR","KELLYCAMPBELL",83.3,"127","Kelly Campbell","MIN",23,15,6,0,0,0,0,0,10,71,7.1,0,25,522,20.88,4,83,NA,46,NA,0,0,0,7.1,0,52.2,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,173,46,-15.4
"TE","ERRONKINNEY",56.1,"180","Erron Kinney","TEN",26,16,16,0,0,0,0,0,0,0,NA,0,41,381,9.29,3,56,NA,14,NA,0,0,0,0,0,38.1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,242,14,-15.7
"TE","MIKHAELRICKS",55.4,"182","Mikhael Ricks","DET",29,16,6,0,0,0,0,0,0,0,NA,0,37,434,11.73,2,55,NA,15,NA,0,0,0,0,0,43.4,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,243,15,-16.4
"TE","DESMONDCLARK",55.3,"183","Desmond Clark","CHI",26,15,15,0,0,0,0,0,0,0,NA,0,44,433,9.84,2,55,NA,16,NA,0,0,0,0,0,43.3,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,244,16,-16.5
"WR","JEROMEPATHON",81.8,"130","Jerome Pathon","NOR",28,16,12,0,0,0,0,0,0,0,NA,0,44,578,13.14,4,82,NA,47,NA,0,0,0,0,0,57.8,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,177,47,-16.9
"WR","JOEYGALLOWAY",81.4,"132","Joey Galloway","DAL",32,15,13,0,0,0,0,0,4,22,5.5,0,34,672,19.76,2,81,NA,48,NA,0,0,0,2.2,0,67.2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,178,48,-17.3
"WR","MARCUSROBINSON",81.1,"133","Marcus Robinson","BAL",28,15,5,0,0,0,0,0,0,0,NA,0,31,451,14.55,6,81,NA,49,NA,0,0,0,0,0,45.1,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,179,49,-17.6
"TE","BILLYMILLER",53.5,"187","Billy Miller","HOU",26,16,6,0,0,0,0,0,0,0,NA,0,40,355,8.88,3,54,NA,17,NA,0,0,0,0,0,35.5,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,249,17,-18.3
"RB","ROCKCARTWRIGHT",82.7,"128","Rock Cartwright","WAS",24,15,3,0,0,0,0,0,107,411,3.84,4,18,176,9.78,0,83,NA,40,NA,0,0,0,41.1,24,17.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,175,40,-18.7
"WR","DONALDDRIVER",79.2,"134","Donald Driver","GNB",28,15,15,0,0,0,0,0,5,51,10.2,0,52,621,11.94,2,79,NA,50,NA,0,0,0,5.1,0,62.1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,181,50,-19.5
"WR","ASHLEYLELIE",79.1,"135","Ashley Lelie","DEN",23,16,10,0,0,0,0,0,8,43,5.38,0,37,628,16.97,2,79,NA,51,NA,0,0,0,4.3,0,62.8,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,182,51,-19.6
"WR","KEYSHAWNJOHNSON",78,"139","Keyshawn Johnson","TAM",31,10,10,0,0,0,0,0,0,0,NA,0,45,600,13.33,3,78,NA,52,NA,0,0,0,0,0,60,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,185,52,-20.7
"TE","ANTONIOGATES",50.9,"195","Antonio Gates","SDG",23,15,11,0,0,0,0,0,0,0,NA,0,24,389,16.21,2,51,NA,19,NA,0,0,0,0,0,38.9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,258,18,-20.9
