"team","pos","name","points","overall_rank","name_info","age","games","games_start","pass_comp","pass_att","pass_yds","pass_td","pass_int","rush_att","rush_yds","rush_yds_att","rush_td","receptions","rec_yds","yds_rec","rec_td","fant_points","vbd","pos_rank","ovrank","passYdsPts","passTdsPts","passIntPts","rushYdsPts","rushTdsPts","recYdsPts","recTdsPts","fg30","fg40","fg50","fgMissed","pat","patMissed","fg30Pts","fg40Pts","fg50Pts","fgMissedPts","patPts","patMissedPts","year","overallRank","positionRank","vor"
"MIN","RB","HERSCHELWALKER",162.9,30,"Herschel Walker",29,15,15,0,0,0,0,0,198,825,4.17,10,33,204,6.18,0,163,42,8,30,0,0,0,82.5,60,20.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,24,8,71.3
"HOU","TE","ERNESTGIVINS",132.6,12,"Ernest Givins",27,16,16,0,0,0,0,0,4,30,7.5,0,70,996,14.23,5,133,80,1,12,0,0,0,3,0,99.6,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,52,1,71.2
"HOU","WR","HAYWOODJEFFIRES",160.1,21,"Haywood Jeffires*+",27,16,16,0,0,0,0,0,0,0,NA,0,100,1181,11.81,7,160,57,8,21,0,0,0,0,0,118.1,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,26,8,69.4
"KAN","RB","CHRISTIANOKOYE",160.5,33,"Christian Okoye*",30,14,12,0,0,0,0,0,225,1031,4.58,9,3,34,11.33,0,161,40,9,33,0,0,0,103.1,54,3.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,25,9,68.9
"CLE","RB","KEVINMACK",158.1,36,"Kevin Mack",29,14,11,0,0,0,0,0,197,726,3.69,8,40,255,6.38,2,158,37,10,36,0,0,0,72.6,48,25.5,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,29,10,66.5
"BUF","WR","JAMESLOFTON",155.2,22,"James Lofton*",35,15,15,0,0,0,0,0,0,0,NA,0,57,1072,18.81,8,155,52,9,22,0,0,0,0,0,107.2,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,31,9,64.5
"SFO","WR","JOHNTAYLOR",155.1,23,"John Taylor",29,16,16,0,0,0,0,0,0,0,NA,0,64,1011,15.8,9,155,52,10,23,0,0,0,0,0,101.1,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,32,10,64.4
"WAS","WR","ARTMONK",154.8,24,"Art Monk",34,16,16,0,0,0,0,0,9,19,2.11,0,71,1049,14.77,8,155,52,11,24,0,0,0,1.9,0,104.9,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,33,11,64.1
"HOU","RB","ALLENPINKETT",154.8,39,"Allen Pinkett",27,16,16,0,0,0,0,0,171,720,4.21,9,29,228,7.86,1,155,34,11,39,0,0,0,72,54,22.8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,33,11,63.2
"SEA","RB","JOHNWILLIAMS",154,40,"John Williams*",27,16,16,0,0,0,0,0,188,741,3.94,4,61,499,8.18,1,154,33,12,40,0,0,0,74.1,24,49.9,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,35,12,62.4
"CLE","QB","BERNIEKOSAR",200.98,28,"Bernie Kosar",28,16,16,307,494,3487,18,9,26,74,2.85,0,1,1,1,0,201,44,8,28,139.48,72,-18,7.4,0,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,12,8,60.92
"CHI","QB","JIMHARBAUGH",198.64,31,"Jim Harbaugh",28,16,16,275,478,3121,15,16,70,338,4.83,2,0,0,NA,0,199,42,9,31,124.84,60,-32,33.8,12,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,14,9,58.58
"NYJ","RB","BRADBAXTER",145,44,"Brad Baxter",24,16,14,0,0,0,0,0,184,666,3.62,11,12,124,10.33,0,145,24,13,44,0,0,0,66.6,66,12.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,38,13,53.4
"NOR","WR","FLOYDTURNER",140.7,34,"Floyd Turner",25,16,4,0,0,0,0,0,0,0,NA,0,64,927,14.48,8,141,38,12,34,0,0,0,0,0,92.7,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,41,12,50
"SDG","RB","RODBERNSTINE",141.44,47,"Rod Bernstine",26,13,8,1,1,11,1,0,159,766,4.82,8,11,124,11.27,0,141,21,14,47,0.44,4,0,76.6,48,12.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,40,14,49.84
"MIA","WR","MARKDUPER",138.5,37,"Mark Duper",32,16,16,0,0,0,0,0,0,0,NA,0,70,1085,15.5,5,139,36,13,37,0,0,0,0,0,108.5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,43,13,47.8
"CLE","RB","LEROYHOARD",138.1,52,"Leroy Hoard",23,16,9,0,0,0,0,0,37,154,4.16,2,48,567,11.81,9,138,17,15,52,0,0,0,15.4,12,56.7,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,45,15,46.5
"HOU","WR","DREWHILL",135,41,"Drew Hill",35,16,16,0,0,0,0,0,1,1,1,0,90,1109,12.32,4,135,32,14,41,0,0,0,0.1,0,110.9,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,50,14,44.3
"DEN","RB","GASTONGREEN",135.5,54,"Gaston Green*",25,13,12,0,0,0,0,0,261,1037,3.97,4,13,78,6,0,136,15,16,54,0,0,0,103.7,24,7.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,49,16,43.9
"SDG","RB","MARIONBUTTS",134.5,55,"Marion Butts*",25,16,8,0,0,0,0,0,193,834,4.32,6,10,91,9.1,1,135,14,17,55,0,0,0,83.4,36,9.1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,51,17,42.9
"CHI","WR","WENDELLDAVIS",130.5,42,"Wendell Davis",25,16,16,0,0,0,0,0,0,0,NA,0,61,945,15.49,6,131,28,15,42,0,0,0,0,0,94.5,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,54,15,39.8
"NYJ","WR","ROBMOORE",128.7,43,"Rob Moore",23,16,16,0,0,0,0,0,0,0,NA,0,70,987,14.1,5,129,26,16,43,0,0,0,0,0,98.7,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,55,16,38
"NWE","TE","MARVCOOK",98.8,26,"Marv Cook*+",25,16,16,0,0,0,0,0,0,0,NA,0,82,808,9.85,3,99,46,2,26,0,0,0,0,0,80.8,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,102,2,37.4
"TAM","RB","REGGIECOBB",128.3,60,"Reggie Cobb",23,16,11,0,0,0,0,0,196,752,3.84,7,15,111,7.4,0,128,7,18,60,0,0,0,75.2,42,11.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,56,18,36.7
"NWE","RB","LEONARDRUSSELL",128,61,"Leonard Russell",22,16,15,0,0,0,0,0,266,959,3.61,4,18,81,4.5,0,128,7,19,61,0,0,0,95.9,24,8.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,57,19,36.4
"MIN","WR","CRISCARTER",126.2,45,"Cris Carter",26,16,16,0,0,0,0,0,0,0,NA,0,72,962,13.36,5,126,23,17,45,0,0,0,0,0,96.2,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,61,17,35.5
"GNB","RB","VINCEWORKMAN",126.8,62,"Vince Workman",23,16,0,0,0,0,0,0,71,237,3.34,7,46,371,8.07,4,127,6,20,62,0,0,0,23.7,42,37.1,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,59,20,35.2
"RAI","TE","ETHANHORTON",95,29,"Ethan Horton*",29,16,16,0,0,0,0,0,0,0,NA,0,53,650,12.26,5,95,42,3,29,0,0,0,0,0,65,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,117,3,33.6
"PHO","RB","JOHNNYJOHNSON",125.1,65,"Johnny Johnson",23,15,13,0,0,0,0,0,196,666,3.4,4,29,225,7.76,2,125,4,21,65,0,0,0,66.6,24,22.5,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,62,21,33.5
"PIT","TE","ERICGREEN",94.2,32,"Eric Green",24,11,11,0,0,0,0,0,0,0,NA,0,41,582,14.2,6,94,41,4,32,0,0,0,0,0,58.2,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,118,4,32.8
"RAM","WR","HENRYELLARD",123.2,48,"Henry Ellard",30,16,16,0,0,0,0,0,0,0,NA,0,64,1052,16.44,3,123,20,18,48,0,0,0,0,0,105.2,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,63,18,32.5
"PHO","WR","ERNIEJONES",122.1,49,"Ernie Jones",27,16,16,0,0,0,0,0,5,24,4.8,0,61,957,15.69,4,122,19,19,49,0,0,0,2.4,0,95.7,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,66,19,31.4
"MIA","RB","MARKHIGGS",122.5,70,"Mark Higgs",25,14,10,0,0,0,0,0,231,905,3.92,4,11,80,7.27,0,123,2,22,70,0,0,0,90.5,24,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,65,22,30.9
"SDG","RB","RONNIEHARMON",121.9,74,"Ronnie Harmon",27,16,0,0,0,0,0,0,89,544,6.11,1,59,555,9.41,1,122,1,23,74,0,0,0,54.4,6,55.5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,67,23,30.3
"GNB","WR","STERLINGSHARPE",120.5,50,"Sterling Sharpe",26,16,16,0,0,0,0,0,4,4,1,0,69,961,13.93,4,121,18,21,50,0,0,0,0.4,0,96.1,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,70,20,29.8
"NWE","WR","IRVINGFRYAR",120.5,51,"Irving Fryar",29,16,15,0,1,0,0,0,2,11,5.5,0,68,1014,14.91,3,121,18,20,51,0,0,0,1.1,0,101.4,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,71,21,29.8
"NYJ","RB","BLAIRTHOMAS",120.94,76,"Blair Thomas",24,16,12,1,1,16,1,0,189,728,3.85,3,30,195,6.5,1,121,NA,24,76,0.64,4,0,72.8,18,19.5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,69,24,29.34
"DAL","TE","JAYNOVACEK",90.4,35,"Jay Novacek*",29,16,12,0,0,0,0,0,0,0,NA,0,59,664,11.25,4,90,37,5,35,0,0,0,0,0,66.4,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,126,5,29
"PHI","WR","FREDBARNETT",118.8,53,"Fred Barnett",25,15,15,0,0,0,0,0,1,0,0,0,62,948,15.29,4,119,16,22,53,0,0,0,0,0,94.8,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,73,22,28.1
"PHI","TE","KEITHJACKSON",86.9,38,"Keith Jackson",26,16,16,0,0,0,0,0,0,0,NA,0,48,569,11.85,5,87,34,6,38,0,0,0,0,0,56.9,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,129,6,25.5
"PIT","RB","MERRILHOGE",116.9,89,"Merril Hoge",26,16,16,0,0,0,0,0,165,610,3.7,2,49,379,7.73,1,117,NA,25,NA,0,0,0,61,12,37.9,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,74,25,25.3
"PHI","RB","KEITHBYARS",116.7,90,"Keith Byars",28,16,16,0,2,0,0,1,94,383,4.07,1,62,564,9.1,3,117,NA,26,NA,0,0,-2,38.3,6,56.4,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,75,26,25.1
"CIN","RB","JAMESBROOKS",115.9,91,"James Brooks",33,15,12,0,0,0,0,0,152,571,3.76,2,40,348,8.7,2,116,NA,27,NA,0,0,0,57.1,12,34.8,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,77,27,24.3
"SEA","WR","BRIANBLADES",114,56,"Brian Blades",26,16,16,0,0,0,0,0,2,17,8.5,0,70,1003,14.33,2,114,11,23,56,0,0,0,1.7,0,100.3,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,78,23,23.3
"IND","WR","BILLBROOKS",112.8,57,"Bill Brooks",27,16,16,0,0,0,0,0,0,0,NA,0,72,888,12.33,4,113,10,24,57,0,0,0,0,0,88.8,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,80,24,22.1
"CHI","RB","BRADMUSTER",111.9,92,"Brad Muster",26,11,11,0,0,0,0,0,90,412,4.58,6,35,287,8.2,1,112,NA,28,NA,0,0,0,41.2,36,28.7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,81,28,20.3
"NYJ","QB","KENOBRIEN",158.7,69,"Ken O'Brien*",31,16,16,287,489,3300,10,11,23,60,2.61,0,1,27,27,0,159,2,10,69,132,40,-22,6,0,2.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,27,10,18.64
"WAS","RB","RICKYERVINS",110.1,93,"Ricky Ervins",23,15,0,0,0,0,0,0,145,680,4.69,3,16,181,11.31,1,110,NA,29,NA,0,0,0,68,18,18.1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,82,29,18.5
"MIN","QB","RICHGANNON",158.24,73,"Rich Gannon",26,15,11,211,354,2166,12,6,43,236,5.49,2,1,0,0,0,158,1,11,73,86.64,48,-12,23.6,12,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,28,11,18.18
"CLE","WR","WEBSTERSLAUGHTER",108.6,63,"Webster Slaughter",27,16,16,0,0,0,0,0,0,0,NA,0,64,906,14.16,3,109,6,25,63,0,0,0,0,0,90.6,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,85,25,17.9
"KAN","QB","STEVEDEBERG",157.1,78,"Steve DeBerg",37,16,15,256,434,2965,17,14,21,-15,-0.71,0,0,0,NA,0,157,NA,12,78,118.6,68,-28,-1.5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,30,12,17.04
"TAM","WR","LAWRENCEDAWSEY",106.7,66,"Lawrence Dawsey",24,16,10,0,0,0,0,0,1,9,9,1,55,818,14.87,3,107,4,26,66,0,0,0,0.9,6,81.8,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,86,26,16
"IND","WR","JESSIEHESTER",105.3,68,"Jessie Hester",28,16,16,0,0,0,0,0,0,0,NA,0,60,753,12.55,5,105,2,27,68,0,0,0,0,0,75.3,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,88,27,14.6
"MIN","TE","STEVEJORDAN",75.8,46,"Steve Jordan*",30,16,16,0,0,0,0,0,0,0,NA,0,57,638,11.19,2,76,23,7,46,0,0,0,0,0,63.8,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,152,7,14.4
"NOR","WR","ERICMARTIN",104.3,71,"Eric Martin",30,16,13,0,0,0,0,0,0,0,NA,0,66,803,12.17,4,104,1,28,71,0,0,0,0,0,80.3,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,92,28,13.6
"CIN","WR","TIMMCGEE",104.2,72,"Tim McGee",27,16,16,0,0,0,0,0,0,0,NA,0,51,802,15.73,4,104,1,29,72,0,0,0,0,0,80.2,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,93,29,13.5
"BUF","RB","KENNETHDAVIS",104.2,96,"Kenneth Davis",29,16,1,0,0,0,0,0,129,624,4.84,4,20,118,5.9,1,104,NA,30,NA,0,0,0,62.4,24,11.8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,93,30,12.6
"MIN","WR","ANTHONYCARTER",103,75,"Anthony Carter",31,15,15,0,0,0,0,0,13,117,9,1,51,553,10.84,5,103,NA,30,75,0,0,0,11.7,6,55.3,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,95,30,12.3
"DET","WR","WILLIEGREEN",101.2,100,"Willie Green",25,16,15,0,0,0,0,0,0,0,NA,0,39,592,15.18,7,101,NA,31,NA,0,0,0,0,0,59.2,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,97,31,10.5
"NYG","WR","MARKINGRAM",100.4,101,"Mark Ingram",26,16,13,0,1,0,0,0,0,0,NA,0,51,824,16.16,3,100,NA,32,NA,0,0,0,0,0,82.4,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,100,32,9.7
"NOR","RB","GILLFENERTY",101.2,99,"Gill Fenerty",28,16,12,0,0,0,0,0,139,477,3.43,3,26,235,9.04,2,101,NA,31,NA,0,0,0,47.7,18,23.5,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,97,31,9.60000000000001
"DET","WR","ROBERTCLARK",100,102,"Robert Clark",26,14,14,0,0,0,0,0,0,0,NA,0,47,640,13.62,6,100,NA,33,NA,0,0,0,0,0,64,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,101,33,9.3
"WAS","WR","RICKYSANDERS",98.7,105,"Ricky Sanders",31,16,7,0,0,0,0,0,7,47,6.71,1,45,580,12.89,5,99,NA,34,NA,0,0,0,4.7,6,58,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,104,34,8
"CIN","RB","HAROLDGREEN",98.7,104,"Harold Green",23,14,10,0,0,0,0,0,158,731,4.63,2,16,136,8.5,0,99,NA,32,NA,0,0,0,73.1,12,13.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,103,32,7.10000000000002
"IND","RB","ERICDICKERSON",98.5,103,"Eric Dickerson",31,10,9,0,0,0,0,0,167,536,3.21,2,41,269,6.56,1,99,NA,33,NA,0,0,0,53.6,12,26.9,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,105,33,6.90000000000001
"SFO","RB","KEITHHENDERSON",98.4,107,"Keith Henderson",25,14,1,0,0,0,0,0,137,561,4.09,2,30,303,10.1,0,98,NA,34,NA,0,0,0,56.1,12,30.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,106,34,6.80000000000001
"NYJ","WR","ALTOON",97.38,108,"Al Toon",28,15,15,1,1,27,0,0,0,0,NA,0,74,963,13.01,0,97,NA,35,NA,1.08,0,0,0,0,96.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,109,35,6.68000000000001
"RAM","QB","JIMEVERETT",145.92,79,"Jim Everett",28,16,16,277,490,3438,11,20,27,44,1.63,0,0,0,NA,0,146,NA,13,NA,137.52,44,-40,4.4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,37,13,5.86000000000001
"CIN","WR","EDDIEBROWN",95.5,109,"Eddie Brown",29,13,12,0,0,0,0,0,1,8,8,0,59,827,14.02,2,96,NA,36,NA,0,0,0,0.8,0,82.7,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,115,36,4.8
"PIT","WR","DWIGHTSTONE",95.1,111,"Dwight Stone",27,16,8,0,0,0,0,0,1,2,2,0,32,649,20.28,5,95,NA,37,NA,0,0,0,0.2,0,64.9,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,116,37,4.40000000000001
"KAN","RB","BARRYWORD",93.7,112,"Barry Word",28,16,3,0,0,0,0,0,160,684,4.28,4,2,13,6.5,0,94,NA,35,NA,0,0,0,68.4,24,1.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,119,35,2.10000000000001
"CIN","QB","BOOMERESIASON",141.92,80,"Boomer Esiason",30,14,14,233,413,2883,13,16,24,66,2.75,0,0,0,NA,0,142,NA,14,NA,115.32,52,-32,6.6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,39,14,1.86000000000001
"DAL","QB","TROYAIKMAN",140.06,81,"Troy Aikman*",25,12,12,237,363,2754,11,10,16,5,0.31,1,1,-6,-6,0,140,NA,15,NA,110.16,44,-20,0.5,6,-0.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,42,15,0
"HOU","RB","LORENZOWHITE",91.6,114,"Lorenzo White",25,13,0,0,0,0,0,0,110,465,4.23,4,27,211,7.81,0,92,NA,36,NA,0,0,0,46.5,24,21.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,123,36,0
