"team","pos","name","points","overall_rank","name_info","age","games","games_start","pass_comp","pass_att","pass_yds","pass_td","pass_int","rush_att","rush_yds","rush_yds_att","rush_td","receptions","rec_yds","yds_rec","rec_td","fant_points","vbd","pos_rank","ovrank","passYdsPts","passTdsPts","passIntPts","rushYdsPts","rushTdsPts","recYdsPts","recTdsPts","fg30","fg40","fg50","fgMissed","pat","patMissed","fg30Pts","fg40Pts","fg50Pts","fgMissedPts","patPts","patMissedPts","year","overallRank","positionRank","vor"
"WAS","QB","BRADJOHNSON",245.3,27,"Brad Johnson*",31,16,16,316,519,4005,24,13,26,31,1.19,2,0,0,NA,0,247,53,5,27,160.2,96,-26,3.1,12,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,9,5,70.22
"DET","WR","GERMANECROWELL",179.6,24,"Germane Crowell",23,16,15,0,0,0,0,0,5,38,7.6,0,81,1338,16.52,7,182,61,8,24,0,0,0,3.8,0,133.8,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,34,8,69.66
"BAL","RB","ERRICTRHETT",144.1,61,"Errict Rhett",29,16,10,0,0,0,0,0,236,852,3.61,5,24,169,7.04,2,144,14,20,61,0,0,0,85.2,30,16.9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,62,20,67.1
"WAS","WR","MICHAELWESTBROOK",176.6,25,"Michael Westbrook",27,16,16,0,0,0,0,0,7,35,5,0,65,1191,18.32,9,179,58,9,25,0,0,0,3.5,0,119.1,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,36,9,66.66
"CAR","WR","MUHSINMUHAMMAD",173.3,28,"Muhsin Muhammad*",26,15,15,0,0,0,0,0,0,0,NA,0,96,1253,13.05,8,173,52,10,28,0,0,0,0,0,125.3,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,39,10,63.36
"OAK","WR","TIMBROWN",170.8,30,"Tim Brown*",33,16,16,0,0,0,0,0,1,4,4,0,90,1344,14.93,6,171,50,11,30,0,0,0,0.4,0,134.4,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,41,11,60.86
"NYJ","WR","KEYSHAWNJOHNSON",165.6,34,"Keyshawn Johnson*",27,16,16,0,1,0,0,0,5,6,1.2,0,89,1170,13.15,8,166,45,12,34,0,0,0,0.6,0,117,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,44,12,55.66
"TAM","RB","WARRICKDUNN",132.5,70,"Warrick Dunn",24,15,15,0,0,0,0,0,195,616,3.16,0,64,589,9.2,2,133,2,22,70,0,0,0,61.6,0,58.9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,77,21,55.5
"MIN","RB","LEROYHOARD",132.1,69,"Leroy Hoard",31,15,3,0,0,0,0,0,138,555,4.02,10,17,166,9.76,0,134,4,21,69,0,0,0,55.5,60,16.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,78,22,55.1
"MIN","RB","ROBERTSMITH",130.1,78,"Robert Smith",27,13,12,0,0,0,0,0,221,1015,4.59,2,24,166,6.92,0,130,NA,24,78,0,0,0,101.5,12,16.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,80,23,53.1
"DAL","WR","ROCKETISMAIL",162.7,36,"Rocket Ismail",30,16,14,0,0,0,0,0,13,110,8.46,1,80,1097,13.71,6,163,42,13,36,0,0,0,11,6,109.7,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,46,13,52.76
"BUF","RB","JONATHANLINTON",128.3,74,"Jonathan Linton",25,16,2,0,0,0,0,0,205,695,3.39,5,29,228,7.86,1,130,NA,23,74,0,0,0,69.5,30,22.8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,81,24,51.3
"CAR","RB","TIMBIAKABUTUKA",126.7,90,"Tim Biakabutuka",25,11,11,0,0,0,0,0,138,718,5.2,6,23,189,8.22,0,127,NA,25,NA,0,0,0,71.8,36,18.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,83,25,49.7
"BUF","QB","DOUGFLUTIE",224.44,40,"Doug Flutie",37,15,15,264,478,3171,19,16,88,476,5.41,1,0,0,NA,0,224,30,6,40,126.84,76,-32,47.6,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,12,6,49.36
"WAS","WR","ALBERTCONNELL",156,38,"Albert Connell",25,15,14,0,0,0,0,0,1,8,8,0,62,1132,18.26,7,156,35,14,38,0,0,0,0.8,0,113.2,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,49,14,46.06
"NYG","WR","AMANITOOMER",154.7,39,"Amani Toomer",25,16,16,0,0,0,0,0,1,4,4,0,79,1183,14.97,6,155,34,15,39,0,0,0,0.4,0,118.3,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,51,15,44.76
"GNB","QB","BRETTFAVRE",219.84,41,"Brett Favre",30,16,16,341,595,4091,22,23,28,142,5.07,0,0,0,NA,0,222,27,7,41,163.64,88,-46,14.2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,14,7,44.76
"NOR","RB","RICKYWILLIAMS",117.6,96,"Ricky Williams",22,12,12,0,1,0,0,0,253,884,3.49,2,28,172,6.14,0,118,NA,26,NA,0,0,0,88.4,12,17.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,95,26,40.6
"JAX","RB","FREDTAYLOR",117.5,95,"Fred Taylor",23,10,9,0,0,0,0,0,159,732,4.6,6,10,83,8.3,0,118,NA,27,NA,0,0,0,73.2,36,8.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,96,27,40.5
"KAN","RB","DONNELLBENNETT",114.8,101,"Donnell Bennett",27,15,1,0,0,0,0,0,161,627,3.89,8,10,41,4.1,0,115,NA,28,NA,0,0,0,62.7,48,4.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,102,28,37.8
"BAL","WR","QADRYISMAIL",146.9,43,"Qadry Ismail",29,16,16,0,0,0,0,0,1,4,4,0,68,1105,16.25,6,147,26,16,43,0,0,0,0.4,0,110.5,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,58,16,36.96
"CLE","WR","KEVINJOHNSON",146,45,"Kevin Johnson",23,16,16,0,1,0,0,0,1,-6,-6,0,66,986,14.94,8,146,25,17,45,0,0,0,-0.6,0,98.6,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,60,17,36.06
"OAK","TE","RICKEYDUDLEY",109.5,31,"Rickey Dudley",27,16,16,0,0,0,0,0,0,0,NA,0,39,555,14.23,9,110,50,3,31,0,0,0,0,0,55.5,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,110,3,35.9
"CIN","WR","DARNAYSCOTT",144.2,47,"Darnay Scott",27,16,16,0,0,0,0,0,0,0,NA,0,68,1022,15.03,7,144,23,18,47,0,0,0,0,0,102.2,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,61,18,34.26
"DEN","WR","EDMCCAFFREY",143.8,48,"Ed McCaffrey",31,15,15,0,0,0,0,0,0,0,NA,0,71,1018,14.34,7,144,23,19,48,0,0,0,0,0,101.8,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,64,19,33.86
"GNB","WR","ANTONIOFREEMAN",143.2,50,"Antonio Freeman",27,16,16,0,0,0,0,0,1,-2,-2,0,74,1074,14.51,6,143,22,20,50,0,0,0,-0.2,0,107.4,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,65,20,33.26
"DET","WR","JOHNNIEMORTON",142.9,52,"Johnnie Morton",28,16,12,0,0,0,0,0,0,0,NA,0,80,1129,14.11,5,143,22,22,52,0,0,0,0,0,112.9,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,66,21,32.96
"SEA","WR","DERRICKMAYES",142.9,53,"Derrick Mayes",25,16,15,0,0,0,0,0,0,0,NA,0,62,829,13.37,10,143,22,21,53,0,0,0,0,0,82.9,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,66,21,32.96
"BUF","WR","ERICMOULDS",141.5,54,"Eric Moulds",26,14,14,0,0,0,0,0,1,1,1,0,65,994,15.29,7,142,20,23,54,0,0,0,0.1,0,99.4,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,68,23,31.56
"SEA","WR","SEANDAWKINS",141.2,55,"Sean Dawkins",28,16,13,0,0,0,0,0,0,0,NA,0,58,992,17.1,7,141,20,24,55,0,0,0,0,0,99.2,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,69,24,31.26
"OAK","RB","NAPOLEONKAUFMAN",107.5,110,"Napoleon Kaufman",26,16,5,0,0,0,0,0,138,714,5.17,2,18,181,10.06,1,108,NA,29,NA,0,0,0,71.4,12,18.1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,116,29,30.5
"NWE","WR","TERRYGLENN",138.7,57,"Terry Glenn*",25,14,13,0,0,0,0,0,0,0,NA,0,69,1147,16.62,4,139,18,25,57,0,0,0,0,0,114.7,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,70,25,28.76
"NWE","QB","DREWBLEDSOE",203.5,65,"Drew Bledsoe",27,16,16,305,539,3985,19,21,42,101,2.4,0,0,0,NA,0,204,9,8,65,159.4,76,-42,10.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,17,8,28.42
"ATL","WR","TERANCEMATHIS",137.6,58,"Terance Mathis",32,16,16,0,0,0,0,0,1,0,0,0,81,1016,12.54,6,138,17,26,58,0,0,0,0,0,101.6,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,71,26,27.66
"TEN","QB","STEVEMCNAIR",200.86,66,"Steve McNair",26,11,11,187,331,2179,12,8,72,337,4.68,8,0,0,NA,0,201,6,9,66,87.16,48,-16,33.7,48,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,21,9,25.78
"GNB","WR","BILLSCHROEDER",135.1,60,"Bill Schroeder",28,16,16,0,0,0,0,0,0,0,NA,0,74,1051,14.2,5,135,14,27,60,0,0,0,0,0,105.1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,73,27,25.16
"SEA","QB","JONKITNA",199.44,68,"Jon Kitna",27,15,15,270,495,3346,23,16,35,56,1.6,0,0,0,NA,0,199,5,10,68,133.84,92,-32,5.6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,23,10,24.36
"BUF","RB","ANTOWAINSMITH",100.6,118,"Antowain Smith",27,14,11,0,0,0,0,0,165,614,3.72,6,2,32,16,0,101,NA,30,NA,0,0,0,61.4,36,3.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,127,30,23.6
"MIA","WR","TONYMARTIN",133.1,63,"Tony Martin",34,16,13,0,0,0,0,0,1,-6,-6,0,67,1037,15.48,5,133,12,28,63,0,0,0,-0.6,0,103.7,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,76,28,23.16
"KAN","QB","ELVISGRBAC",194.56,77,"Elvis Grbac",29,16,16,294,499,3389,22,15,19,10,0.53,0,0,0,NA,0,195,NA,12,77,135.56,88,-30,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,24,11,19.48
"ATL","RB","BOBCHRISTIAN",94.8,125,"Bob Christian",31,16,14,0,0,0,0,0,38,174,4.58,5,40,354,8.85,2,95,NA,31,NA,0,0,0,17.4,30,35.4,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,137,31,17.8
"CIN","QB","JEFFBLAKE",192,72,"Jeff Blake",29,14,12,215,389,2670,16,12,63,332,5.27,2,0,0,NA,0,196,1,11,72,106.8,64,-24,33.2,12,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,27,12,16.92
"DEN","WR","RODSMITH",126,67,"Rod Smith",29,15,15,0,1,0,0,0,0,0,NA,0,79,1020,12.91,4,126,5,29,67,0,0,0,0,0,102,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,84,29,16.06
"MIA","RB","JJJOHNSON",89.8,128,"J.J. Johnson",25,13,4,0,0,0,0,0,164,558,3.4,4,15,100,6.67,0,90,NA,32,NA,0,0,0,55.8,24,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,141,32,12.8
"JAX","QB","MARKBRUNELL",187.2,79,"Mark Brunell*",29,15,15,259,441,3060,14,9,47,208,4.43,1,0,0,NA,0,193,NA,13,NA,122.4,56,-18,20.8,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,29,13,12.12
"ARI","RB","ADRIANMURRELL",88.8,131,"Adrian Murrell",29,16,12,0,0,0,0,0,193,553,2.87,0,49,335,6.84,0,89,NA,33,NA,0,0,0,55.3,0,33.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,143,33,11.8
"CHI","WR","BOBBYENGRAM",119.8,92,"Bobby Engram",26,16,14,0,0,0,0,0,2,11,5.5,0,88,947,10.76,4,120,NA,31,NA,0,0,0,1.1,0,94.7,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,88,30,9.86
"MIN","QB","JEFFGEORGE",184.74,80,"Jeff George",32,12,10,191,329,2816,23,12,16,41,2.56,0,0,0,NA,0,185,NA,14,NA,112.64,92,-24,4.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,31,14,9.66
"DET","TE","DAVIDSLOAN",83.1,46,"David Sloan*",27,16,15,0,0,0,0,0,0,0,NA,0,47,591,12.57,4,83,23,4,46,0,0,0,0,0,59.1,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,150,4,9.5
"NYG","WR","IKEHILLIARD",119.2,93,"Ike Hilliard",23,16,16,0,0,0,0,0,3,16,5.33,0,72,996,13.83,3,119,NA,32,NA,0,0,0,1.6,0,99.6,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,89,31,9.26000000000001
"JAX","WR","KEENANMCCARDELL",119.1,76,"Keenan McCardell",29,16,15,0,0,0,0,0,0,0,NA,0,78,891,11.42,5,121,NA,30,76,0,0,0,0,0,89.1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,90,32,9.16000000000001
"TEN","TE","FRANKWYCHECK",82.54,49,"Frank Wycheck*",28,16,16,1,1,61,1,0,0,0,NA,0,69,641,9.29,2,83,23,5,49,2.44,4,0,0,0,64.1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,151,5,8.94000000000001
"ATL","WR","TIMDWIGHT",117.7,94,"Tim Dwight",24,12,8,0,0,0,0,0,5,28,5.6,1,32,669,20.91,7,118,NA,33,NA,0,0,0,2.8,6,66.9,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,93,33,7.76000000000001
"STL","WR","TORRYHOLT",117.3,99,"Torry Holt",23,16,15,0,0,0,0,0,3,25,8.33,0,52,788,15.15,6,117,NA,34,NA,0,0,0,2.5,0,78.8,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,97,34,7.36000000000001
"NOR","WR","KEITHPOOLE",117,98,"Keith Poole",25,15,15,0,0,0,0,0,1,14,14,0,42,796,18.95,6,117,NA,35,NA,0,0,0,1.4,0,79.6,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,98,35,7.06000000000002
"MIA","WR","ORONDEGADSDEN",116.3,100,"Oronde Gadsden",28,16,7,0,0,0,0,0,0,0,NA,0,48,803,16.73,6,116,NA,36,NA,0,0,0,0,0,80.3,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,100,36,6.36000000000001
"SDG","TE","FREDDIEJONES",79,56,"Freddie Jones",25,16,16,0,0,0,0,0,0,0,NA,0,56,670,11.96,2,79,19,6,56,0,0,0,0,0,67,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,156,6,5.40000000000001
"SFO","WR","JERRYRICE",114.3,102,"Jerry Rice",37,16,16,0,1,0,0,0,2,13,6.5,0,67,830,12.39,5,114,NA,37,NA,0,0,0,1.3,0,83,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,103,37,4.36
"SFO","RB","FREDBEASLEY",79.8,138,"Fred Beasley",25,13,11,0,0,0,0,0,58,276,4.76,4,32,282,8.81,0,80,NA,34,NA,0,0,0,27.6,24,28.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,155,34,2.80000000000001
"DAL","TE","DAVIDLAFLEUR",74.2,59,"David LaFleur",25,16,16,0,0,0,0,0,0,0,NA,0,35,322,9.2,7,74,14,7,59,0,0,0,0,0,32.2,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,169,7,0.600000000000009
"WAS","RB","LARRYCENTERS",77.5,141,"Larry Centers",31,16,12,0,0,0,0,0,13,51,3.92,0,69,544,7.88,3,78,NA,35,NA,0,0,0,5.1,0,54.4,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,161,35,0.5
"DEN","QB","BRIANGRIESE",175.08,81,"Brian Griese",24,14,13,261,452,3032,14,14,46,138,3,2,0,0,NA,0,175,NA,15,NA,121.28,56,-28,13.8,12,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,37,15,0
