"team","pos","name","points","overall_rank","name_info","age","games","games_start","pass_comp","pass_att","pass_yds","pass_td","pass_int","rush_att","rush_yds","rush_yds_att","rush_td","receptions","rec_yds","yds_rec","rec_td","fant_points","vbd","pos_rank","ovrank","passYdsPts","passTdsPts","passIntPts","rushYdsPts","rushTdsPts","recYdsPts","recTdsPts","fg30","fg40","fg50","fgMissed","pat","patMissed","fg30Pts","fg40Pts","fg50Pts","fgMissedPts","patPts","patMissedPts","year","overallRank","positionRank","vor"
"NOR","QB","AARONBROOKS",258.18,39,"Aaron Brooks",26,16,16,283,528,3572,27,15,62,253,4.08,2,0,0,NA,0,266,37,5,39,142.88,108,-30,25.3,12,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,14,6,57.22
"TEN","QB","STEVEMCNAIR",255.48,49,"Steve McNair",29,16,16,301,492,3387,22,15,82,440,5.37,3,0,0,NA,0,257,28,8,49,135.48,88,-30,44,18,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,16,7,54.52
"KAN","QB","TRENTGREEN",254.1,51,"Trent Green",32,16,16,287,470,3690,26,13,31,225,7.26,1,0,0,NA,0,256,26,9,51,147.6,104,-26,22.5,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,17,8,53.14
"CHI","WR","MARTYBOOKER",160.66,35,"Marty Booker*",26,16,16,1,5,44,1,0,0,0,NA,0,97,1189,12.26,6,161,40,13,35,1.76,4,0,0,0,118.9,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,57,12,53.06
"NYJ","WR","LAVERANUESCOLES",160.3,34,"Laveranues Coles",25,16,16,0,0,0,0,0,6,39,6.5,0,89,1264,14.2,5,162,42,12,34,0,0,0,3.9,0,126.4,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,58,13,52.7
"SEA","WR","KORENROBINSON",159.6,36,"Koren Robinson",22,16,16,0,0,0,0,0,8,56,7,0,78,1240,15.9,5,160,39,14,36,0,0,0,5.6,0,124,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,59,14,52
"NWE","QB","TOMBRADY",251.56,53,"Tom Brady",25,16,16,373,601,3764,28,14,42,110,2.62,1,0,0,NA,0,256,26,10,53,150.56,112,-28,11,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,18,9,50.6
"SFO","QB","JEFFGARCIA",251.06,45,"Jeff Garcia*",32,16,16,328,528,3344,21,10,73,353,4.84,3,0,0,NA,0,259,29,7,45,133.76,84,-20,35.3,18,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,19,10,50.1
"STL","WR","TORRYHOLT",156,40,"Torry Holt",26,16,11,0,0,0,0,0,2,18,9,0,91,1302,14.31,4,156,36,15,40,0,0,0,1.8,0,130.2,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,61,15,48.4
"BAL","TE","TODDHEAP",123.4,22,"Todd Heap*",22,16,16,0,1,0,0,0,4,38,9.5,0,68,836,12.29,6,125,63,1,22,0,0,0,3.8,0,83.6,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,94,1,47.9
"IND","RB","EDGERRINJAMES",152.3,75,"Edgerrin James",24,14,14,0,0,0,0,0,277,989,3.57,2,61,354,5.8,1,154,NA,24,75,0,0,0,98.9,12,35.4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,63,24,46.8
"KAN","TE","TONYGONZALEZ",119.3,26,"Tony Gonzalez*",26,16,16,0,0,0,0,0,0,0,NA,0,63,773,12.27,7,119,56,2,26,0,0,0,0,0,77.3,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,104,2,43.8
"STL","WR","ISAACBRUCE",151.3,42,"Isaac Bruce",30,16,16,0,0,0,0,0,3,18,6,0,79,1075,13.61,7,151,31,16,42,0,0,0,1.8,0,107.5,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,64,16,43.7
"WAS","WR","RODGARDNER",148.7,48,"Rod Gardner",25,16,15,0,1,0,0,0,1,1,1,0,71,1006,14.17,8,149,28,17,48,0,0,0,0.1,0,100.6,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,65,17,41.1
"CIN","WR","CHADJOHNSON",146.6,52,"Chad Johnson",24,16,14,0,0,0,0,0,0,0,NA,0,69,1166,16.9,5,147,26,19,52,0,0,0,0,0,116.6,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,67,18,39
"WAS","RB","STEPHENDAVIS",144.2,92,"Stephen Davis",28,12,12,0,0,0,0,0,207,820,3.96,7,23,142,6.17,1,144,NA,25,NA,0,0,0,82,42,14.2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,69,25,38.7
"JAX","WR","JIMMYSMITH",144.9,50,"Jimmy Smith",33,16,16,0,0,0,0,0,1,2,2,0,80,1027,12.84,7,147,27,18,50,0,0,0,0.2,0,102.7,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,68,19,37.3
"CLE","WR","QUINCYMORGAN",139.1,58,"Quincy Morgan",25,16,16,0,0,0,0,0,3,7,2.33,0,56,964,17.21,7,141,21,21,58,0,0,0,0.7,0,96.4,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,71,20,31.5
"TAM","WR","KEYSHAWNJOHNSON",138.8,57,"Keyshawn Johnson",30,16,16,0,0,0,0,0,0,0,NA,0,76,1088,14.32,5,143,23,20,57,0,0,0,0,0,108.8,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,72,21,31.2
"DAL","RB","EMMITTSMITH",136.4,95,"Emmitt Smith",33,16,16,0,0,0,0,0,254,975,3.84,5,16,89,5.56,0,136,NA,26,NA,0,0,0,97.5,30,8.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,77,26,30.9
"CLE","RB","WILLIAMGREEN",136,94,"William Green",23,16,10,0,0,0,0,0,243,887,3.65,6,16,113,7.06,0,136,NA,27,NA,0,0,0,88.7,36,11.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,78,27,30.5
"PIT","RB","AMOSZEREOUE",134.3,96,"Amos Zereoue",26,16,5,0,0,0,0,0,193,762,3.95,4,42,341,8.12,0,134,NA,28,NA,0,0,0,76.2,24,34.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,79,28,28.8
"GNB","QB","BRETTFAVRE",229.62,76,"Brett Favre*",33,16,16,341,551,3658,27,16,25,73,2.92,0,0,0,NA,0,230,NA,12,76,146.32,108,-32,7.3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,21,11,28.66
"PHI","QB","DONOVANMCNABB",229.56,72,"Donovan McNabb*",26,10,10,211,361,2289,17,6,63,460,7.3,6,0,0,NA,0,234,4,11,72,91.56,68,-12,46,36,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,22,12,28.6
"CAR","RB","LAMARSMITH",132.4,97,"Lamar Smith",32,11,11,0,0,0,0,0,209,737,3.53,7,20,167,8.35,0,132,NA,29,NA,0,0,0,73.7,42,16.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,83,29,26.9
"DEN","WR","RODSMITH",133.6,62,"Rod Smith",32,16,16,0,1,0,0,0,6,9,1.5,0,89,1027,11.54,5,134,13,22,62,0,0,0,0.9,0,102.7,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,80,22,26
"NYG","TE","JEREMYSHOCKEY",101.4,38,"Jeremy Shockey*+",22,15,14,0,0,0,0,0,0,0,NA,0,74,894,12.08,2,101,39,3,38,0,0,0,0,0,89.4,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,133,3,25.9
"BAL","WR","TRAVISTAYLOR",133.4,63,"Travis Taylor",23,16,15,0,0,0,0,0,11,105,9.55,0,61,869,14.25,6,133,13,23,63,0,0,0,10.5,0,86.9,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,81,23,25.8
"SDG","WR","CURTISCONWAY",132.5,65,"Curtis Conway",31,13,13,0,0,0,0,0,7,53,7.57,2,57,852,14.95,5,133,12,24,65,0,0,0,5.3,12,85.2,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,82,24,24.9
"TEN","WR","DERRICKMASON",131.2,66,"Derrick Mason",28,14,14,0,0,0,0,0,0,0,NA,0,79,1012,12.81,5,131,11,25,66,0,0,0,0,0,101.2,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,85,25,23.6
"DAL","WR","JOEYGALLOWAY",129.9,68,"Joey Galloway",31,16,16,0,0,0,0,0,4,31,7.75,0,61,908,14.89,6,130,10,26,68,0,0,0,3.1,0,90.8,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,87,26,22.3
"PIT","RB","JEROMEBETTIS",126.3,99,"Jerome Bettis",30,13,11,0,0,0,0,0,187,666,3.56,9,7,57,8.14,0,126,NA,30,NA,0,0,0,66.6,54,5.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,89,30,20.8
"TAM","RB","MICHAELPITTMAN",125.5,100,"Michael Pittman",27,16,15,0,0,0,0,0,204,718,3.52,1,59,477,8.08,0,126,NA,31,NA,0,0,0,71.8,6,47.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,90,31,20
"CHI","RB","ANTHONYTHOMAS",124.4,101,"Anthony Thomas",25,12,12,0,0,0,0,0,214,721,3.37,6,24,163,6.79,0,124,NA,32,NA,0,0,0,72.1,36,16.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,91,32,18.9
"NYJ","QB","CHADPENNINGTON",217.7,79,"Chad Pennington",26,15,12,275,399,3120,22,6,29,49,1.69,2,0,0,NA,0,220,NA,13,NA,124.8,88,-12,4.9,12,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,28,13,16.74
"PHI","WR","JAMESTHRASH",124.1,73,"James Thrash",27,16,16,0,0,0,0,0,18,126,7,2,52,635,12.21,6,124,4,28,73,0,0,0,12.6,12,63.5,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,92,27,16.5
"GNB","TE","BUBBAFRANKS",91.44,47,"Bubba Franks*",24,16,15,1,1,31,1,0,0,0,NA,0,54,442,8.19,7,91,29,4,47,1.24,4,0,0,0,44.2,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,144,4,15.94
"OAK","WR","JERRYPORTER",123.4,70,"Jerry Porter",24,16,14,0,0,0,0,0,4,6,1.5,0,51,688,13.49,9,127,7,27,70,0,0,0,0.6,0,68.8,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,95,28,15.8
"TAM","RB","MIKEALSTOTT",121,103,"Mike Alstott*",29,16,9,0,0,0,0,0,146,548,3.75,5,35,242,6.91,2,121,NA,33,NA,0,0,0,54.8,30,24.2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,99,33,15.5
"NYJ","WR","WAYNECHREBET",123.1,74,"Wayne Chrebet",29,15,15,0,1,0,0,0,0,0,NA,0,51,691,13.55,9,123,3,29,74,0,0,0,0,0,69.1,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,96,29,15.5
"PHI","WR","TODDPINKSTON",120.3,78,"Todd Pinkston",25,15,15,0,0,0,0,0,1,-15,-15,0,60,798,13.3,7,120,NA,30,78,0,0,0,-1.5,0,79.8,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,100,30,12.7
"ATL","WR","BRIANFINNERAN",119.8,104,"Brian Finneran",26,16,16,0,0,0,0,0,0,0,NA,0,56,838,14.96,6,120,NA,31,NA,0,0,0,0,0,83.8,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,103,31,12.2
"DEN","TE","SHANNONSHARPE",86.6,55,"Shannon Sharpe",34,13,13,0,0,0,0,0,0,0,NA,0,61,686,11.25,3,87,24,5,55,0,0,0,0,0,68.6,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,154,5,11.1
"NYG","QB","KERRYCOLLINS",210.62,80,"Kerry Collins",30,16,16,335,545,4073,19,14,44,-3,-0.07,0,0,0,NA,0,213,NA,14,NA,162.92,76,-28,-0.3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,30,14,9.66
"IND","TE","MARCUSPOLLARD",83.8,56,"Marcus Pollard",30,15,15,0,0,0,0,0,0,0,NA,0,43,478,11.12,6,86,23,6,56,0,0,0,0,0,47.8,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,159,6,8.30000000000001
"DAL","WR","ANTONIOBRYANT",113.3,106,"Antonio Bryant",21,16,15,0,0,0,0,0,6,40,6.67,0,44,733,16.66,6,113,NA,32,NA,0,0,0,4,0,73.3,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,106,32,5.69999999999999
"SFO","RB","KEVANBARLOW",111.1,109,"Kevan Barlow",23,14,0,0,0,0,0,0,145,675,4.66,4,14,136,9.71,1,111,NA,34,NA,0,0,0,67.5,24,13.6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,111,34,5.59999999999999
"NWE","WR","DAVIDPATTEN",113,107,"David Patten",28,16,14,0,1,0,0,0,2,6,3,0,61,824,13.51,5,113,NA,33,NA,0,0,0,0.6,0,82.4,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,107,33,5.39999999999999
"CLE","RB","JAMELWHITE",110.2,110,"Jamel White",25,14,6,0,0,0,0,0,106,470,4.43,3,63,452,7.17,0,110,NA,35,NA,0,0,0,47,18,45.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,112,35,4.7
"SEA","WR","DARRELLJACKSON",112,108,"Darrell Jackson",24,13,13,0,0,0,0,0,3,3,1,0,62,877,14.15,4,112,NA,34,NA,0,0,0,0.3,0,87.7,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,109,34,4.39999999999999
"HOU","TE","BILLYMILLER",79.3,61,"Billy Miller",25,16,7,0,0,0,0,0,0,0,NA,0,51,613,12.02,3,79,16,7,61,0,0,0,0,0,61.3,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,163,7,3.80000000000001
"WAS","WR","DERRIUSTHOMPSON",109,112,"Derrius Thompson",25,16,14,0,0,0,0,0,10,77,7.7,0,53,773,14.58,4,109,NA,36,NA,0,0,0,7.7,0,77.3,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,113,35,1.40000000000001
"KAN","WR","EDDIEKENNISON",108.4,115,"Eddie Kennison",29,16,14,0,0,0,0,0,7,58,8.29,0,53,906,17.09,2,108,NA,37,NA,0,0,0,5.8,0,90.6,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,114,36,0.799999999999997
"NWE","WR","TROYBROWN",108.4,111,"Troy Brown",31,14,13,0,0,0,0,0,3,14,4.67,0,97,890,9.18,3,110,NA,35,NA,0,0,0,1.4,0,89,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,114,36,0.799999999999997
"TAM","QB","BRADJOHNSON",200.96,81,"Brad Johnson*",34,13,13,281,451,3049,22,6,13,30,2.31,0,0,0,NA,0,205,NA,15,NA,121.96,88,-12,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,34,15,0
