"team","pos","name","points","overall_rank","name_info","age","games","games_start","pass_comp","pass_att","pass_yds","pass_td","pass_int","rush_att","rush_yds","rush_yds_att","rush_td","receptions","rec_yds","yds_rec","rec_td","fant_points","vbd","pos_rank","ovrank","passYdsPts","passTdsPts","passIntPts","rushYdsPts","rushTdsPts","recYdsPts","recTdsPts","fg30","fg40","fg50","fgMissed","pat","patMissed","fg30Pts","fg40Pts","fg50Pts","fgMissedPts","patPts","patMissedPts","year","overallRank","positionRank","vor"
"MIA","RB","MARKHIGGS",94.5,106,"Mark Higgs",27,16,8,0,0,0,0,0,186,693,3.73,3,10,72,7.2,0,95,NA,36,NA,0,0,0,69.3,18,7.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,120,36,0
"DEN","WR","DEREKRUSSELL",89.9,116,"Derek Russell",24,13,12,0,0,0,0,0,0,0,NA,0,44,719,16.34,3,90,NA,38,NA,0,0,0,0,0,71.9,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,129,38,0
"BUF","TE","PETEMETZELAARS",84.9,42,"Pete Metzelaars",33,16,16,0,0,0,0,0,0,0,NA,0,68,609,8.96,4,85,27,8,42,0,0,0,0,0,60.9,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,137,8,0
"GNB","K","CHRISJACKE",140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,6,6,6,35,0,57,24,30,-6,35,0,1993,42,1,0
"NYJ","WR","ROBMOORE",89.7,113,"Rob Moore",25,13,13,0,0,0,0,0,1,-6,-6,0,64,843,13.17,1,90,NA,39,NA,0,0,0,-0.6,0,84.3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,130,39,-0.199999999999989
"IND","WR","JESSIEHESTER",89.5,114,"Jessie Hester",30,16,16,0,0,0,0,0,0,0,NA,0,64,835,13.05,1,90,NA,40,NA,0,0,0,0,0,83.5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,131,40,-0.400000000000006
"GNB","TE","JACKIEHARRIS",84.4,43,"Jackie Harris",25,12,12,0,0,0,0,0,0,0,NA,0,42,604,14.38,4,84,26,9,43,0,0,0,0,0,60.4,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,139,9,-0.5
"PHI","TE","MARKBAVARO",84.1,45,"Mark Bavaro",30,16,16,0,0,0,0,0,0,0,NA,0,43,481,11.19,6,84,26,10,45,0,0,0,0,0,48.1,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,141,10,-0.800000000000011
"PHO","RB","LARRYCENTERS",93.5,109,"Larry Centers",25,16,9,0,0,0,0,0,25,152,6.08,0,66,603,9.14,3,94,NA,38,NA,0,0,0,15.2,0,60.3,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,121,37,-1
"TAM","RB","VINCEWORKMAN",93.5,108,"Vince Workman",25,16,11,0,0,0,0,0,78,284,3.64,2,54,411,7.61,2,94,NA,37,NA,0,0,0,28.4,12,41.1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,121,37,-1
"PIT","WR","DWIGHTSTONE",88.8,117,"Dwight Stone",29,16,15,0,0,0,0,0,12,121,10.08,1,41,587,14.32,2,89,NA,41,NA,0,0,0,12.1,6,58.7,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,132,41,-1.09999999999999
"NWE","QB","DREWBLEDSOE",137.96,83,"Drew Bledsoe",21,13,12,214,429,2494,15,15,32,82,2.56,0,0,0,NA,0,138,NA,16,NA,99.76,60,-30,8.2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,44,16,-1.31999999999999
"CHI","QB","JIMHARBAUGH",137.88,82,"Jim Harbaugh",30,15,15,200,325,2002,7,11,60,277,4.62,4,1,1,1,0,138,NA,17,NA,80.08,28,-22,27.7,24,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,45,17,-1.40000000000001
"WAS","WR","RICKYSANDERS",88.5,118,"Ricky Sanders",33,16,11,0,0,0,0,0,1,7,7,0,58,638,11,4,89,NA,42,NA,0,0,0,0.7,0,63.8,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,133,42,-1.40000000000001
"IND","RB","ROOSEVELTPOTTS",90,115,"Roosevelt Potts",22,16,15,0,0,0,0,0,179,711,3.97,0,26,189,7.27,0,90,NA,39,NA,0,0,0,71.1,0,18.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,128,39,-4.49999999999999
"RAI","K","JEFFJAEGER",135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,6,4,9,27,2,75,24,20,-9,27,-2,1993,46,2,-5
"KAN","WR","JJBIRDEN",84.1,122,"J.J. Birden",28,16,16,0,0,0,0,0,0,0,NA,0,51,721,14.14,2,84,NA,43,NA,0,0,0,0,0,72.1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,140,43,-5.8
"DET","K","JASONHANSON",134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,7,3,9,28,0,72,28,15,-9,28,0,1993,48,3,-6
"HOU","K","ALDELGRECO",132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,4,4,5,39,1,63,16,20,-5,39,-1,1993,52,4,-8
"DEN","WR","VANCEJOHNSON",81.7,123,"Vance Johnson",30,10,8,0,0,0,0,0,0,0,NA,0,36,517,14.36,5,82,NA,44,NA,0,0,0,0,0,51.7,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,143,44,-8.2
"DAL","K","EDDIEMURRAY",131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,8,3,5,38,0,51,32,15,-5,38,0,1993,53,5,-9
"KAN","QB","JOEMONTANA",130.16,84,"Joe Montana*",37,11,11,181,298,2144,13,7,25,64,2.56,0,0,0,NA,0,130,NA,18,NA,85.76,52,-14,6.4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,55,18,-9.12
"BUF","RB","KENNETHDAVIS",84.6,120,"Kenneth Davis",31,16,0,0,0,0,0,0,109,391,3.59,6,21,95,4.52,0,85,NA,40,NA,0,0,0,39.1,36,9.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,138,40,-9.90000000000001
"RAM","WR","FLIPPERANDERSON",79.2,131,"Flipper Anderson",28,15,15,0,0,0,0,0,0,0,NA,0,37,552,14.92,4,79,NA,45,NA,0,0,0,0,0,55.2,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,151,45,-10.7
"NWE","WR","MICHAELTIMPSON",77.4,135,"Michael Timpson",26,16,7,0,0,0,0,0,0,0,NA,0,42,654,15.57,2,77,NA,46,NA,0,0,0,0,0,65.4,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,156,46,-12.5
"NYJ","WR","CHRISBURKETT",77.1,134,"Chris Burkett",31,16,16,0,0,0,0,0,0,0,NA,0,40,531,13.28,4,77,NA,47,NA,0,0,0,0,0,53.1,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,157,47,-12.8
"DET","RB","DERRICKMOORE",81.4,126,"Derrick Moore",26,13,3,0,0,0,0,0,88,405,4.6,3,21,169,8.05,1,81,NA,43,NA,0,0,0,40.5,18,16.9,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,144,41,-13.1
"HOU","RB","LORENZOWHITE",81.4,124,"Lorenzo White",27,8,8,0,0,0,0,0,131,465,3.55,2,34,229,6.74,0,81,NA,42,NA,0,0,0,46.5,12,22.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,144,41,-13.1
"IND","RB","ANTHONYJOHNSON",81.4,125,"Anthony Johnson",26,13,8,0,1,0,0,1,95,331,3.48,1,55,443,8.05,0,81,NA,41,NA,0,0,-2,33.1,6,44.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,144,41,-13.1
"PHI","QB","BUBBYBRISTER",126.1,85,"Bubby Brister",31,10,8,181,309,1905,14,5,20,39,1.95,0,0,0,NA,0,126,NA,19,NA,76.2,56,-10,3.9,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,59,19,-13.18
"PHO","WR","RANDALHILL",75.9,136,"Randal Hill",24,16,8,0,0,0,0,0,0,0,NA,0,35,519,14.83,4,76,NA,48,NA,0,0,0,0,0,51.9,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,158,48,-14
"IND","QB","JEFFGEORGE",124.94,86,"Jeff George",26,13,11,234,407,2526,8,6,13,39,3,0,0,0,NA,0,125,NA,20,NA,101.04,32,-12,3.9,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,60,20,-14.34
"PIT","RB","MERRILHOGE",79.6,128,"Merril Hoge",28,16,13,0,0,0,0,0,51,249,4.88,1,33,247,7.48,4,80,NA,44,NA,0,0,0,24.9,6,24.7,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,149,44,-14.9
"RAI","RB","GREGROBINSON",79.3,130,"Greg Robinson",24,12,12,0,0,0,0,0,156,591,3.79,1,15,142,9.47,0,79,NA,45,NA,0,0,0,59.1,6,14.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,150,45,-15.2
"NWE","WR","VINCENTBRISBY",74.6,137,"Vincent Brisby",22,16,12,0,0,0,0,0,0,0,NA,0,45,626,13.91,2,75,NA,49,NA,0,0,0,0,0,62.6,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,160,49,-15.3
"NYG","RB","LEWISTILLMAN",78.6,132,"Lewis Tillman",27,16,7,0,0,0,0,0,121,585,4.83,3,1,21,21,0,79,NA,46,NA,0,0,0,58.5,18,2.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,152,46,-15.9
"SDG","K","JOHNCARNEY",124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,7,2,9,31,2,66,28,10,-9,31,-2,1993,63,6,-16
"NOR","K","MORTENANDERSEN",123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,11,1,7,33,0,48,44,5,-7,33,0,1993,66,7,-17
"ATL","K","NORMJOHNSON",122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,7,2,1,34,0,51,28,10,-1,34,0,1993,67,8,-18
"DEN","K","JASONELAM",121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,4,4,9,41,1,54,16,20,-9,41,-1,1993,69,9,-19
"SDG","WR","NATELEWIS",70.5,143,"Nate Lewis",27,15,9,0,0,0,0,0,3,2,0.67,0,38,463,12.18,4,71,NA,50,NA,0,0,0,0.2,0,46.3,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,166,50,-19.4
"RAI","WR","ALEXANDERWRIGHT",70.2,144,"Alexander Wright",26,15,15,0,0,0,0,0,0,0,NA,0,27,462,17.11,4,70,NA,51,NA,0,0,0,0,0,46.2,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,168,51,-19.7
"NYG","WR","CHRISCALLOWAY",69.3,146,"Chris Calloway",25,16,9,0,0,0,0,0,0,0,NA,0,35,513,14.66,3,69,NA,52,NA,0,0,0,0,0,51.3,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,169,52,-20.6
"PIT","K","GARYANDERSON",119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,5,NA,2,32,0,69,20,NA,-2,32,0,1993,72,10,-21
"BUF","WR","DONBEEBE",68.4,151,"Don Beebe",29,14,14,0,0,0,0,0,0,0,NA,0,31,504,16.26,3,68,NA,53,NA,0,0,0,0,0,50.4,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,171,53,-21.5
"WAS","WR","TIMMCGEE",68,150,"Tim McGee",29,13,12,0,0,0,0,0,0,0,NA,0,39,500,12.82,3,68,NA,54,NA,0,0,0,0,0,50,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,174,54,-21.9
"CLE","QB","VINNYTESTAVERDE",117.28,87,"Vinny Testaverde",30,10,6,130,230,1797,14,9,18,74,4.11,0,0,0,NA,0,117,NA,21,NA,71.88,56,-18,7.4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,75,21,-22
"MIN","RB","SCOTTIEGRAHAM",71.4,141,"Scottie Graham",24,7,3,0,0,0,0,0,118,488,4.14,3,7,46,6.57,0,71,NA,47,NA,0,0,0,48.8,18,4.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,164,47,-23.1
"RAM","RB","CLEVELANDGARY",70.52,142,"Cleveland Gary",27,15,4,1,1,8,0,0,79,293,3.71,1,36,289,8.03,1,71,NA,48,NA,0.32,0,0,29.3,6,28.9,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,165,48,-23.98
"CIN","RB","HAROLDGREEN",70.4,145,"Harold Green",25,15,15,0,0,0,0,0,215,589,2.74,0,22,115,5.23,0,70,NA,49,NA,0,0,0,58.9,0,11.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,167,49,-24.1
"MIN","TE","STEVEJORDAN",60.2,72,"Steve Jordan",32,14,12,0,0,0,0,0,0,0,NA,0,56,542,9.68,1,60,2,11,72,0,0,0,0,0,54.2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,187,11,-24.7
"DAL","RB","DARYLJOHNSTON",68.6,147,"Daryl Johnston*",27,16,16,0,0,0,0,0,24,74,3.08,3,50,372,7.44,1,69,NA,50,NA,0,0,0,7.4,18,37.2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,170,50,-25.9
"NWE","RB","KEVINTURNER",68.4,148,"Kevin Turner",24,16,9,0,1,0,0,0,50,231,4.62,0,39,333,8.54,2,68,NA,51,NA,0,0,0,23.1,0,33.3,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,171,51,-26.1
"MIN","RB","BARRYWORD",68.3,149,"Barry Word",30,13,8,0,0,0,0,0,142,458,3.23,2,9,105,11.67,0,68,NA,52,NA,0,0,0,45.8,12,10.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,173,52,-26.2
"HOU","WR","CURTISDUNCAN",63.6,155,"Curtis Duncan",28,12,12,0,0,0,0,0,0,0,NA,0,41,456,11.12,3,64,NA,55,NA,0,0,0,0,0,45.6,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,178,55,-26.3
"DET","WR","BRETTPERRIMAN",63.2,156,"Brett Perriman",28,15,15,0,0,0,0,0,4,16,4,0,49,496,10.12,2,63,NA,56,NA,0,0,0,1.6,0,49.6,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,179,56,-26.7
"IND","TE","KERRYCASH",58.2,77,"Kerry Cash",24,16,14,0,0,0,0,0,0,0,NA,0,43,402,9.35,3,58,NA,12,77,0,0,0,0,0,40.2,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,189,12,-26.7
"KAN","RB","KIMBLEANDERS",67.7,152,"Kimble Anders",27,16,13,0,0,0,0,0,75,291,3.88,0,40,326,8.15,1,68,NA,53,NA,0,0,0,29.1,0,32.6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,175,53,-26.8
"MIA","QB","SCOTTMITCHELL",111.82,89,"Scott Mitchell",25,13,7,133,233,1773,12,8,21,89,4.24,0,0,0,NA,0,112,NA,22,NA,70.92,48,-16,8.9,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,82,22,-27.46
"CIN","QB","DAVIDKLINGLER",111.6,88,"David Klingler",24,14,13,190,343,1935,6,9,41,282,6.88,0,0,0,NA,0,112,NA,23,NA,77.4,24,-18,28.2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,83,23,-27.68
"NYG","TE","HOWARDCROSS",57.2,168,"Howard Cross",26,16,16,0,0,0,0,0,0,0,NA,0,21,272,12.95,5,57,NA,13,NA,0,0,0,0,0,27.2,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,193,13,-27.7
"DAL","TE","JAYNOVACEK",56.7,167,"Jay Novacek*",31,16,16,0,0,0,0,0,1,2,2,1,44,445,10.11,1,57,NA,14,NA,0,0,0,0.2,6,44.5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,194,14,-28.2
"RAM","TE","TROYDRAYTON",56.6,166,"Troy Drayton",23,16,2,0,0,0,0,0,1,7,7,0,27,319,11.81,4,57,NA,15,NA,0,0,0,0.7,0,31.9,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,195,15,-28.3
"SDG","QB","STANHUMPHRIES",110.94,91,"Stan Humphries",28,12,10,173,324,1981,12,10,8,37,4.63,0,0,0,NA,0,111,NA,24,NA,79.24,48,-20,3.7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,85,24,-28.34
"CHI","WR","TOMWADDLE",61.2,158,"Tom Waddle",26,15,15,0,0,0,0,0,0,0,NA,0,44,552,12.55,1,61,NA,57,NA,0,0,0,0,0,55.2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,182,57,-28.7
"PHI","WR","VICTORBAILEY",60.5,159,"Victor Bailey",23,16,10,0,0,0,0,0,0,0,NA,0,41,545,13.29,1,61,NA,58,NA,0,0,0,0,0,54.5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,185,58,-29.4
"NOR","RB","DALTONHILLIARD",64.1,154,"Dalton Hilliard",29,16,0,0,0,0,0,0,50,165,3.3,2,40,296,7.4,1,64,NA,54,NA,0,0,0,16.5,12,29.6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,177,54,-30.4
"MIN","QB","JIMMCMAHON",108.32,93,"Jim McMahon",34,12,12,200,331,1968,9,8,33,96,2.91,0,0,0,NA,0,108,NA,25,NA,78.72,36,-16,9.6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,92,25,-30.96
"KAN","K","NICKLOWERY",109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,7,1,6,37,0,45,28,5,-6,37,0,1993,90,11,-31
"MIA","K","PETESTOYANOVICH",109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,4,2,8,37,0,54,16,10,-8,37,0,1993,90,11,-31
"MIN","RB","ROBERTSMITH",63,157,"Robert Smith",21,10,2,0,0,0,0,0,82,399,4.87,2,24,111,4.63,0,63,NA,55,NA,0,0,0,39.9,12,11.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,180,55,-31.5
"DET","WR","WILLIEGREEN",58.2,165,"Willie Green",27,16,6,0,0,0,0,0,0,0,NA,0,28,462,16.5,2,58,NA,59,NA,0,0,0,0,0,46.2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,189,59,-31.7
"PIT","WR","JEFFGRAHAM",57.9,163,"Jeff Graham",24,15,12,0,0,0,0,0,0,0,NA,0,38,579,15.24,0,58,NA,60,NA,0,0,0,0,0,57.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,191,60,-32
"RAI","TE","ETHANHORTON",52.7,174,"Ethan Horton",31,16,16,0,0,0,0,0,0,0,NA,0,43,467,10.86,1,53,NA,16,NA,0,0,0,0,0,46.7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,203,16,-32.2
"CIN","TE","TONYMCGEE",52.5,172,"Tony McGee",22,15,15,0,0,0,0,0,0,0,NA,0,44,525,11.93,0,53,NA,17,NA,0,0,0,0,0,52.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,204,17,-32.4
"SDG","WR","SHAWNJEFFERSON",56.4,170,"Shawn Jefferson",24,16,4,0,0,0,0,0,5,53,10.6,0,30,391,13.03,2,56,NA,61,NA,0,0,0,5.3,0,39.1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,196,61,-33.5
"PHI","RB","HEATHSHERMAN",60.4,161,"Heath Sherman",26,15,7,0,0,0,0,0,115,406,3.53,2,12,78,6.5,0,60,NA,56,NA,0,0,0,40.6,12,7.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,186,56,-34.1
"NYG","WR","MIKESHERRARD",55.3,171,"Mike Sherrard",30,6,5,0,0,0,0,0,0,0,NA,0,24,433,18.04,2,55,NA,62,NA,0,0,0,0,0,43.3,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,198,62,-34.6
"CHI","K","KEVINBUTLER",105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,3,5,9,21,1,57,12,25,-9,21,-1,1993,99,13,-35
"PHO","K","GREGDAVIS",105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,4,4,7,37,0,39,16,20,-7,37,0,1993,99,13,-35
"NOR","RB","BRADMUSTER",58.9,162,"Brad Muster",28,13,11,0,0,0,0,0,64,214,3.34,3,23,195,8.48,0,59,NA,57,NA,0,0,0,21.4,18,19.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,188,57,-35.6
"MIA","WR","TONYMARTIN",53.3,177,"Tony Martin",28,12,0,0,0,0,0,0,1,6,6,0,20,347,17.35,3,53,NA,63,NA,0,0,0,0.6,0,34.7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,200,63,-36.6
"CLE","RB","LEROYHOARD",57.8,164,"Leroy Hoard",25,16,7,0,1,0,0,0,56,227,4.05,0,35,351,10.03,0,58,NA,58,NA,0,0,0,22.7,0,35.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,192,58,-36.7
"DEN","WR","ARTHURMARSHALL",53.2,176,"Arthur Marshall",24,16,9,1,1,30,1,0,0,0,NA,0,28,360,12.86,2,53,NA,64,NA,1.2,4,0,0,0,36,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,201,64,-36.7
"KAN","TE","KEITHCASH",48.2,186,"Keith Cash",24,15,0,0,0,0,0,0,1,0,0,0,24,242,10.08,4,48,NA,18,NA,0,0,0,0,0,24.2,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,213,18,-36.7
"CHI","WR","TERRYOBEE",53.1,178,"Terry Obee",25,16,5,0,0,0,0,0,0,0,NA,0,26,351,13.5,3,53,NA,65,NA,0,0,0,0,0,35.1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,202,65,-36.8
"BUF","K","STEVECHRISTIE",103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,6,1,9,36,1,48,24,5,-9,36,-1,1993,105,15,-37
"SEA","K","JOHNKASAY",103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,4,3,5,29,0,48,16,15,-5,29,0,1993,105,15,-37
"WAS","WR","ARTMONK",51.7,179,"Art Monk",36,16,5,0,0,0,0,0,1,-1,-1,0,41,398,9.71,2,52,NA,66,NA,0,0,0,-0.1,0,39.8,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,206,66,-38.2
"CLE","TE","BRIANKINCHEN",46.7,188,"Brian Kinchen",28,16,15,0,0,0,0,0,0,0,NA,0,29,347,11.97,2,47,NA,19,NA,0,0,0,0,0,34.7,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,217,19,-38.2
"PHI","RB","VAUGHNHEBRON",55.9,169,"Vaughn Hebron",23,16,4,0,0,0,0,0,84,297,3.54,3,11,82,7.45,0,56,NA,59,NA,0,0,0,29.7,18,8.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,197,59,-38.6
"GNB","WR","MARKCLAYTON",51.1,180,"Mark Clayton",32,16,15,0,0,0,0,0,0,0,NA,0,32,331,10.34,3,51,NA,67,NA,0,0,0,0,0,33.1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,207,67,-38.8
"MIN","K","FUADREVEIZ",100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,3,1,9,27,1,66,12,5,-9,27,-1,1993,110,17,-40
"NYG","K","DAVIDTREADWELL",100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,4,NA,6,28,1,63,16,NA,-6,28,-1,1993,110,17,-40
"HOU","WR","GARYWELLMAN",49.6,181,"Gary Wellman",26,11,3,0,0,0,0,0,2,6,3,0,31,430,13.87,1,50,NA,68,NA,0,0,0,0.6,0,43,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,209,68,-40.3
