"pos","name","points","overall_rank","name_info","team","age","games","games_start","pass_comp","pass_att","pass_yds","pass_td","pass_int","rush_att","rush_yds","rush_yds_att","rush_td","receptions","rec_yds","yds_rec","rec_td","fant_points","vbd","pos_rank","ovrank","passYdsPts","passTdsPts","passIntPts","rushYdsPts","rushTdsPts","recYdsPts","recTdsPts","fg30","fg40","fg50","fgMissed","pat","patMissed","fg30Pts","fg40Pts","fg50Pts","fgMissedPts","patPts","patMissedPts","pts","ydsA","passYdsA","rushYdsA","ptsA","int","fumlRec","sack","safety","blockfg","td","ptsAPG","fumlRecoveryPts","intCaughtPts","fgBlockedPts","sackPts","safetyPts","tdPts","paPts","year","overallRank","positionRank","vor"
"RB","CHRISJOHNSON",208.8,"22","Chris Johnson*","TEN",23,15,14,0,0,0,0,0,251,1228,4.89,9,43,260,6.05,1,209,61,11,22,0,0,0,122.8,54,26,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,24,11,91
"QB","PHILIPRIVERS",282.76,"17","Philip Rivers","SDG",27,16,16,312,478,4009,34,11,31,84,2.71,0,0,0,NA,0,287,69,3,17,160.36,136,-22,8.4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,4,3,86.76
"RB","BRANDONJACOBS",202.5,"25","Brandon Jacobs","NYG",26,13,13,0,0,0,0,0,219,1089,4.97,15,6,36,6,0,203,54,12,25,0,0,0,108.9,90,3.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,27,12,84.7
"WR","GREGJENNINGS",183.2,"18","Greg Jennings","GNB",25,16,15,0,0,0,0,0,0,0,NA,0,80,1292,16.15,9,185,68,4,18,0,0,0,0,0,129.2,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,43,4,82.6
"WR","STEVESMITH",182.1,"19","Steve Smith*","CAR",29,14,14,0,0,0,0,0,5,40,8,0,78,1421,18.22,6,182,65,5,19,0,0,0,4,0,142.1,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,45,5,81.5
"QB","JAYCUTLER",277.04,"21","Jay Cutler*","DEN",25,16,16,384,616,4526,25,18,57,200,3.51,2,0,0,NA,0,281,63,4,21,181.04,100,-36,20,12,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,5,4,81.04
"WR","RODDYWHITE",180.6,"20","Roddy White*","ATL",27,16,15,0,0,0,0,0,2,4,2,0,88,1382,15.7,7,181,64,6,20,0,0,0,0.4,0,138.2,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,47,6,80
"QB","KURTWARNER",275.12,"24","Kurt Warner*","ARI",37,16,16,401,598,4583,30,14,18,-2,-0.11,0,0,0,NA,0,277,59,5,24,183.32,120,-28,-0.2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,7,5,79.12
"WR","ANQUANBOLDIN",176.5,"23","Anquan Boldin*","ARI",28,12,11,0,0,0,0,0,9,67,7.44,0,89,1038,11.66,11,177,60,7,23,0,0,0,6.7,0,103.8,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,49,7,75.9
"TE","TONYGONZALEZ",165.8,"10","Tony Gonzalez*+","KAN",32,16,16,0,0,0,0,0,0,0,NA,0,96,1058,11.02,10,166,83,1,10,0,0,0,0,0,105.8,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,57,1,74.9
"RB","STEVENJACKSON",190.1,"32","Steven Jackson","STL",25,12,11,0,0,0,0,0,253,1042,4.12,7,40,379,9.48,1,190,42,14,32,0,0,0,104.2,42,37.9,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,36,13,72.3
"RB","FRANKGORE",188.9,"30","Frank Gore","SFO",25,14,14,0,0,0,0,0,240,1036,4.32,6,43,373,8.67,2,191,43,13,30,0,0,0,103.6,36,37.3,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,39,14,71.1
"RB","MARSHAWNLYNCH",187.6,"33","Marshawn Lynch*","BUF",22,15,15,0,0,0,0,0,250,1036,4.14,8,47,300,6.38,1,188,39,15,33,0,0,0,103.6,48,30,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,40,15,69.8
"WR","ANTONIOBRYANT",169,"26","Antonio Bryant","TAM",27,16,15,0,0,0,0,0,2,22,11,0,83,1248,15.04,7,169,52,8,26,0,0,0,2.2,0,124.8,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,51,8,68.4
"WR","TERRELLOWENS",168.5,"27","Terrell Owens","DAL",35,16,16,0,0,0,0,0,7,33,4.71,0,69,1052,15.25,10,169,52,9,27,0,0,0,3.3,0,105.2,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,53,9,67.9
"RB","MARIONBARBER",184.2,"38","Marion Barber","DAL",25,15,13,0,0,0,0,0,238,885,3.72,7,52,417,8.02,2,184,36,16,38,0,0,0,88.5,42,41.7,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,42,16,66.4
"WR","RANDYMOSS",166.8,"28","Randy Moss","NWE",31,16,16,0,0,0,0,0,2,0,0,0,69,1008,14.61,11,167,50,10,28,0,0,0,0,0,100.8,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,55,10,66.2
"RB","RONNIEBROWN",182.64,"42","Ronnie Brown*","MIA",27,16,13,2,3,41,1,0,214,916,4.28,10,33,254,7.7,0,183,34,17,42,1.64,4,0,91.6,60,25.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,44,17,64.84
"WR","BRANDONMARSHALL",162.1,"29","Brandon Marshall*","DEN",24,15,15,0,0,0,0,0,2,-4,-2,0,104,1265,12.16,6,162,45,11,29,0,0,0,-0.4,0,126.5,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,60,11,61.5
"WR","VINCENTJACKSON",158.7,"31","Vincent Jackson","SDG",25,16,16,0,0,0,0,0,4,69,17.25,0,59,1098,18.61,7,159,42,12,31,0,0,0,6.9,0,109.8,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,63,12,58.1
"QB","DONOVANMCNABB",253.34,"40","Donovan McNabb","PHI",32,16,16,345,571,3916,23,11,39,147,3.77,2,0,0,NA,0,253,35,7,40,156.64,92,-22,14.7,12,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,8,6,57.34
"RB","KEVINSMITH",174.2,"47","Kevin Smith","DET",22,16,12,0,0,0,0,0,238,976,4.1,8,39,286,7.33,0,174,26,18,47,0,0,0,97.6,48,28.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,50,18,56.4
"QB","PEYTONMANNING",252.18,"36","Peyton Manning*+","IND",32,16,16,371,555,4002,27,12,20,21,1.05,1,0,0,NA,0,254,36,6,36,160.08,108,-24,2.1,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,9,7,56.18
"QB","MATTCASSEL",248.72,"41","Matt Cassel","NWE",26,16,15,327,516,3693,21,11,73,270,3.7,2,0,0,NA,0,253,35,8,41,147.72,84,-22,27,12,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,10,8,52.72
"RB","LENDALEWHITE",168.9,"52","LenDale White","TEN",24,16,2,0,0,0,0,0,200,773,3.87,15,5,16,3.2,0,169,21,19,52,0,0,0,77.3,90,1.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,52,19,51.1
"RB","LERONMCCLAIN",168.5,"53","Le'Ron McClain*+","BAL",24,16,16,0,0,0,0,0,232,902,3.89,10,19,123,6.47,1,169,20,20,53,0,0,0,90.2,60,12.3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,53,20,50.7
"WR","LANCEMOORE",150.8,"43","Lance Moore","NOR",25,16,6,0,1,0,0,1,0,0,NA,0,79,928,11.75,10,151,34,14,43,0,0,-2,0,0,92.8,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,72,13,50.2
"WR","REGGIEWAYNE",150.5,"39","Reggie Wayne*","IND",30,16,16,0,0,0,0,0,0,0,NA,0,82,1145,13.96,6,153,36,13,39,0,0,0,0,0,114.5,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,73,14,49.9
"WR","HINESWARD",146.7,"44","Hines Ward","PIT",32,16,15,0,0,0,0,0,1,4,4,0,81,1043,12.88,7,147,30,15,44,0,0,0,0.4,0,104.3,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,79,15,46.1
"RB","PIERRETHOMAS",162.9,"58","Pierre Thomas","NOR",24,15,5,0,0,0,0,0,129,625,4.84,9,31,284,9.16,3,163,15,21,58,0,0,0,62.5,54,28.4,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,59,21,45.1
"RB","RYANGRANT",161.9,"59","Ryan Grant","GNB",26,16,14,0,0,0,0,0,312,1203,3.86,4,18,116,6.44,1,162,14,22,59,0,0,0,120.3,24,11.6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,61,22,44.1
"WR","DWAYNEBOWE",144.2,"45","Dwayne Bowe","KAN",24,16,16,0,0,0,0,0,0,0,NA,0,86,1022,11.88,7,144,27,16,45,0,0,0,0,0,102.2,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,81,16,43.6
"WR","SANTANAMOSS",143.1,"46","Santana Moss","WAS",29,16,16,0,0,0,0,0,1,27,27,0,79,1044,13.22,6,143,26,17,46,0,0,0,2.7,0,104.4,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,82,17,42.5
"WR","BERNARDBERRIAN",141,"48","Bernard Berrian","MIN",28,16,13,0,0,0,0,0,4,26,6.5,0,48,964,20.08,7,141,24,18,48,0,0,0,2.6,0,96.4,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,85,18,40.4
"WR","KEVINWALTER",140.2,"50","Kevin Walter","HOU",27,16,16,0,0,0,0,0,3,23,7.67,0,60,899,14.98,8,140,23,20,50,0,0,0,2.3,0,89.9,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,86,19,39.6
"WR","EDDIEROYAL",138.9,"49","Eddie Royal","DEN",22,15,15,0,1,0,0,0,11,109,9.91,0,91,980,10.77,5,141,24,19,49,0,0,0,10.9,0,98,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,91,20,38.3
"WR","WESWELKER",137.1,"51","Wes Welker*","NWE",27,16,14,0,0,0,0,0,3,26,8.67,0,111,1165,10.5,3,139,22,21,51,0,0,0,2.6,0,116.5,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,93,21,36.5
"RB","DERRICKWARD",152.9,"68","Derrick Ward","NYG",28,16,3,0,0,0,0,0,182,1025,5.63,2,41,384,9.37,0,153,5,23,68,0,0,0,102.5,12,38.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,69,23,35.1
"WR","DERRICKMASON",134,"54","Derrick Mason","BAL",34,16,16,0,0,0,0,0,1,3,3,0,80,1037,12.96,5,136,19,22,54,0,0,0,0.3,0,103.7,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,96,22,33.4
"WR","DONALDDRIVER",131.6,"57","Donald Driver","GNB",33,16,16,0,0,0,0,0,2,4,2,0,74,1012,13.68,5,132,15,23,57,0,0,0,0.4,0,101.2,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,100,23,31
"RB","JONATHANSTEWART",148.3,"76","Jonathan Stewart","CAR",21,16,0,0,0,0,0,0,184,836,4.54,10,8,47,5.88,0,148,NA,24,76,0,0,0,83.6,60,4.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,76,24,30.5
"TE","JASONWITTEN",120.88,"34","Jason Witten*","DAL",26,16,16,1,1,42,0,0,0,0,NA,0,81,952,11.75,4,121,38,2,34,1.68,0,0,0,0,95.2,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,128,2,29.98
"TE","DALLASCLARK",120.8,"35","Dallas Clark","IND",29,15,15,0,0,0,0,0,0,0,NA,0,77,848,11.01,6,121,38,3,35,0,0,0,0,0,84.8,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,129,3,29.9
"TE","ANTONIOGATES",118.4,"37","Antonio Gates*","SDG",28,16,16,0,0,0,0,0,0,0,NA,0,60,704,11.73,8,118,36,4,37,0,0,0,0,0,70.4,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,134,4,27.5
"WR","LAVERANUESCOLES",127.9,"60","Laveranues Coles","NYJ",31,16,16,0,0,0,0,0,2,9,4.5,0,70,850,12.14,7,128,11,24,60,0,0,0,0.9,0,85,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,110,24,27.3
"QB","DAVIDGARRARD",222.4,"69","David Garrard","JAX",30,16,16,335,535,3620,15,13,73,322,4.41,2,1,-6,-6,0,222,4,9,69,144.8,60,-26,32.2,12,-0.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,18,9,26.4
"WR","ISAACBRUCE",125.2,"63","Isaac Bruce","SFO",36,16,15,0,1,0,0,0,1,-3,-3,0,61,835,13.69,7,125,8,25,63,0,0,0,-0.3,0,83.5,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,116,25,24.6
"QB","CHADPENNINGTON",220.32,"72","Chad Pennington","MIA",32,16,16,321,476,3653,19,7,30,62,2.07,1,0,0,NA,0,220,2,11,72,146.12,76,-14,6.2,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,19,10,24.32
"RB","JAMALLEWIS",142,"92","Jamal Lewis","CLE",29,16,16,0,0,0,0,0,279,1002,3.59,4,23,178,7.74,0,142,NA,25,NA,0,0,0,100.2,24,17.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,83,25,24.2
"QB","TYLERTHIGPEN",218.62,"71","Tyler Thigpen","KAN",24,14,11,230,420,2608,18,12,62,386,6.23,3,1,37,37,1,221,3,10,71,104.32,72,-24,38.6,18,3.7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,20,11,22.62
"QB","TONYROMO",218.02,"77","Tony Romo","DAL",28,13,13,276,450,3448,26,14,28,41,1.46,0,0,0,NA,0,218,NA,12,77,137.92,104,-28,4.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,21,12,22.02
