"playerId","idpRetYds","idpRetTds","idpSolo","idpAst","idpTFL","idpSack","idpSafety","idpPD","idpBlk","idpInt","idpFumlForce","idpFumlRec","idpFumlRet","idpTd","player","analystId"
2552570,2,0,8,1,0,0,0,2,0,0,0,0,0,0,"Craig Mager","yasp"
2552696,0,0,8,7,1,0,0,1,0,0,0,0,0,0,"James Sample","yasp"
2553672,376,0,9,4,0,0,0,1,0,0,0,1,0,0,"Nick Marshall","yasp"
2495497,0,0,3,3,0,0,0,0,0,0,0,0,0,0,"Cortez Allen","yasp"
2507785,0,0,5,0,0,0,0,0,0,0,0,0,0,0,"Chris Owens","yasp"
2507791,0,0,4,1,0,0,0,0,0,0,0,0,0,0,"Chris Clemons","yasp"
2507936,0,0,2,1,0,0,0,0,1,0,0,0,0,0,"Danny McCray","yasp"
2508121,0,0,4,0,0,0,0,2,0,0,0,0,0,0,"Josh Thomas","yasp"
2532872,0,0,1,0,0,0,0,0,2,0,0,0,0,0,"Asa Jackson","yasp"
2533333,0,0,4,0,0,0,0,0,0,0,0,0,0,0,"Sean Richardson","yasp"
2533345,0,0,4,2,0,0,0,0,0,0,0,0,0,0,"Winston Guy","yasp"
2539970,0,0,2,1,1,1,0,0,0,0,0,0,0,0,"Jordan Kovacs","yasp"
2541154,0,0,5,1,0,0,0,0,0,0,0,0,0,0,"Don Jones","yasp"
2541200,0,0,5,2,0,0,0,0,0,0,0,0,0,0,"Rashaan Melvin","yasp"
2541754,0,0,3,1,0,0,0,1,0,0,0,0,0,0,"Steven Terrell","yasp"
2541837,0,0,4,1,0,0,0,0,0,0,0,0,0,0,"Demontre Hurst","yasp"
2543582,0,0,7,1,1,0,0,0,0,0,0,0,0,0,"Keith Reaser","yasp"
2543608,0,0,4,2,0,0,0,1,0,0,0,0,0,0,"Dexter McDougle","yasp"
2543762,0,0,3,0,0,0,0,0,1,0,0,0,0,0,"Keith McGill","yasp"
2543851,0,0,5,1,0,0,0,0,0,0,0,0,0,0,"Phillip Gaines","yasp"
2549940,0,0,3,0,0,0,0,1,0,0,0,0,0,0,"Lonnie Ballentine","yasp"
2550188,0,0,4,1,0,0,0,0,0,0,0,0,0,0,"Jerome Couplin","yasp"
2550557,0,0,8,0,0,0,0,0,0,0,0,0,0,0,"Greg Ducre","yasp"
2553234,0,0,5,0,0,0,0,0,0,0,0,0,0,0,"Dexter McDonald","yasp"
2553536,0,0,5,1,0,0,0,0,0,0,0,0,0,0,"Troy Hill","yasp"
71383,0,0,3,0,0,0,0,0,0,0,0,0,0,0,"Sherrod Martin","yasp"
496729,0,0,3,0,0,0,0,0,0,0,0,0,0,0,"Crezdon Butler","yasp"
2507817,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"Rafael Bush","yasp"
2507869,17,0,1,0,0,0,0,1,0,0,0,0,0,0,"Cassius Vaughn","yasp"
2508135,0,0,1,3,0,0,0,0,0,0,0,0,0,0,"Justin Rogers","yasp"
2532868,0,0,1,2,0,0,0,0,0,0,0,0,0,0,"Duke Ihenacho","yasp"
2533024,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Dwight Bentley","yasp"
2533542,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"Josh Robinson","yasp"
2540217,0,0,1,0,0,0,0,1,0,0,0,0,0,0,"Will Davis","yasp"
2541202,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"Marcus Cooper","yasp"
2541635,0,0,1,2,0,0,0,0,0,0,0,0,0,0,"Jumal Rolle","yasp"
2549978,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"Eric Pinkins","yasp"
2550022,0,0,2,0,0,0,0,0,0,0,1,0,0,0,"Akeem Davis","yasp"
2550456,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Chris Davis","yasp"
2552253,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"DJoun Smith","yasp"
2552390,0,0,0,4,0,0,0,0,0,0,0,0,0,0,"Derron Smith","yasp"
2553266,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"Tray Walker","yasp"
2553456,0,0,1,0,0,0,0,1,0,0,0,0,0,0,"Akeem King","yasp"
2553545,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"Isaiah Johnson","yasp"
2553677,0,0,3,0,0,0,0,0,0,0,0,0,0,0,"Eric Patterson","yasp"
2539300,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Leon McFadden","yasp"
2539670,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Sheldon Price","yasp"
2540146,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Dee Milliner","yasp"
2541204,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Jeremy Harris","yasp"
2543775,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Dezmen Southward","yasp"
2550228,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Dewey McDonald","yasp"
2552449,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Tye Smith","yasp"
2552587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Alex Carter","yasp"
2552599,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Lorenzo Doss","yasp"
2553674,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Tevin McDonald","yasp"
2553751,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Cariel Brooks","yasp"
2553782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ray Vinopal","yasp"
2505428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ike Taylor","yasp"
2505621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Troy Polamalu","yasp"
2552440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Doran Grant","yasp"
2553438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mykkele Thompson","yasp"
2554231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kevin Short","yasp"
2552264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Senquez Golson","yasp"
2553353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Darryl Roberts","yasp"
2553720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Keenan Lambert","yasp"
2552257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ifo Ekpre-Olomu","yasp"
2553229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cedric Thompson","yasp"
2553444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tevin Mitchel","yasp"
2553455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ryan Murphy","yasp"
2553459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Josh Furman","yasp"
2553525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jacoby Glenn","yasp"
2553736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Denzel Rice","yasp"
2507180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Usama Young","yasp"
2531036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"James Dockery","yasp"
2532786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Antonio Allen","yasp"
2532832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Alfonzo Dennard","yasp"
2532858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mike Harris","yasp"
2532996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Terrence Frederick","yasp"
2534861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Isaiah Frey","yasp"
2552442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gerod Holliman","yasp"
2552572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"JaCorey Shepherd","yasp"
2553355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Randall Evans","yasp"
2553458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Taurean Nixon","yasp"
2553620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kevin White","yasp"
494267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Brandon Ghee","yasp"
1037916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Stevie Brown","yasp"
2495634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Chris Houston","yasp"
2495658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LaRon Landry","yasp"
2495725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Aaron Ross","yasp"
2508065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"RJ Stanford","yasp"
2532997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Shaun Prater","yasp"
2539229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sanders Commings","yasp"
2539667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Phillip Thomas","yasp"
2539966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Earl Wolff","yasp"
2539989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Brandon McGee","yasp"
2540153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matt Elam","yasp"
2540199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tharold Simon","yasp"
208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Antoine Cason","yasp"
1357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Thomas DeCoud","yasp"
2307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Orlando Scandrick","yasp"
4393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ryan Mundy","yasp"
71279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Louis Delmas","yasp"
79651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"C.J. Spillman","yasp"
494249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Javier Arenas","yasp"
494263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Chris Cook","yasp"
2495126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Chykie Brown","yasp"
2495138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Chimdi Chekwa","yasp"
2495147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ras-I Dowling","yasp"
2499284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tommie Campbell","yasp"
2507559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tony Carter","yasp"
2507842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jeromy Miles","yasp"
2507982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Josh Gordy","yasp"
2495177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jaiquawn Jarrett","yasp"
2495499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Brandon Harris","yasp"
2506937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dawan Landry","yasp"
2543624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jabari Price","yasp"
2543685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jonathan Dowling","yasp"
2543696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ahmad Dixon","yasp"
2550369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Craig Loston","yasp"
2550412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pierre Warren","yasp"
2550455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Alden Darby","yasp"
2539196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Robert Lester","yasp"
2539251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Melvin White","yasp"
2541577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Josh Aubrey","yasp"
2543626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Brandon Dixon","yasp"
2543823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"E.J. Gaines","yasp"
2505745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"George Wilson","yasp"
2506348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Carlos Rogers","yasp"
2543549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Vinnie Sunseri","yasp"
2543643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nat Berhe","yasp"
2543736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Stanley Jean-Baptiste","yasp"
2543820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Brock Vereen","yasp"
2543834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bennett Jackson","yasp"
2549883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Marcus Ball","yasp"
