"playerId","idpRetYds","idpRetTds","idpSolo","idpAst","idpTFL","idpSack","idpSafety","idpPD","idpBlk","idpInt","idpFumlForce","idpFumlRec","idpFumlRet","idpTd","player","analystId"
2507173,0,0,9,1,5,1,0,1,0,0,0,0,0,0,"LaMarr Woodley","yasp"
2507277,0,0,10,1,0,0,0,0,0,0,0,0,0,0,"Jason Trusnik","yasp"
2508126,0,0,7,3,0,0,0,0,0,0,0,1,0,0,"Chris Carter","yasp"
2530666,0,0,6,1,1,1,0,0,0,0,0,1,0,0,"Bryan Braman","yasp"
2530711,0,0,9,4,1,0,0,0,0,0,0,0,0,0,"Jamari Lattimore","yasp"
2534799,0,0,9,3,1,0,0,0,0,0,0,0,0,0,"Cordarro Law","yasp"
2535514,0,0,5,2,0,0,0,0,0,0,0,2,0,0,"Steven Johnson","yasp"
2539220,0,0,9,4,1,0,0,0,0,0,0,0,0,0,"Sio Moore","yasp"
2539662,0,0,9,6,1,0.5,0,0,0,0,0,0,0,0,"Lerentee McCray","yasp"
2540141,0,0,7,6,3,0,0,0,0,0,0,1,0,0,"Bjoern Werner","yasp"
2541174,0,0,9,5,1,0,0,0,0,0,0,0,0,0,"Josh McNary","yasp"
2541493,0,0,10,2,1,0,0,0,0,0,0,0,0,0,"Joplo Bartu","yasp"
2541539,0,0,7,3,0,0,0,1,0,0,0,1,0,0,"Daren Bates","yasp"
2543598,0,0,9,4,0,0,0,0,0,0,0,0,0,0,"IK Enemkpali","yasp"
2543699,0,0,8,2,2,1,0,0,0,0,0,0,0,0,"Kyle Van Noy","yasp"
2543738,0,0,7,2,1,1.5,0,0,0,0,1,0,0,0,"Kareem Martin","yasp"
2552680,0,0,7,2,1,1,0,0,0,0,0,1,0,0,"Neiron Ball","yasp"
2553915,0,0,9,1,2,0,1,0,0,0,0,0,0,0,"Houston Bates","yasp"
224,0,0,5,6,1,0,0,0,0,0,0,0,0,0,"Jo-Lonn Dunbar","yasp"
496963,0,0,9,2,1,0,0,0,0,0,0,0,0,0,"Sean Weatherspoon","yasp"
2495125,0,0,6,1,0,0,0,0,0,0,1,0,0,0,"Allen Bradford","yasp"
2507200,0,0,4,1,0,0,0,0,0,0,0,0,0,0,"Zak DeOssie","yasp"
2532814,0,0,3,0,0,0,0,0,0,0,0,1,0,0,"Audie Cole","yasp"
2532818,0,0,4,4,0,0,0,0,0,0,0,1,0,0,"Quinton Coples","yasp"
2534875,0,0,5,1,0,0,0,0,0,0,1,0,0,0,"Dezman Moses","yasp"
2540172,0,0,8,4,0,0,0,0,0,0,0,0,0,0,"Corey Lemonier","yasp"
2541777,0,0,8,1,0,0,0,0,0,0,0,0,0,0,"Terence Garvin","yasp"
2543594,0,0,4,3,0,0,0,0,1,0,0,0,0,0,"Jeremiah George","yasp"
2543725,0,0,4,3,1,1.5,0,0,0,0,0,0,0,0,"Marcus Smith","yasp"
2543727,0,0,4,2,0,0,0,0,0,0,0,0,0,0,"Lamin Barrow","yasp"
2549915,0,0,4,2,0,0,0,0,0,0,0,1,1,0,"Randell Johnson","yasp"
2549919,0,0,6,1,0,0,0,0,0,0,1,0,0,0,"Brandon Watts","yasp"
2550299,0,0,4,0,0,0,0,0,0,0,1,0,0,0,"Jackson Jeffcoat","yasp"
2550628,0,0,2,0,0,1,0,0,0,0,1,0,0,0,"Chris McCain","yasp"
2552441,0,0,7,3,0,0,0,1,0,0,0,0,0,0,"Edmond Robinson","yasp"
2552446,0,0,7,4,2,0,0,0,0,0,0,0,0,0,"Randy Gregory","yasp"
2553441,0,0,6,3,0,0,0,0,0,0,0,0,0,0,"David Mayo","yasp"
2553523,0,0,5,2,0,0,0,0,0,0,0,1,0,0,"Alani Fua","yasp"
4277,0,0,3,3,0,0,0,0,0,0,0,0,0,0,"Joe Mays","yasp"
2495303,0,0,3,1,1,0,0,0,0,0,0,0,0,0,"Orie Lemon","yasp"
2507768,0,0,4,1,0,0,0,0,0,0,0,0,0,0,"Brad Jones","yasp"
2532880,0,0,2,1,0,0,0,0,0,0,0,0,0,0,"James-Michael Johnson","yasp"
2534567,0,0,4,0,0,0,0,0,0,0,0,0,0,0,"Korey Toomer","yasp"
2539271,0,0,3,1,0,0,0,0,0,0,0,0,0,0,"Kevin Reddick","yasp"
2539969,0,0,2,1,0,0,0,0,0,0,0,0,0,0,"Kenny Demens","yasp"
2541871,0,0,2,2,0,0,0,0,0,0,0,0,0,0,"Andy Mulumba","yasp"
2549978,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"Eric Pinkins","yasp"
2550285,0,0,2,4,0,0,0,0,0,0,0,0,0,0,"Brock Coyle","yasp"
2550309,0,0,4,0,0,0,0,0,0,0,0,0,0,0,"Shayne Skov","yasp"
2550587,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"James Morris","yasp"
2552291,0,0,0,0,0,0,0,1,0,1,0,0,8,0,"Deiontrez Mount","yasp"
